"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"PARQUE NATURAL MUNICIPAL GOIAPABA-AÇU","Brazil","Espírito Santo","FUNDÃO (ES)","Proteção Integral",2.039,"cnuc_2025_08.csv","PNM","PNM_GOIAPABA-ACU"
"PARQUE NATURAL MUNICIPAL GRUTA DA ONÇA","Brazil","Espírito Santo","VITÓRIA (ES)","Proteção Integral",2.646,"cnuc_2025_08.csv","PNM","PNM_GRUTA_DA_ONCA"
"PARQUE NATURAL MUNICIPAL JACARENEMA","Brazil","Espírito Santo","VILA VELHA (ES)","Proteção Integral",2.778,"cnuc_2025_08.csv","PNM","PNM_JACARENEMA"
"PARQUE NATURAL MUNICIPAL MANGUEZAL DE ITANGUÁ","Brazil","Espírito Santo","CARIACICA (ES)","Proteção Integral",2.598,"cnuc_2025_08.csv","PNM","PNM_MANGUEZAL_DE_ITANGUA"
"PARQUE NATURAL MUNICIPAL MONTE MOCHUARA","Brazil","Espírito Santo","CARIACICA (ES)","Proteção Integral",2.6,"cnuc_2025_08.csv","PNM","PNM_MONTE_MOCHUARA"
"PARQUE NATURAL MUNICIPAL MORRO DA MANTEIGUEIRA","Brazil","Espírito Santo","VILA VELHA (ES)","Proteção Integral",2.888,"cnuc_2025_08.csv","PNM","PNM_MORRO_DA_MANTEIGUEIRA"
"PARQUE NATURAL MUNICIPAL MORRO DA PESCARIA","Brazil","Espírito Santo","GUARAPARI (ES)","Proteção Integral",2.939,"cnuc_2025_08.csv","PNM","PNM_MORRO_DA_PESCARIA"
"PARQUE NATURAL MUNICIPAL PEDRA DOS OLHOS","Brazil","Espírito Santo","VITÓRIA (ES)","Proteção Integral",2.648,"cnuc_2025_08.csv","PNM","PNM_PEDRA_DOS_OLHOS"
"PARQUE NATURAL MUNICIPAL PURIS","Brazil","Espírito Santo","PIÚMA (ES)","Proteção Integral",2.908,"cnuc_2025_08.csv","PNM","PNM_PURIS"
"PARQUE NATURAL MUNICIPAL ROTA DAS GARÇAS","Brazil","Espírito Santo","VIANA (ES)","Proteção Integral",2.558,"cnuc_2025_08.csv","PNM","PNM_ROTA_DAS_GARCAS"
"PARQUE NATURAL MUNICIPAL TABUAZEIRO","Brazil","Espírito Santo","VITÓRIA (ES)","Proteção Integral",2.645,"cnuc_2025_08.csv","PNM","PNM_TABUAZEIRO"
"PARQUE NATURAL MUNICIPAL VALE DO MULEMBÁ","Brazil","Espírito Santo","VITÓRIA (ES)","Proteção Integral",2.649,"cnuc_2025_08.csv","PNM","PNM_VALE_DO_MULEMBA"
"PARQUE NATURAL MUNICIPAL VON SCHILGEN","Brazil","Espírito Santo","VITÓRIA (ES)","Proteção Integral",2.65,"cnuc_2025_08.csv","PNM","PNM_VON_SCHILGEN"
"REFÚGIO DA VIDA SILVESTRE MUNICIPAL ANDRE RUSCHI","Brazil","Espírito Santo","VITÓRIA (ES)","Proteção Integral",3.813,"cnuc_2025_08.csv",NA,"REFUGIO_DA_VIDA_SILVESTRE_MUNICIPAL_ANDRE_RUSCHI"
"REFÚGIO DA VIDA SILVESTRE MUNICIPAL DA MATA PALUDOSA","Brazil","Espírito Santo","VITÓRIA (ES)","Proteção Integral",3.814,"cnuc_2025_08.csv",NA,"REFUGIO_DA_VIDA_SILVESTRE_MUNICIPAL_DA_MATA_PALUDOSA"
"REFÚGIO DE VIDA SILVESTRE SANTA CRUZ","Brazil","Espírito Santo","ARACRUZ (ES) - FUNDÃO (ES) - SERRA (ES)","Proteção Integral",1.911,"cnuc_2025_08.csv","REVIS","REVIS_SANTA_CRUZ"
"RESERVA BIOLÓGICA AUGUSTO RUSCHI","Brazil","Espírito Santo","SANTA TERESA (ES)","Proteção Integral",191,"cnuc_2025_08.csv","REBIO","REBIO_AUGUSTO_RUSCHI"
"RESERVA BIOLÓGICA COMBOIOS","Brazil","Espírito Santo","ARACRUZ (ES) - LINHARES (ES)","Proteção Integral",195,"cnuc_2025_08.csv","REBIO","REBIO_COMBOIOS"
"RESERVA BIOLÓGICA CÓRREGO DO VEADO","Brazil","Espírito Santo","PINHEIROS (ES)","Proteção Integral",204,"cnuc_2025_08.csv","REBIO","REBIO_CORREGO_DO_VEADO"
"RESERVA BIOLÓGICA CÓRREGO GRANDE","Brazil","Espírito Santo","CONCEIÇÃO DA BARRA (ES)","Proteção Integral",205,"cnuc_2025_08.csv","REBIO","REBIO_CORREGO_GRANDE"
"RESERVA BIOLÓGICA DUAS BOCAS","Brazil","Espírito Santo","CARIACICA (ES) - SANTA LEOPOLDINA (ES) - VIANA (ES)","Proteção Integral",1.667,"cnuc_2025_08.csv","REBIO","REBIO_DUAS_BOCAS"
"RESERVA BIOLÓGICA SOORETAMA","Brazil","Espírito Santo","JAGUARÉ (ES) - LINHARES (ES) - SOORETAMA (ES) - VILA VALÉRIO (ES)","Proteção Integral",201,"cnuc_2025_08.csv","REBIO","REBIO_SOORETAMA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL FOZ DO ITABAPOANA","Brazil","Espírito Santo","PRESIDENTE KENNEDY (ES)","Uso Sustentável",4.966,"cnuc_2025_08.csv","RDS","RDS_FOZ_DO_ITABAPOANA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL DO MANGUEZAL DE CARIACICA","Brazil","Espírito Santo","CARIACICA (ES)","Uso Sustentável",2.599,"cnuc_2025_08.csv","RDS","RDS_MUNICIPAL_DO_MANGUEZAL_DE_CARIACICA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL PAPAGAIO","Brazil","Espírito Santo","ANCHIETA (ES)","Uso Sustentável",2.539,"cnuc_2025_08.csv","RDS","RDS_MUNICIPAL_PAPAGAIO"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL PIRAQUE-AÇÚ E PIRAQUE-MIRIM","Brazil","Espírito Santo","ARACRUZ (ES)","Uso Sustentável",2.919,"cnuc_2025_08.csv","RDS","RDS_MUNICIPAL_PIRAQUE-ACU_E_PIRAQUE-MIRIM"
"RESERVA ESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL CONCHA D´OSTRA","Brazil","Espírito Santo","GUARAPARI (ES)","Uso Sustentável",1.832,"cnuc_2025_08.csv",NA,"RESERVA_ESTADUAL_DE_DESENVOLVIMENTO_SUSTENTAVEL_CONCHA_D´OSTRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATARUAL URUÇU CAPIXABA","Brazil","Espírito Santo","DOMINGOS MARTINS (ES)","Uso Sustentável",3.451,"cnuc_2025_08.csv",NA,"RESERVA_PARTICULAR_DO_PATRIMONIO_NATARUAL_URUCU_CAPIXABA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS DO CAPARAÓ","Brazil","Espírito Santo","DIVINO DE SÃO LOURENÇO (ES) - DORES DO RIO PRETO (ES)","Uso Sustentável",2.343,"cnuc_2025_08.csv","RPPN","RPPN_AGUAS_DO_CAPARAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUIA BRANCA","Brazil","Espírito Santo","VARGEM ALTA (ES)","Uso Sustentável",3.523,"cnuc_2025_08.csv","RPPN","RPPN_AGUIA_BRANCA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALIMERCINO GOMES CARVALHO","Brazil","Espírito Santo","GUAÇUÍ (ES)","Uso Sustentável",2.069,"cnuc_2025_08.csv","RPPN","RPPN_ALIMERCINO_GOMES_CARVALHO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DA SERRA","Brazil","Espírito Santo","IÚNA (ES)","Uso Sustentável",2.354,"cnuc_2025_08.csv","RPPN","RPPN_ALTO_DA_SERRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO GURURU","Brazil","Espírito Santo","ALFREDO CHAVES (ES)","Uso Sustentável",3.457,"cnuc_2025_08.csv","RPPN","RPPN_ALTO_GURURU"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BARRO BRANCO","Brazil","Espírito Santo","GUAÇUÍ (ES)","Uso Sustentável",3.452,"cnuc_2025_08.csv","RPPN","RPPN_BARRO_BRANCO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BEI CANTONI","Brazil","Espírito Santo","SANTA TERESA (ES)","Uso Sustentável",2.577,"cnuc_2025_08.csv","RPPN","RPPN_BEI_CANTONI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA FÉ","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",3.456,"cnuc_2025_08.csv","RPPN","RPPN_BOA_FE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BUGIO E COMPANHIA","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",2.35,"cnuc_2025_08.csv","RPPN","RPPN_BUGIO_E_COMPANHIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA ALTA","Brazil","Espírito Santo","DIVINO DE SÃO LOURENÇO (ES)","Uso Sustentável",2.076,"cnuc_2025_08.csv","RPPN","RPPN_CACHOEIRA_ALTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DA FUMAÇA","Brazil","Espírito Santo","IBITIRAMA (ES)","Uso Sustentável",2.579,"cnuc_2025_08.csv","RPPN","RPPN_CACHOEIRA_DA_FUMACA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO FLORESTA","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",2.086,"cnuc_2025_08.csv","RPPN","RPPN_CORREGO_FLORESTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DEBORA","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",2.357,"cnuc_2025_08.csv","RPPN","RPPN_DEBORA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOIS IRMÃOS","Brazil","Espírito Santo","SANTA LEOPOLDINA (ES)","Uso Sustentável",3.453,"cnuc_2025_08.csv","RPPN","RPPN_DOIS_IRMAOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOM PEDRO","Brazil","Espírito Santo","SANTA TERESA (ES)","Uso Sustentável",3.261,"cnuc_2025_08.csv","RPPN","RPPN_DOM_PEDRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUTRA PIMENTA","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",3.455,"cnuc_2025_08.csv","RPPN","RPPN_DUTRA_PIMENTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL CÓRREGO CASCATA","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",2.361,"cnuc_2025_08.csv","RPPN","RPPN_ESTADUAL_CORREGO_CASCATA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA ESPERANÇA","Brazil","Espírito Santo","CACHOEIRO DE ITAPEMIRIM (ES)","Uso Sustentável",2.103,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_BOA_ESPERANCA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA CRISTINA","Brazil","Espírito Santo","MONTANHA (ES)","Uso Sustentável",1.37,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SANTA_CRISTINA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SAYONARA","Brazil","Espírito Santo","CONCEIÇÃO DA BARRA (ES)","Uso Sustentável",1.371,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SAYONARA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLORINDO VIDAS","Brazil","Espírito Santo","IÚNA (ES)","Uso Sustentável",2.344,"cnuc_2025_08.csv","RPPN","RPPN_FLORINDO_VIDAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FREISLEBEN","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",2.916,"cnuc_2025_08.csv","RPPN","RPPN_FREISLEBEN"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARIBUS","Brazil","Espírito Santo","ITAGUAÇU (ES)","Uso Sustentável",3.591,"cnuc_2025_08.csv","RPPN","RPPN_GUARIBUS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KOEHLER","Brazil","Espírito Santo","DOMINGOS MARTINS (ES) - MARECHAL FLORIANO (ES)","Uso Sustentável",3.237,"cnuc_2025_08.csv","RPPN","RPPN_KOEHLER"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMKE","Brazil","Espírito Santo","NOVA VENÉCIA (ES)","Uso Sustentável",2.13,"cnuc_2025_08.csv","RPPN","RPPN_LEMKE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LINDA LAÍS","Brazil","Espírito Santo","SANTA TERESA (ES)","Uso Sustentável",2.349,"cnuc_2025_08.csv","RPPN","RPPN_LINDA_LAIS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LINDA SOFIA","Brazil","Espírito Santo","SANTA TERESA (ES)","Uso Sustentável",3.262,"cnuc_2025_08.csv","RPPN","RPPN_LINDA_SOFIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MACACO BARBADO","Brazil","Espírito Santo","SANTA MARIA DE JETIBÁ (ES)","Uso Sustentável",2.365,"cnuc_2025_08.csv","RPPN","RPPN_MACACO_BARBADO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DA SERRA","Brazil","Espírito Santo","VARGEM ALTA (ES)","Uso Sustentável",2.136,"cnuc_2025_08.csv","RPPN","RPPN_MATA_DA_SERRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO MACUCO","Brazil","Espírito Santo","PRESIDENTE KENNEDY (ES)","Uso Sustentável",2.355,"cnuc_2025_08.csv","RPPN","RPPN_MATA_DO_MACUCO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MEU CANTINHO","Brazil","Espírito Santo","SANTA TERESA (ES)","Uso Sustentável",2.934,"cnuc_2025_08.csv","RPPN","RPPN_MEU_CANTINHO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MUTUM PRETO","Brazil","Espírito Santo","LINHARES (ES)","Uso Sustentável",2.345,"cnuc_2025_08.csv","RPPN","RPPN_MUTUM_PRETO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OIUTREM","Brazil","Espírito Santo","ALFREDO CHAVES (ES)","Uso Sustentável",2.348,"cnuc_2025_08.csv","RPPN","RPPN_OIUTREM"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D'ÁGUA","Brazil","Espírito Santo","SANTA TERESA (ES)","Uso Sustentável",2.358,"cnuc_2025_08.csv","RPPN","RPPN_OLHO_D'AGUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLÍVIO DALEPRANE","Brazil","Espírito Santo","SANTA TERESA (ES)","Uso Sustentável",3.263,"cnuc_2025_08.csv","RPPN","RPPN_OLIVIO_DALEPRANE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PALMARES","Brazil","Espírito Santo","SANTA MARIA DE JETIBÁ (ES)","Uso Sustentável",2.997,"cnuc_2025_08.csv","RPPN","RPPN_PALMARES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSOS","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",2.914,"cnuc_2025_08.csv","RPPN","RPPN_PASSOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU A PIQUE","Brazil","Espírito Santo","SANTA LEOPOLDINA (ES)","Uso Sustentável",2.366,"cnuc_2025_08.csv","RPPN","RPPN_PAU_A_PIQUE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA LAJINHA","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",3.454,"cnuc_2025_08.csv","RPPN","RPPN_PEDRA_DA_LAJINHA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DAS FLORES","Brazil","Espírito Santo","DOMINGOS MARTINS (ES)","Uso Sustentável",3.26,"cnuc_2025_08.csv","RPPN","RPPN_PEDRA_DAS_FLORES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTÕES BERGEZEL","Brazil","Espírito Santo","MIMOSO DO SUL (ES)","Uso Sustentável",4.501,"cnuc_2025_08.csv","RPPN","RPPN_PONTOES_BERGEZEL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATI","Brazil","Espírito Santo","NOVA VENÉCIA (ES)","Uso Sustentável",2.156,"cnuc_2025_08.csv","RPPN","RPPN_PRATI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO CHAPADÃO","Brazil","Espírito Santo","SANTA LEOPOLDINA (ES)","Uso Sustentável",2.352,"cnuc_2025_08.csv","RPPN","RPPN_RANCHO_CHAPADAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO CHAPADAO II","Brazil","Espírito Santo","SANTA LEOPOLDINA (ES)","Uso Sustentável",2.917,"cnuc_2025_08.csv","RPPN","RPPN_RANCHO_CHAPADAO_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DAS ANTAS","Brazil","Espírito Santo","LINHARES (ES)","Uso Sustentável",2.346,"cnuc_2025_08.csv","RPPN","RPPN_RECANTO_DAS_ANTAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RELUZ","Brazil","Espírito Santo","MARECHAL FLORIANO (ES)","Uso Sustentável",3.522,"cnuc_2025_08.csv","RPPN","RPPN_RELUZ"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REMY LUIZ ALVES","Brazil","Espírito Santo","MUNIZ FREIRE (ES)","Uso Sustentável",2.362,"cnuc_2025_08.csv","RPPN","RPPN_REMY_LUIZ_ALVES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESTINGA DE ARACRUZ","Brazil","Espírito Santo","ARACRUZ (ES)","Uso Sustentável",2.347,"cnuc_2025_08.csv","RPPN","RPPN_RESTINGA_DE_ARACRUZ"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO FUNDO","Brazil","Espírito Santo","MARECHAL FLORIANO (ES)","Uso Sustentável",2.918,"cnuc_2025_08.csv","RPPN","RPPN_RIO_FUNDO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SIMONE","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",2.363,"cnuc_2025_08.csv","RPPN","RPPN_SIMONE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOCA DA ONÇA","Brazil","Espírito Santo","IÚNA (ES)","Uso Sustentável",2.367,"cnuc_2025_08.csv","RPPN","RPPN_TOCA_DA_ONCA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS PONTÕES","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável",2.222,"cnuc_2025_08.csv","RPPN","RPPN_TRES_PONTOES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DAS ÁGUAS","Brazil","Espírito Santo","VARGEM ALTA (ES)","Uso Sustentável",3.61,"cnuc_2025_08.csv","RPPN","RPPN_VALE_DAS_AGUAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO SOL","Brazil","Espírito Santo","SANTA TERESA (ES)","Uso Sustentável",2.36,"cnuc_2025_08.csv","RPPN","RPPN_VALE_DO_SOL"
