"family","scientificName","scientificNameAuthorship","x"
"BROMELIACEAE","Stigmatodon vellozicolus","(Leme & J.A.Siqueira) D.R.Couto & A.F.Costa",21
"POLYPODIACEAE","Serpocaulon polystichum","(Link) A.R.Sm.",21
"Polyporaceae","Trametes hydnoides","(Sw.) Fr.",21
"POLYPORACEAE","Trametes hydnoides","(Sw.) Fr.",21
"SCHIZOPHYLLACEAE","Schizophyllum commune","Fr.",21
"Bromeliaceae","stigmatodon vellozicolus (leme & j.a.siqueira) d.r.couto & a.f.costa","(Leme & J.A.Siqueira) D.R.Couto & A.F.Costa",20
"Rhamnaceae","Colubrina arborescens","(Mill.) Sarg.",20
"Caliciaceae","Dirinaria picta","(Sw.) Schaer. ex Clem.",20
"CALICIACEAE","Dirinaria picta","(Sw.) Schaer. ex Clem.",20
"Pteridaceae","Pteris ensiformis","Burm.",20
"Malvaceae","Hibiscus schizopetalus","(Dyer) Hook.fil.",19
"Teloschistaceae","Teloschistes flavicans","(Sw.) Norman",19
"Fabaceae","Inga teresensis","F.C.P.Garcia & A.P.Chagas",19
"Melastomataceae","Pleroma subsessilis","F.S.Mey. & L.Kollmann",19
"Marantaceae","Calathea linharesana","H. Kenn.",19
"Bacillariophyceae","Eunotia intricans","Lange-Bertalot & Metzeltin",19
"BACILLARIOPHYCEAE","Eunotia intricans","Lange-Bertalot & Metzeltin",19
"Cladoniaceae","Scyphophorus didymus","Fée",18
"Malvaceae","Luehea peruzziana","Gerace, Bovini & Baumgratz",18
"Graphidaceae","Phaeographis brasiliensis","(A.Massal.) Kalb & Mathes-Leicht",17
"GRAPHIDACEAE","Phaeographis brasiliensis","(A.Massal.) Kalb & Mathes-Leicht",17
"Araceae","Anthurium hamiltonii","Croat & Lingán",17
"Asteraceae","Trixis","Sw.",17
"Cladoniaceae","Cladonia corallifera","(Kunze) Nyl.",16
"CLADONIACEAE","Cladonia corallifera","(Kunze) Nyl.",16
"Cyperaceae","Cryptangium verticillatum","(Spreng.) Vitta",16
"Bignoniaceae","Adenocalymma ternatum","(Vell.) Corr.Mello ex Bureau & K.Schum.",16
"Melastomataceae","Pleroma semisterile","F.S.Mey. & R.Goldenb.",16
"ARACEAE","Philodendron neglectum","Magno & Calazans",16
"Annonaceae","Annona acutifolia","Saff. ex R.E. Fr.",16
"Bromeliaceae","Arachnandra drepanocarpa","(Baker) Barfuss, Leme & W.Till",15
"Halymeniaceae","Cryptonemia luxurians","(C.Agardh J.Agardh)",15
"CLADONIACEAE","Cladonia verticillaris","(Raddi) Fr.",15
"Polyporaceae","Lentinus critinus","(L.) Fr.",14
"POLYPORACEAE","Lentinus critinus","(L.) Fr.",14
"Polypodiaceae","serpocaulon polystichum (link) a.r.sm.","(Link) A.R.Sm.",14
"AMARANTHACEAE","Hebanthe eriantha","(Poir.) Pedersen",14
"TELOSCHISTACEAE","Teloschistes flavicans","(Sw.) Norman",14
"Synechococcaceae","Synechococcus elegans","(Woloszynska) Komárek",14
"Pteridaceae","Doryopteris spiritu-sanctensis","A.G.S.Oliveira & Schwartsb.",14
"Rubiaceae","a anomala Brade","Brade",14
"Annonaceae","Annona tabuleirae","H. Rainer",14
"COMPOSITAE","Cololobus ruschianus","M.Monge, Fraga & A.P.Fontana",14
"Annonaceae","Annona acutifolia","Saff. ex R.E.Fr.",14
"Cladoniaceae","Cladonia sphacelata","Vain.",14
"Melastomataceae","microlicia cataphracta (mart. & schrank ex dc.) versiane & r.romero","(Mart. & Schrank ex DC.) Versiane & R.Romero",13
"Polyporaceae","Amauroderma schomburgkii","(Mont. & Berk.) Torrend",13
"ORCHIDACEAE","Pabstiella leucopyramis","(Rchb.f.) Luer",13
"RUBIACEAE","a anomala Brade","Brade",13
"Piperaceae","Piper corcovadense","C.DC.",13
"MELASTOMATACEAE","Pleroma kollmanniana","F.S. Mey. & R. Goldenb.",13
"Melastomataceae","pleroma kollmanniana f.s. mey. & r. goldenb.","F.S. Mey. & R. Goldenb.",13
"Asteraceae","Piptocarpha stifftioides","H.Rob.",13
"Begoniaceae","Begonia dichotoma","Jacq.",13
"Hypocreales","Ophiocordyceps neonutans","R. Friedrich, B. Shrestha & Drechsler-Santos",13
"HYPOCREALES","Ophiocordyceps neonutans","R. Friedrich, B. Shrestha & Drechsler-Santos",13
"Cladoniaceae","Cladonia subminiata","S. Stenroos",13
"Poaceae","Paspalum millegranum","Schrad.",13
"Frullaniaceae","Frullania myriantha","Sull.",13
"Rubiaceae","Palicourea stachyoides","(Benth.) Delprete",12
"Melastomataceae","Pleroma oleifolia","(DC.) R.Romero & Versiane",12
"Arthoniaceae","Herpothallon rubrocinctum","(Ehrenb.) Aptroot & Lücking",12
"ARTHONIACEAE","Herpothallon rubrocinctum","(Ehrenb.) Aptroot & Lücking",12
"Polyporaceae","Lentinus crinitus","(L.) Fr.",12
"POLYPORACEAE","Lentinus crinitus","(L.) Fr.",12
"PIPERACEAE","Piper corcovadense","C.DC.",12
"Hapalidiaceae","Hapalidiaceae","J.E.Gray",12
"Plagiochilaceae","Plagiochila neckeroidea","Mitt.",12
"Polyporaceae","Trametes pubescens","(Schumach.) Pilát",11
"POLYPORACEAE","Trametes pubescens","(Schumach.) Pilát",11
"Scrophulariaceae","Esterhazya longifolia","Benth.",11
"SCROPHULARIACEAE","Esterhazya longifolia","Benth.",11
"MYRTACEAE","Eugenia maritima","DC.",11
"Marantaceae","Ctenanthe brevibractea","F.Fraga & J.M.A.Braga",11
"Acanthaceae","Thunbergia laurifolia","Lindl.",11
"Asteraceae","cololobus ruschianus m.monge, fraga & a.p.fontana","M.Monge, Fraga & A.P.Fontana",11
"Cladoniaceae","Cladonia pityrophylla","Nyl.",11
"Cladoniaceae","Cladonia salzmannii","Nyl.",11
"Campanulaceae","Lobelia capixaba","Rollim & Trovó",11
"Rubiaceae","Pagamea bahiana","Vicent.",11
"Polyporaceae","Trametes variegata","(Berk.) Zmitr., Wasser & Ezhov",10
"POLYPORACEAE","Trametes variegata","(Berk.) Zmitr., Wasser & Ezhov",10
"Kallymeniaceae","Callophyllis divaricata","(Greville) Howe & Taylor",10
"Trypetheliaceae","Polymeridium albocinereum","(Kremp.) R.C. Harris",10
"TRYPETHELIACEAE","Polymeridium albocinereum","(Kremp.) R.C. Harris",10
"Capparaceae","Capparidastrum baducca","(L.) Hutch.",10
"Capparaceae","capparidastrum baducca (l.) hutch.","(L.) Hutch.",10
"Ramalinaceae","Ramalina usnea","(L.) R. Howe",10
"Orchidaceae","Pabstiella crenata","(Lindl.) Luer",10
"Poaceae","Sporobolus alterniflorus","(Loisel.) P.M.Peterson & Saarela",10
"Pezizales","Cookeina tricholoma","(Mont.) Kuntze",10
"PEZIZALES","Cookeina tricholoma","(Mont.) Kuntze",10
"Cyperaceae","Cryptangium verticillatum","(T. Koyama) Vitta",10
"Poaceae","Eremitis grandiflora","F.M.Ferreira & R.P.Oliveira",10
"MELASTOMATACEAE","Pleroma subsessilis","F.S.Mey. & L.Kollmann",10
"Lejeuneaceae","Lejeunea caespitosa","Lindenb.",10
"Araceae","philodendron neglectum magno & calazans","Magno & Calazans",10
