"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"FLORESTA MUNICIPAL ESTAÇÃO AMBIENTAL DO PETI","Brazil","Minas Gerais","SÃO GONÇALO DO RIO ABAIXO (MG)","Uso Sustentável",5.072,"cnuc_2025_08.csv",NA,"FLORESTA_MUNICIPAL_ESTACAO_AMBIENTAL_DO_PETI"
"FLORESTA NACIONAL PARAOPEBA","Brazil","Minas Gerais","PARAOPEBA (MG)","Uso Sustentável",103,"cnuc_2025_08.csv","FLONA","FLONA_PARAOPEBA"
"FLORESTA NACIONAL PASSA QUATRO","Brazil","Minas Gerais","PASSA QUATRO (MG)","Uso Sustentável",129,"cnuc_2025_08.csv","FLONA","FLONA_PASSA_QUATRO"
"FLORESTA NACIONAL RITÁPOLIS","Brazil","Minas Gerais","RITÁPOLIS (MG)","Uso Sustentável",105,"cnuc_2025_08.csv","FLONA","FLONA_RITAPOLIS"
"MONUMENTO NATURAL CÁRSTICO DO MORRO DE BREJO DO AMPARO","Brazil","Minas Gerais","JANUÁRIA (MG)","Proteção Integral",4.449,"cnuc_2025_08.csv","MONA","MONA_CARSTICO_DO_MORRO_DE_BREJO_DO_AMPARO"
"MONUMENTO NATURAL ESTADUAL GRUTA REI DO MATO","Brazil","Minas Gerais","SETE LAGOAS (MG)","Proteção Integral",360,"cnuc_2025_08.csv","MNE","MNE_GRUTA_REI_DO_MATO"
"MONUMENTO NATURAL ESTADUAL ITATIAIA","Brazil","Minas Gerais","OURO BRANCO (MG) - OURO PRETO (MG)","Proteção Integral",2.621,"cnuc_2025_08.csv","MNE","MNE_ITATIAIA"
"MONUMENTO NATURAL ESTADUAL LAPA VERMELHA","Brazil","Minas Gerais","PEDRO LEOPOLDO (MG)","Proteção Integral",2.593,"cnuc_2025_08.csv","MNE","MNE_LAPA_VERMELHA"
"MONUMENTO NATURAL ESTADUAL PETER LUND","Brazil","Minas Gerais","CORDISBURGO (MG)","Proteção Integral",897,"cnuc_2025_08.csv","MNE","MNE_PETER_LUND"
"MONUMENTO NATURAL ESTADUAL PICO DO IBITURUNA","Brazil","Minas Gerais","GOVERNADOR VALADARES (MG)","Proteção Integral",3.039,"cnuc_2025_08.csv","MNE","MNE_PICO_DO_IBITURUNA"
"MONUMENTO NATURAL ESTADUAL SANTO ANTÔNIO","Brazil","Minas Gerais","MATOZINHOS (MG)","Proteção Integral",2.622,"cnuc_2025_08.csv","MNE","MNE_SANTO_ANTONIO"
"MONUMENTO NATURAL ESTADUAL SERRA DA MOEDA","Brazil","Minas Gerais","ITABIRITO (MG) - MOEDA (MG)","Proteção Integral",2.61,"cnuc_2025_08.csv","MNE","MNE_SERRA_DA_MOEDA"
"MONUMENTO NATURAL ESTADUAL SERRA DA PIEDADE","Brazil","Minas Gerais","CAETÉ (MG) - SABARÁ (MG)","Proteção Integral",3.406,"cnuc_2025_08.csv","MNE","MNE_SERRA_DA_PIEDADE"
"MONUMENTO NATURAL ESTADUAL SERRA DO GAMBÁ","Brazil","Minas Gerais","JECEABA (MG)","Proteção Integral",2.623,"cnuc_2025_08.csv","MNE","MNE_SERRA_DO_GAMBA"
"MONUMENTO NATURAL ESTADUAL VARGEM DA PEDRA","Brazil","Minas Gerais","MATOZINHOS (MG)","Proteção Integral",2.591,"cnuc_2025_08.csv","MNE","MNE_VARGEM_DA_PEDRA"
"MONUMENTO NATURAL ESTADUAL VÁRZEA DA LAPA","Brazil","Minas Gerais","LAGOA SANTA (MG)","Proteção Integral",2.625,"cnuc_2025_08.csv","MNE","MNE_VARZEA_DA_LAPA"
"MONUMENTO NATURAL ESTADUAL VÁRZEA DO LAGEADO E SERRA DO RAIO","Brazil","Minas Gerais","SERRO (MG)","Proteção Integral",2.624,"cnuc_2025_08.csv","MNE","MNE_VARZEA_DO_LAGEADO_E_SERRA_DO_RAIO"
"MONUMENTO NATURAL EXPERIÊNCIA DA JAGUARA","Brazil","Minas Gerais","MATOZINHOS (MG)","Proteção Integral",2.592,"cnuc_2025_08.csv","MONA","MONA_EXPERIENCIA_DA_JAGUARA"
"MONUMENTO NATURAL MORRO DO CRISTO","Brazil","Minas Gerais","JUIZ DE FORA (MG)","Proteção Integral",4.846,"cnuc_2025_08.csv","MONA","MONA_MORRO_DO_CRISTO"
"MONUMENTO NATURAL MUNCIPAL MORRO DO PIRES","Brazil","Minas Gerais","NOVA LIMA (MG)","Proteção Integral",4.254,"cnuc_2025_08.csv","MONA","MONA_MUNCIPAL_MORRO_DO_PIRES"
"MONUMENTO NATURAL MUNCIPAL SERRA DO SOUZA","Brazil","Minas Gerais","NOVA LIMA (MG)","Proteção Integral",4.259,"cnuc_2025_08.csv","MONA","MONA_MUNCIPAL_SERRA_DO_SOUZA"
"MONUMENTO NATURAL MUNICIPAL ARQUELÓGICO DO MORRO DA QUEIMADA","Brazil","Minas Gerais","OURO PRETO (MG)","Proteção Integral",3.16,"cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_ARQUELOGICO_DO_MORRO_DA_QUEIMADA"
"MONUMENTO NATURAL MUNICIPAL COREDEIRAS E PIRACEMAS DO RIO PRETO MINEIRO","Brazil","Minas Gerais","BELMIRO BRAGA (MG)","Proteção Integral",5.137,"cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_COREDEIRAS_E_PIRACEMAS_DO_RIO_PRETO_MINEIRO"
"MONUMENTO NATURAL MUNICIPAL GRUTA NOSSA SENHORA DA LAPA","Brazil","Minas Gerais","OURO PRETO (MG)","Proteção Integral",2.614,"cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_GRUTA_NOSSA_SENHORA_DA_LAPA"
"MONUMENTO NATURAL MUNICIPAL MORRO DO ELEFANTE","Brazil","Minas Gerais","NOVA LIMA (MG)","Proteção Integral",4.258,"cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_MORRO_DO_ELEFANTE"
"MONUMENTO NATURAL MUNICIPAL SERRA DA FERRUGEM","Brazil","Minas Gerais","CONCEIÇÃO DO MATO DENTRO (MG)","Proteção Integral",2.731,"cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_SERRA_DA_FERRUGEM"
"MONUMENTO NATURAL SERRA DA CALÇADA","Brazil","Minas Gerais","NOVA LIMA (MG)","Proteção Integral",4.256,"cnuc_2025_08.csv","MONA","MONA_SERRA_DA_CALCADA"
"PARQUE ESTADUAL ALTO DO CARIRI","Brazil","Minas Gerais","SALTO DA DIVISA (MG) - SANTA MARIA DO SALTO (MG)","Proteção Integral",1.773,"cnuc_2025_08.csv","PE","PE_ALTO_DO_CARIRI"
"PARQUE ESTADUAL BALEIA","Brazil","Minas Gerais","BELO HORIZONTE (MG)","Proteção Integral",412,"cnuc_2025_08.csv","PE","PE_BALEIA"
"PARQUE ESTADUAL BIRIBIRI","Brazil","Minas Gerais","DIAMANTINA (MG)","Proteção Integral",388,"cnuc_2025_08.csv","PE","PE_BIRIBIRI"
"PARQUE ESTADUAL BOTUMIRIM","Brazil","Minas Gerais","BOCAIÚVA (MG) - BOTUMIRIM (MG)","Proteção Integral",3.866,"cnuc_2025_08.csv","PE","PE_BOTUMIRIM"
"PARQUE ESTADUAL CAMINHO DOS GERAIS","Brazil","Minas Gerais","ESPINOSA (MG) - GAMELEIRAS (MG) - MAMONAS (MG) - MONTE AZUL (MG)","Proteção Integral",1.776,"cnuc_2025_08.csv","PE","PE_CAMINHO_DOS_GERAIS"
"PARQUE ESTADUAL CAMPOS ALTOS","Brazil","Minas Gerais","CAMPOS ALTOS (MG)","Proteção Integral",889,"cnuc_2025_08.csv","PE","PE_CAMPOS_ALTOS"
"PARQUE ESTADUAL CERCA GRANDE","Brazil","Minas Gerais","MATOZINHOS (MG)","Proteção Integral",2.594,"cnuc_2025_08.csv","PE","PE_CERCA_GRANDE"
"PARQUE ESTADUAL GRÃO MOGOL","Brazil","Minas Gerais","GRÃO MOGOL (MG)","Proteção Integral",387,"cnuc_2025_08.csv","PE","PE_GRAO_MOGOL"
"PARQUE ESTADUAL ITACOLOMI","Brazil","Minas Gerais","MARIANA (MG) - OURO PRETO (MG)","Proteção Integral",413,"cnuc_2025_08.csv","PE","PE_ITACOLOMI"
"PARQUE ESTADUAL LAGOA DO CAJUEIRO","Brazil","Minas Gerais","MATIAS CARDOSO (MG)","Proteção Integral",390,"cnuc_2025_08.csv","PE","PE_LAGOA_DO_CAJUEIRO"
"PARQUE ESTADUAL LAPA GRANDE PAULINHO RIBEIRO","Brazil","Minas Gerais","MONTES CLAROS (MG)","Proteção Integral",938,"cnuc_2025_08.csv","PE","PE_LAPA_GRANDE_PAULINHO_RIBEIRO"
"PARQUE ESTADUAL LIMOEIRO","Brazil","Minas Gerais","ITABIRA (MG)","Proteção Integral",2.328,"cnuc_2025_08.csv","PE","PE_LIMOEIRO"
"PARQUE ESTADUAL MATA DO KRAMBECK","Brazil","Minas Gerais","JUIZ DE FORA (MG)","Proteção Integral",4.415,"cnuc_2025_08.csv","PE","PE_MATA_DO_KRAMBECK"
"PARQUE ESTADUAL MATA SECA","Brazil","Minas Gerais","MANGA (MG)","Proteção Integral",391,"cnuc_2025_08.csv","PE","PE_MATA_SECA"
"PARQUE ESTADUAL MONTEZUMA","Brazil","Minas Gerais","MONTEZUMA (MG)","Proteção Integral",1.775,"cnuc_2025_08.csv","PE","PE_MONTEZUMA"
"PARQUE ESTADUAL NOVA BADEN","Brazil","Minas Gerais","LAMBARI (MG)","Proteção Integral",395,"cnuc_2025_08.csv","PE","PE_NOVA_BADEN"
"PARQUE ESTADUAL PARACATU","Brazil","Minas Gerais","PARACATU (MG)","Proteção Integral",2.329,"cnuc_2025_08.csv","PE","PE_PARACATU"
"PARQUE ESTADUAL PAU FURADO","Brazil","Minas Gerais","ARAGUARI (MG) - UBERLÂNDIA (MG)","Proteção Integral",1.77,"cnuc_2025_08.csv","PE","PE_PAU_FURADO"
"PARQUE ESTADUAL PICO DO ITAMBÉ","Brazil","Minas Gerais","SANTO ANTÔNIO DO ITAMBÉ (MG) - SERRA AZUL DE MINAS (MG) - SERRO (MG)","Proteção Integral",404,"cnuc_2025_08.csv","PE","PE_PICO_DO_ITAMBE"
"PARQUE ESTADUAL RIO CORRENTE","Brazil","Minas Gerais","AÇUCENA (MG)","Proteção Integral",409,"cnuc_2025_08.csv","PE","PE_RIO_CORRENTE"
"PARQUE ESTADUAL RIO DOCE","Brazil","Minas Gerais","DIONÍSIO (MG) - MARLIÉRIA (MG) - TIMÓTEO (MG)","Proteção Integral",394,"cnuc_2025_08.csv","PE","PE_RIO_DOCE"
"PARQUE ESTADUAL RIO PRETO","Brazil","Minas Gerais","SÃO GONÇALO DO RIO PRETO (MG)","Proteção Integral",4.683,"cnuc_2025_08.csv","PE","PE_RIO_PRETO"
"PARQUE ESTADUAL SAGARANA","Brazil","Minas Gerais","ARINOS (MG)","Proteção Integral",417,"cnuc_2025_08.csv","PE","PE_SAGARANA"
"PARQUE ESTADUAL SERRA DA BOA ESPERANÇA","Brazil","Minas Gerais","BOA ESPERANÇA (MG)","Proteção Integral",1.78,"cnuc_2025_08.csv","PE","PE_SERRA_DA_BOA_ESPERANCA"
"PARQUE ESTADUAL SERRA DA CANDONGA","Brazil","Minas Gerais","GUANHÃES (MG)","Proteção Integral",410,"cnuc_2025_08.csv","PE","PE_SERRA_DA_CANDONGA"
"PARQUE ESTADUAL SERRA DAS ARARAS","Brazil","Minas Gerais","CHAPADA GAÚCHA (MG)","Proteção Integral",386,"cnuc_2025_08.csv","PE","PE_SERRA_DAS_ARARAS"
"PARQUE ESTADUAL SERRA DO BRIGADEIRO","Brazil","Minas Gerais","ARAPONGA (MG) - DIVINO (MG) - ERVÁLIA (MG) - FERVEDOURO (MG) - MIRADOURO (MG) - MURIAÉ (MG) - PEDRA BONITA (MG) - SERICITA (MG)","Proteção Integral",385,"cnuc_2025_08.csv","PE","PE_SERRA_DO_BRIGADEIRO"
"PARQUE ESTADUAL SERRA DO CABRAL","Brazil","Minas Gerais","BUENÓPOLIS (MG) - JOAQUIM FELÍCIO (MG)","Proteção Integral",890,"cnuc_2025_08.csv","PE","PE_SERRA_DO_CABRAL"
"PARQUE ESTADUAL SERRA DO INTENDENTE","Brazil","Minas Gerais","CONCEIÇÃO DO MATO DENTRO (MG)","Proteção Integral",1.762,"cnuc_2025_08.csv","PE","PE_SERRA_DO_INTENDENTE"
"PARQUE ESTADUAL SERRA DO OURO BRANCO","Brazil","Minas Gerais","OURO BRANCO (MG) - OURO PRETO (MG)","Proteção Integral",2.619,"cnuc_2025_08.csv","PE","PE_SERRA_DO_OURO_BRANCO"
"PARQUE ESTADUAL SERRA DO PAPAGAIO","Brazil","Minas Gerais","AIURUOCA (MG) - ALAGOA (MG) - BAEPENDI (MG) - ITAMONTE (MG) - POUSO ALTO (MG)","Proteção Integral",406,"cnuc_2025_08.csv","PE","PE_SERRA_DO_PAPAGAIO"
"PARQUE ESTADUAL SERRA DO ROLA MOÇA","Brazil","Minas Gerais","BELO HORIZONTE (MG) - BRUMADINHO (MG) - IBIRITÉ (MG) - NOVA LIMA (MG)","Proteção Integral",398,"cnuc_2025_08.csv","PE","PE_SERRA_DO_ROLA_MOCA"
"PARQUE ESTADUAL SERRA DO SOBRADO","Brazil","Minas Gerais","SÃO JOSÉ DA LAPA (MG)","Proteção Integral",2.613,"cnuc_2025_08.csv","PE","PE_SERRA_DO_SOBRADO"
"PARQUE ESTADUAL SERRA NEGRA","Brazil","Minas Gerais","ITAMARANDIBA (MG)","Proteção Integral",393,"cnuc_2025_08.csv","PE","PE_SERRA_NEGRA"
"PARQUE ESTADUAL SERRA NEGRA DA MANTIQUEIRA","Brazil","Minas Gerais","LIMA DUARTE (MG) - OLARIA (MG) - RIO PRETO (MG) - SANTA BÁRBARA DO MONTE VERDE (MG)","Proteção Integral",3.808,"cnuc_2025_08.csv","PE","PE_SERRA_NEGRA_DA_MANTIQUEIRA"
"PARQUE ESTADUAL SERRA NOVA E TALHADO","Brazil","Minas Gerais","PASSO FUNDO (RS) - PORTEIRINHA (MG) - RIACHO DOS MACHADOS (MG) - RIO PARDO DE MINAS (MG) - SERRANÓPOLIS DE MINAS (MG)","Proteção Integral",888,"cnuc_2025_08.csv","PE","PE_SERRA_NOVA_E_TALHADO"
"PARQUE ESTADUAL SERRA VERDE","Brazil","Minas Gerais","BELO HORIZONTE (MG)","Proteção Integral",1.781,"cnuc_2025_08.csv","PE","PE_SERRA_VERDE"
"PARQUE ESTADUAL SETE SALÕES","Brazil","Minas Gerais","CONSELHEIRO PENA (MG) - ITUETA (MG) - RESPLENDOR (MG) - SANTA RITA DO ITUETO (MG)","Proteção Integral",403,"cnuc_2025_08.csv","PE","PE_SETE_SALOES"
"PARQUE ESTADUAL SUMIDOURO","Brazil","Minas Gerais","LAGOA SANTA (MG) - PEDRO LEOPOLDO (MG)","Proteção Integral",368,"cnuc_2025_08.csv","PE","PE_SUMIDOURO"
"PARQUE ESTADUAL VERDE GRANDE","Brazil","Minas Gerais","MATIAS CARDOSO (MG)","Proteção Integral",397,"cnuc_2025_08.csv","PE","PE_VERDE_GRANDE"
"PARQUE ESTADUAL VEREDAS DO PERUAÇU","Brazil","Minas Gerais","BONITO DE MINAS (MG) - CÔNEGO MARINHO (MG) - JANUÁRIA (MG)","Proteção Integral",401,"cnuc_2025_08.csv","PE","PE_VEREDAS_DO_PERUACU"
"PARQUE MUNICIPAL NATURAL DO BREJO GRANDE","Brazil","Minas Gerais","PARAISÓPOLIS (MG)","Proteção Integral",3.233,"cnuc_2025_08.csv",NA,"PARQUE_MUNICIPAL_NATURAL_DO_BREJO_GRANDE"
"PARQUE NACIONAL CAVERNAS DO PERUAÇU","Brazil","Minas Gerais","ITACARAMBI (MG) - JANUÁRIA (MG) - SÃO JOÃO DAS MISSÕES (MG)","Proteção Integral",135,"cnuc_2025_08.csv","PARNA","PARNA_CAVERNAS_DO_PERUACU"
"PARQUE NACIONAL SEMPRE-VIVAS","Brazil","Minas Gerais","BOCAIÚVA (MG) - BUENÓPOLIS (MG) - DIAMANTINA (MG) - OLHOS-D'ÁGUA (MG)","Proteção Integral",157,"cnuc_2025_08.csv","PARNA","PARNA_SEMPRE-VIVAS"
"PARQUE NACIONAL SERRA DA CANASTRA","Brazil","Minas Gerais","CAPITÓLIO (MG) - DELFINÓPOLIS (MG) - SACRAMENTO (MG) - SÃO JOÃO BATISTA DO GLÓRIA (MG) - SÃO ROQUE DE MINAS (MG) - VARGEM BONITA (MG)","Proteção Integral",144,"cnuc_2025_08.csv","PARNA","PARNA_SERRA_DA_CANASTRA"
"PARQUE NACIONAL SERRA DO CIPÓ","Brazil","Minas Gerais","ITAMBÉ DO MATO DENTRO (MG) - JABOTICATUBAS (MG) - MORRO DO PILAR (MG) - SANTANA DO RIACHO (MG)","Proteção Integral",148,"cnuc_2025_08.csv","PARNA","PARNA_SERRA_DO_CIPO"
"PARQUE NACIONAL SERRA DO GANDARELA","Brazil","Minas Gerais","CAETÉ (MG) - ITABIRITO (MG) - MARIANA (MG) - NOVA LIMA (MG) - OURO PRETO (MG) - RAPOSOS (MG) - RIO ACIMA (MG) - SANTA BÁRBARA (MG)","Proteção Integral",3.136,"cnuc_2025_08.csv","PARNA","PARNA_SERRA_DO_GANDARELA"
"PARQUE NATURAL MUNICIPAL ALTO RIO DO TANQUE","Brazil","Minas Gerais","ITABIRA (MG)","Proteção Integral",2.011,"cnuc_2025_08.csv","PNM","PNM_ALTO_RIO_DO_TANQUE"
"PARQUE NATURAL MUNICIPAL ANDORINHAS","Brazil","Minas Gerais","OURO PRETO (MG)","Proteção Integral",2.632,"cnuc_2025_08.csv","PNM","PNM_ANDORINHAS"
"PARQUE NATURAL MUNICIPAL ARMIM JACINTO BORGES","Brazil","Minas Gerais","BONFIM (MG)","Proteção Integral",4.44,"cnuc_2025_08.csv","PNM","PNM_ARMIM_JACINTO_BORGES"
"PARQUE NATURAL MUNICIPAL BIQUINHA","Brazil","Minas Gerais","PADRE PARAÍSO (MG)","Proteção Integral",2.71,"cnuc_2025_08.csv","PNM","PNM_BIQUINHA"
"PARQUE NATURAL MUNICIPAL BOSQUE CENTENARIO","Brazil","Minas Gerais","SÃO DOMINGOS DO PRATA (MG)","Proteção Integral",3.862,"cnuc_2025_08.csv","PNM","PNM_BOSQUE_CENTENARIO"
"PARQUE NATURAL MUNICIPAL CACHOEIRA DE SANTO ANTÔNIO","Brazil","Minas Gerais","CONGONHAS (MG)","Proteção Integral",2.869,"cnuc_2025_08.csv","PNM","PNM_CACHOEIRA_DE_SANTO_ANTONIO"
"PARQUE NATURAL MUNICIPAL CACHOEIRA DE SARZEDO","Brazil","Minas Gerais","SARZEDO (MG)","Proteção Integral",4.699,"cnuc_2025_08.csv","PNM","PNM_CACHOEIRA_DE_SARZEDO"
"PARQUE NATURAL MUNICIPAL CACHOEIRA DO CAMPO","Brazil","Minas Gerais","OURO PRETO (MG)","Proteção Integral",2.636,"cnuc_2025_08.csv","PNM","PNM_CACHOEIRA_DO_CAMPO"
"PARQUE NATURAL MUNICIPAL DONA ZIZA","Brazil","Minas Gerais","PAINS (MG)","Proteção Integral",2.822,"cnuc_2025_08.csv","PNM","PNM_DONA_ZIZA"
"PARQUE NATURAL MUNICIPAL DUJARDES CALDEIRA","Brazil","Minas Gerais","UNAÍ (MG)","Proteção Integral",3.631,"cnuc_2025_08.csv","PNM","PNM_DUJARDES_CALDEIRA"
"PARQUE NATURAL MUNICIPAL ELCI ROLLA GUERRA","Brazil","Minas Gerais","SÃO DOMINGOS DO PRATA (MG)","Proteção Integral",3.028,"cnuc_2025_08.csv","PNM","PNM_ELCI_ROLLA_GUERRA"
"PARQUE NATURAL MUNICIPAL FECHOS","Brazil","Minas Gerais","NOVA LIMA (MG)","Proteção Integral",4.272,"cnuc_2025_08.csv","PNM","PNM_FECHOS"
"PARQUE NATURAL MUNICIPAL FELISBERTO NEVES","Brazil","Minas Gerais","BETIM (MG)","Proteção Integral",3.127,"cnuc_2025_08.csv","PNM","PNM_FELISBERTO_NEVES"
"PARQUE NATURAL MUNICIPAL GOVERNADOR VALADARES/MG","Brazil","Minas Gerais","GOVERNADOR VALADARES (MG)","Proteção Integral",2.814,"cnuc_2025_08.csv","PNM","PNM_GOVERNADOR_VALADARES_MG"
"PARQUE NATURAL MUNICIPAL HORTO DOS CONTOS","Brazil","Minas Gerais","OURO PRETO (MG)","Proteção Integral",2.642,"cnuc_2025_08.csv","PNM","PNM_HORTO_DOS_CONTOS"
"PARQUE NATURAL MUNICIPAL INTELECTO","Brazil","Minas Gerais","ITABIRA (MG)","Proteção Integral",2.025,"cnuc_2025_08.csv","PNM","PNM_INTELECTO"
"PARQUE NATURAL MUNICIPAL LAJINHA","Brazil","Minas Gerais","JUIZ DE FORA (MG)","Proteção Integral",4.847,"cnuc_2025_08.csv","PNM","PNM_LAJINHA"
"PARQUE NATURAL MUNICIPAL LARANJEIRAS","Brazil","Minas Gerais","BAEPENDI (MG) - CAXAMBU (MG) - SOLEDADE DE MINAS (MG)","Proteção Integral",4.605,"cnuc_2025_08.csv","PNM","PNM_LARANJEIRAS"
"PARQUE NATURAL MUNICIPAL PEDRO GERALDO DE MENEZES","Brazil","Minas Gerais","UNAÍ (MG)","Proteção Integral",3.622,"cnuc_2025_08.csv","PNM","PNM_PEDRO_GERALDO_DE_MENEZES"
"PARQUE NATURAL MUNICIPAL REGO DOS CARRAPATOS","Brazil","Minas Gerais","NOVA LIMA (MG)","Proteção Integral",2.798,"cnuc_2025_08.csv","PNM","PNM_REGO_DOS_CARRAPATOS"
"PARQUE NATURAL MUNICIPAL RIBEIRÃO SÃO JOSÉ","Brazil","Minas Gerais","ITABIRA (MG)","Proteção Integral",1.523,"cnuc_2025_08.csv","PNM","PNM_RIBEIRAO_SAO_JOSE"
"PARQUE NATURAL MUNICIPAL SALÃO DE PEDRAS","Brazil","Minas Gerais","CONCEIÇÃO DO MATO DENTRO (MG)","Proteção Integral",2.73,"cnuc_2025_08.csv","PNM","PNM_SALAO_DE_PEDRAS"
"PARQUE NATURAL MUNICIPAL SENHORINHA LEMOS DO PRADO","Brazil","Minas Gerais","UNAÍ (MG)","Proteção Integral",3.632,"cnuc_2025_08.csv","PNM","PNM_SENHORINHA_LEMOS_DO_PRADO"
"PARQUE NATURAL MUNICIPAL SERRA DE SÃO DOMINGOS","Brazil","Minas Gerais","POÇOS DE CALDAS (MG)","Proteção Integral",2.786,"cnuc_2025_08.csv","PNM","PNM_SERRA_DE_SAO_DOMINGOS"
"PARQUE NATURAL MUNICIPAL SUCUPIRAS","Brazil","Minas Gerais","FRUTAL (MG)","Proteção Integral",4.063,"cnuc_2025_08.csv","PNM","PNM_SUCUPIRAS"
"PARQUE NATURAL MUNICIPAL TABULEIRO","Brazil","Minas Gerais","CONCEIÇÃO DO MATO DENTRO (MG)","Proteção Integral",3.155,"cnuc_2025_08.csv","PNM","PNM_TABULEIRO"
"PARQUE NATURAL MUNICIPAL TANCREDO NEVES - PASSA CINCO","Brazil","Minas Gerais","PONTE NOVA (MG)","Proteção Integral",2.858,"cnuc_2025_08.csv","PNM","PNM_TANCREDO_NEVES_-_PASSA_CINCO"
"PARQUE NATURAL MUNICIPAL VOÇOROCA DO CÓRREGO DO CRAVO","Brazil","Minas Gerais","NAZARENO (MG)","Proteção Integral",3.85,"cnuc_2025_08.csv","PNM","PNM_VOCOROCA_DO_CORREGO_DO_CRAVO"
"PARQUE NATURAL MUNICIPAL VOÇOROCA DO LAR DOS IDOSOS","Brazil","Minas Gerais","NAZARENO (MG)","Proteção Integral",3.852,"cnuc_2025_08.csv","PNM","PNM_VOCOROCA_DO_LAR_DOS_IDOSOS"
"REFÚGIO DE VIDA SILVESTRE ESTADUAL DE MACAÚBAS","Brazil","Minas Gerais","LAGOA SANTA (MG) - SANTA LUZIA (MG)","Proteção Integral",4.696,"cnuc_2025_08.csv","REVIS","REVIS_ESTADUAL_DE_MACAUBAS"
"REFÚGIO DE VIDA SILVESTRE ESTADUAL DOS RIOS TIJUCO E DA PRATA","Brazil","Minas Gerais","CAMPINA VERDE (MG) - GURINHATÃ (MG) - IPIAÇU (MG) - ITUIUTABA (MG) - PRATA (MG)","Proteção Integral",2.62,"cnuc_2025_08.csv","REVIS","REVIS_ESTADUAL_DOS_RIOS_TIJUCO_E_DA_PRATA"
