"family","scientificName","scientificNameAuthorship","x"
"Acanthaceae","Ruellia humilis","Nutt.",20
"Melastomataceae","Pleroma aemula","(Cogn.) P.J.F. Guim. & Michelang.",19
"Melastomataceae","Miconia ferruginea","(Desr.) DC.",19
"Nyctaginaceae","Guapira riedeliana","(Fisch.) Lundell",19
"Lecanorales","Cladonia ceratophylla","(Sw.) Spreng.",19
"LECANORALES","Cladonia ceratophylla","(Sw.) Spreng.",19
"Parmeliaceae","Hypotrachyna novella","(Vain.) Hale",19
"Desmidiaceae","Micrasterias glabra glabra","Brébisson ex Ralfs",19
"MELASTOMATACEAE","Pleroma caetanoi","F.S.Mey. & R.Goldenb.",19
"Pilocarpaceae","Micarea","Fr.",19
"Zingiberaceae","Curcuma longa","L.",19
"Poaceae","Chusquea cordata","L.G.Clark",19
"Melastomataceae","Lavoisiera campos-portoana","Mell. Barr.",19
"Stereocaulaceae","Stereocaulon microcarpum","Müll. Arg.",19
"Pucciniaceae","Puccinia arechavaletae","Speg.",19
"Melastomataceae","trembleya lanifolia (don) cogn.","(Don) Cogn.",18
"Nyctaginaceae","Pisonia riedeliana","Fisch.",18
"Nyctaginaceae","Pisonia riedeliana","Fisch. ex Wawra",18
"Melastomataceae","pleroma barbellatum p.j.f.guim., d.nunes & i.m.araújo","P.J.F.Guim., D.Nunes & I.M.Araújo",18
"Lamiaceae","Peltodon tomentosa","Pohl",18
"Cladoniaceae","Cladonia confusa","R. Sant.",18
"Parmeliaceae","Usnea dasaea","Stirt.",18
"Melastomataceae","Trembleya lanifolia","(Don) Cogn.",17
"MELASTOMATACEAE","Trembleya lanifolia","(Don) Cogn.",17
"Parmeliaceae","Hypotrachyna malmei","(Lynge) Hale",17
"Melastomataceae","Microlicia cataphracta","(Mart.&SchrankexDC.) Versiane&R.Romero.",17
"MELASTOMATACEAE","Microlicia cataphracta","(Mart.&SchrankexDC.) Versiane&R.Romero.",17
"Parmeliaceae","Parmotrema melanothrix","(Mont.) Hale",17
"Ramalinaceae","Auriculora byssomorpha","(Nyl.) Kalb",17
"Amaranthaceae","Xerosiphon aphylla","(Pohl ex Moq.) Pedersen",17
"Polyporales","Trametes villosa","(Sw.) Kreisel",17
"POLYPORALES","Trametes villosa","(Sw.) Kreisel",17
"Cladoniaceae","Cladonia fissidens","Ahti & Marcelli",17
"Cladoniaceae","Cladonia flagellaris","Ahti & Marcelli",17
"Poaceae","Eremitis riodocensis","F.M.Ferreira & R.P.Oliveira",17
"Melastomataceae","Pleroma petrophylax","F.S.Mey. & R.Goldenb.",17
"Pteridaceae","Pteris longifolia","L.",17
"Asteraceae","Vernonia geminata","Less.",17
"Salicaceae","Abatia mantiqueirensis","Nepom.",17
"Asteraceae","Baccharis serrulata","Pers.",17
"Asteraceae","Asteroideae","(Cass.) Lindl.",16
"Melastomataceae","Cambessedesia longifolia","(Cogn.) Fidanza & A.B. Martins",16
"Sclerodermataceae","Pisolithus microcarpus","(Cooke & Massee) G. Cunn.",16
"Melastomataceae","Microlicia inversa","(Fidanza, A.B.Martins & Almeda) Versiane & R.Romero",16
"Bryaceae","Rosulabryum capillare","(Hedw.) J.R. Spence",16
"Sematophyllaceae","Sematophyllum cyparissoides","(Hornsch.) R.S. Williams",16
"Melastomataceae","Microlicia macrocarpa","(Naudin) Versiane & R. Romero",16
"Apocynaceae","Mandevilla densiflora","(Stadelm.) M.F.Sales",16
"Trichocoleaceae","Leiomitra brevifissa","(Steph. ) T.Katag.",16
"Parmeliaceae","Usnea angulata","Ach.",16
"Arthoniaceae","Arthonia","E.Acharius",16
"Melastomataceae","Pleroma piranii","F.S.Mey. & Almeda",16
"Amaranthaceae","Amaranthus dubius","Mart. ex Thell.",16
"Cladoniaceae","Cladonia divaricata","Nyl.",16
"Parmeliaceae","Usnea rubicunda","Stirt.",16
"Melastomataceae","Microlicia minor","Versiane & R.Romero",16
"Melastomataceae","Microlicia adamantium","(Barreto ex Pedersoli Versiane & R.Romero)",15
"Polytrichaceae","Pogonatum pensilvanicum","(Bartram ex Hedw.) Paris",15
"Sematophyllaceae","Sematophyllum campicola","(Broth.) Broth.",15
"Rubiaceae","Alibertia lanceolata","(Cham.) Mennega",15
"Melastomataceae","Pleroma aemula","(Cogn.) P.J.F. Guim., A.L.F. O",15
"Melastomataceae","Microlicia alba","(DC.) Versiane & R. Romero",15
"Leucobryaceae","Campylopus flexuosus","(Hedw.) Brid.",15
"Poaceae","Tristachya avenacea","(J.Presl) Scribn. & Merr.",15
"Malvaceae","Pachira candolleana","(K.Schum.) V.N.Yoshik. & M.C.Duarte",15
"Malvaceae","Dombeya wallichii","(Lindl.) K.Schum.",15
"RUBIACEAE","Tapanhuacanga laricoides","(Mart. ex Mart. & Zucc.) P.L.R. Moraes",15
"Parmeliaceae","Hypotrachyna chlorina","(Müll.Arg.) Hale",15
"MELASTOMATACEAE","Microlicia albiflora","(Naudin) Versiane & R.Romero",15
"Parmeliaceae","Canoparmelia caroliniana","(Nyl.) Elix & Hale",15
"Melastomataceae","Cambessedesia fasciculata","(Spreng.) K. Fidanza & A.B. Martins",15
"Trichocoleaceae","Leiomitra brevifissa","(Steph.) T. Katag.",15
"Parmeliaceae","Canoparmelia texana","(Tuck.) Elix & Hale",15
"Parmeliaceae","Hypotrachyna","(Vain.) Hale",15
"Parmeliaceae","Hypotrachyna subaffinis","(Zahlbr.) Hale",15
"Euphorbiaceae","manihot januarensis allem","Allem",15
"Campanulaceae","Siphocampylus macrophyllus","G.Don",15
"Rubiaceae","Psychotria subacuminalis","Müll. Arg.",15
"Malpighiaceae","Heteropterys machaerophora","Nied.",15
"Bignoniaceae","Tabebuia gemmiflora","Rizzini & A.Mattos",15
"Poaceae","Tristachya avenacea","Scribn. & Merr.",15
"Asteraceae","Lychnophora prostrata","Semir & Leitão",15
"Asteraceae","Conyza chilensis","Spreng.",15
"Melastomataceae","Microlicia macrantha","Versiane & R.Romero",15
"Lecanoraceae","Pyrrhospora russula","(Ach.) Hafellner",14
"Fabaceae","Bauhinia pentandra","(Bong.) Vogel ex Steud.",14
"Lygodiaceae","Lygodium polymorphum","(Cav.) Kunth",14
"Melastomataceae","microlicia laniflora (d.don) baill.","(D.Don) Baill.",14
"Megalosporaceae","Megalospora tuberculosa","(Fée) Sipman",14
"Bryaceae","Rosulabryum capillare","(Hedw.) J.R.Spence ",14
"Parmeliaceae","Xanthoparmelia crystallicola","(Kalb & Hale) T.H. Nash & Elix",14
"Parmeliaceae","Hypotrachyna chlorina","(Müll. Arg.) Hale",14
"Euphorbiaceae","Euphorbia umbellata","(Pax) Bruyns",14
"Collemataceae","Leptogium phyllocarpum","(Pers.) Mont.",14
"Coccocarpiaceae","Coccocarpia palmicola","(Spreng.) Arv. & D.J.Galloway",14
"Malvaceae","Peltaea parviflora","(Turcz.) Fryxell & Krapov.",14
"Brigantiaeaceae","Brigantiaea subobscurata","(Vain.) Aptroot",14
"Cladoniaceae","Cladonia parvipes","(Vain.) S. Stenroos",14
"Cladoniaceae","Cladonia subradiata","(Vain.) Sandst.",14
"Schizophyllaceae","Schizophyllum commune","Fr.",14
"CLADONIACEAE","Cladonia miniata","G. Mey.",14
"Lygodiaceae","Lygodium fayae","Jermy & T.G.Walker",14
"Malvaceae","Pavonia sessiliflora","Kunth",14
"Geastraceae","Geastrum javanicum","Lév.",14
"Orthotrichaceae","Macromitriaceae","S.P. Churchill",14
"Cladoniaceae","Cladonia albofuscescens","Vain.",14
"Melastomataceae","Microlicia sampaioana","(Barreto) Versiane & R.Romero",13
"Solanaceae","Streptosolen jamesonii","(Benth.) Miers",13
"Malvaceae","Hibiscus schizopetalus","(Dyer) Hook.fil.",13
"Arthoniaceae","Herpothallon rubrocinctum","(Ehrenb.) Aptroot & Lücking",13
"Physciaceae","Heterodermia flabellata","(Fée) D.D. Awasthi",13
"Trypetheliaceae","Pseudopyrenula diluta","(Fée) Müll. Arg.",13
"Parmeliaceae","Parmelinopsis schindleri","(Hale) Elix & Hale",13
"Sematophyllaceae","Sematophyllum cyparissoides","(Hornsch.) R.S.Williams",13
"Crassulaceae","Kalanchoe laciniata","(L.) DC.",13
"MELASTOMATACEAE","Microlicia pulcherrima","(Mart. & Schrank ex DC.) Versiane & R.Romero",13
"Asteraceae","Vernonanthura rubriramea","(Mart. ex DC.) H.Rob.",13
"ASTERACEAE","Vernonanthura rubriramea","(Mart. ex DC.) H.Rob.",13
"Nyctaginaceae","Guapira psammophila","(Mart. ex J.A.Schmidt) Angely",13
"Melastomataceae","Microlicia chamissoana","(Naudin) Versiane & R.Romero",13
"Pilocarpaceae","Byssoloma subdiscordans","(Nyl.) P. James",13
"Parmeliaceae","Hypotrachyna dactylifera","(Vain.) Hale",13
"Cladoniaceae","Cladonia imperialis","Ahti & Marcelli",13
"Leucobryaceae","Leucobryum sordidum","Ångstr.",13
"Orchidaceae","habenaria cf. rupicola barb.rodr.","Barb.Rodr.",13
"Malvaceae","Cienfuegosia glauca","Brandão & Laca-Buendia",13
"Melastomataceae","Microlicia rigida","Cogn.",13
"ERICACEAE","Agarista var. coriifolia","coriifolia",13
"Melastomataceae","Pleroma martinellii","D.Nunes & P.J.F.Guim.",13
"Parmeliaceae","Parmeliaceae","Dill. ex Adans.",13
"Pteridaceae","Adiantum cuneatum","G. Forst.",13
"Lycopodiaceae","Lycopodium verticillatum","L.fil.",13
"MELASTOMATACEAE","Lavoisiera campos-portoana","Mell. Barr.",13
"Marantaceae","Goeppertia","Nees",13
"MELASTOMATACEAE","Pleroma barbellatum","P.J.F.Guim., D.Nunes & I.M.Araújo",13
"Poaceae","Panicum pungens","Poir.",13
"RUBIACEAE","Palicourea palicourea vacillans","Standl.",13
"Cladoniaceae","Cladonia ceratophylla","Stenroos",13
"Parmeliaceae","Usnea erinacea","Vain.",13
"Aristolochiaceae","Aristolochia hians","Willd.",13
"Graphidaceae","Phaeographina scalpturata","(Ach.) Müll. Arg.",12
"Asteraceae","Calea tomentosa tomentosa","(Baker) G.Silva & Teles",12
"Orobanchaceae","Esterhazya longifolia","(Benth.) V.C. Souza",12
"Verrucariaceae","Normandina pulchella","(Borrer) Nyl.",12
"Blechnaceae","Blechnum obtusifolium","(C.Presl ex Christ) Ettingsh.",12
"Melastomataceae","Pleroma heteromalla","(D.Don) D.Don",12
"MELASTOMATACEAE","Microlicia cataphracta","(DC.) Versiane & R.Romero",12
"Melastomataceae","Microlicia itambana","(DC.) Versiane & R.Romero",12
"Parmeliaceae","Parmotrema tinctorum","(Despr. ex Nyl.) Hale",12
"Poaceae","Paspalum ceresia","(Kuntze) Chase",12
"CRASSULACEAE","Kalanchoe laciniata","(L.) DC.",12
"Polyporaceae","Pycnoporus sanguineus","(L.) Murrill",12
"Parmeliaceae","Hypotrachyna palmarum","(Lynge) Hale",12
"Asteraceae","Echinocoryne schwankiaefolia","(Mart. ex DC.) H. Rob.",12
"ASTERACEAE","Echinocoryne schwankiaefolia","(Mart. ex DC.) H. Rob.",12
"Rubiaceae","Tapanhuacanga asparagoides","(Mart) P.L.R.Moraes",12
"Brachytheciaceae","Rhynchostegium beskeanum","(Müll. Hal.) A. Jaeger",12
"Rubiaceae","Palicourea rupestris","(Müll.Arg.) Delprete",12
"Poaceae","Digitaria monodactyla","(Nees) Stapf",12
"Trypetheliaceae","Trypethelium nitidiusculum","(Nyl.) R.C. Harris",12
"Melastomataceae","cambessedesia fasciculata (spreng.) fidanza & a.b.martins","(Spreng.) Fidanza & A.B.Martins",12
"CLADONIACEAE","Cladonia ceratophylla","(Sw.) Spreng.",12
"Parmeliaceae","Rimelia reticulata","(Taylor) Hale & A. Fletcher",12
"Cactaceae","Opuntia monacanthos","(Willd.) Haw.",12
"Physciaceae","Heterodermia speciosa","(Wulfen) Trevis.",12
"Orthotrichaceae","Schlotheimia regnellii","Ångstr.",12
"Fabaceae","Cassia ochnacea var. purpurascens","Benth.",12
"Malvaceae","Cienfuegosia longifolia","Brandão & Laca-Buendia",12
"Moraceae","Dorstenia mariae","Carauta, J.M.Albuq. & R.M.Castro",12
"Melastomataceae","Trembleya capitata","Cogn. ex Glaz.",12
"Convolvulaceae","Cuscuta mantiqueirana","Costea, S.S.Silva & Sim.-Bianch.",12
"Melastomataceae","pleroma caetanoi f.s.mey. & r.goldenb.","F.S.Mey. & R.Goldenb.",12
"Lygodiaceae","Lygodium fayae","Jermy & T.G. Walker",12
"Poaceae","Sporobolus piliferus","Kunth.",12
"Fabaceae","Cassia chamaecrista","L.",12
"Trypetheliaceae","Pseudopyrenula subnudata","Müll. Arg.",12
"Ramalinaceae","Ramalina pusiola","Müll.Arg.",12
"FABACEAE","Pterodon apparicioi","Pedersoli",12
"Droseraceae","drosera x fontinalis rivadavia","Rivadavia",12
"Cordiaceae","Cordia bifurcata","Roem. & Schult.",12
"Ramalinaceae","Phyllopsora confusa","Swinscow & Krog",12
"Melastomataceae","Microlicia glandulifolia","Versiane & R. Romero",12
"Physciaceae","Heterodermia casarettiana","(A. Massal.) Trevis.",11
"Cyperaceae","Lagenocarpus tristis","(A.St.-Hil.) Vitta",11
"Lobariaceae","Sticta weigelii","(Ach.) Vain.",11
"Asteraceae","Lychnophorella mellobarretoi","(Barroso) Loeville, Semir & Pirani",11
"RUBIACEAE","Palicourea stachyoides","(Benth.) Delprete",11
"Melastomataceae","Microlicia tetragona","(DC.) Versiane & R.Romero",11
"Candelariaceae","Candelaria concolor","(Dicks.) Stein",11
"Physciaceae","Heterodermia comosa","(Eschw.) Follmann & Redón",11
"Cladoniaceae","Cladonia didyma","(Fée) Vain.",11
"Asteraceae","Grazielia alpestris","(Gardner) R.L.Esteves",11
"Cladoniaceae","Cladonia furcata","(Huds.) Schrad.",11
"Parmeliaceae","Parmotrema flavescens","(Kremp.) Hale",11
"Physciaceae","Heterodermia lutescens","(Kurok.) Follmann",11
"Asteraceae","Adenostemma lavenia","(L.) Kuntze",11
"Asteraceae","Erechtites hieraciifolia","(L.) Raf. ex DC.",11
"Fabaceae","Senna tora","(L.) Roxb.",11
"Gleicheniaceae","Gleichenia furcata","(L.) Spreng.",11
"Opegraphaceae","Cresponea leprieurii","(Mont.) Egea & Torrente",11
"Melastomataceae","Microlicia caryophyllea","(Naudin) Versiane & R. Romero",11
"Melastomataceae","Microlicia fastigiata","(Naudin) Versiane & R.Romero",11
"Parmeliaceae","Hypotrachyna costaricensis","(Nyl.) Hale",11
"Parmeliaceae","Parmotrema abnuens","(Nyl.) Hale",11
"Parmeliaceae","Parmotrema praesorediosum","(Nyl.) Hale",11
"Phlyctidaceae","Phlyctella brasiliensis","(Nyl.) Nyl.",11
"Physciaceae","Heterodermia dactyliza","(Nyl.) Swinscow & Krog",11
