"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ÁGUAS EMENDADAS DOS INHAMUNS","Brazil","Ceará","INDEPENDÊNCIA (CE) - PEDRA BRANCA (CE) - TAUÁ (CE)","Uso Sustentável",3.483,"cnuc_2025_08.csv","ARIE","ARIE_AGUAS_EMENDADAS_DOS_INHAMUNS"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CAMBEBA","Brazil","Ceará","FORTALEZA (CE)","Uso Sustentável",3.807,"cnuc_2025_08.csv","ARIE","ARIE_CAMBEBA"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO FAZENDA RAPOSA","Brazil","Ceará","MARACANAÚ (CE)","Uso Sustentável",4.064,"cnuc_2025_08.csv","ARIE","ARIE_FAZENDA_RAPOSA"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO RIACHO DA MATINHA","Brazil","Ceará","CRATO (CE)","Uso Sustentável",4.26,"cnuc_2025_08.csv","ARIE","ARIE_RIACHO_DA_MATINHA"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SÍTIO CURIÓ","Brazil","Ceará","FORTALEZA (CE)","Uso Sustentável",1.932,"cnuc_2025_08.csv","ARIE","ARIE_SITIO_CURIO"
"ESTAÇÃO ECOLÓGICA AIUABA","Brazil","Ceará","AIUABA (CE)","Proteção Integral",48,"cnuc_2025_08.csv","EEC","EEC_AIUABA"
"ESTAÇÃO ECOLÓGICA CASTANHÃO","Brazil","Ceará","ALTO SANTO (CE) - IRACEMA (CE) - JAGUARIBARA (CE)","Proteção Integral",66,"cnuc_2025_08.csv","EEC","EEC_CASTANHAO"
"ESTAÇÃO ECOLÓGICA PÉCEM","Brazil","Ceará","CAUCAIA (CE) - SÃO GONÇALO DO AMARANTE (CE)","Proteção Integral",952,"cnuc_2025_08.csv","EEC","EEC_PECEM"
"FLORESTA NACIONAL ARARIPE-APODI","Brazil","Ceará","BARBALHA (CE) - CRATO (CE) - JARDIM (CE) - MISSÃO VELHA (CE) - NOVA OLINDA (CE) - SANTANA DO CARIRI (CE)","Uso Sustentável",115,"cnuc_2025_08.csv","FLONA","FLONA_ARARIPE-APODI"
"FLORESTA NACIONAL SOBRAL","Brazil","Ceará","SOBRAL (CE)","Uso Sustentável",111,"cnuc_2025_08.csv","FLONA","FLONA_SOBRAL"
"MONUMENTO NATURAL FALÉSIAS DE BEBERIBE","Brazil","Ceará","BEBERIBE (CE)","Proteção Integral",961,"cnuc_2025_08.csv","MONA","MONA_FALESIAS_DE_BEBERIBE"
"MONUMENTO NATURAL GRUTA CASA DE PEDRA","Brazil","Ceará","ITATIRA (CE) - MADALENA (CE)","Proteção Integral",4.129,"cnuc_2025_08.csv","MONA","MONA_GRUTA_CASA_DE_PEDRA"
"MONUMENTO NATURAL MONÓLITOS DE QUIXADÁ","Brazil","Ceará","QUIXADÁ (CE)","Proteção Integral",960,"cnuc_2025_08.csv","MONA","MONA_MONOLITOS_DE_QUIXADA"
"MONUMENTO NATURAL SERRA DA RAJADA","Brazil","Ceará","CAUCAIA (CE)","Proteção Integral",4.218,"cnuc_2025_08.csv","MONA","MONA_SERRA_DA_RAJADA"
"MONUMENTO NATURAL SÍTIO CANA BRAVA","Brazil","Ceará","SANTANA DO CARIRI (CE)","Proteção Integral",3.707,"cnuc_2025_08.csv","MONA","MONA_SITIO_CANA_BRAVA"
"MONUMENTO NATURAL SÍTIO RIACHO DO MEIO","Brazil","Ceará","BARBALHA (CE)","Proteção Integral",3.713,"cnuc_2025_08.csv","MONA","MONA_SITIO_RIACHO_DO_MEIO"
"PARQUE ESTADUAL ÁGUAS","Brazil","Ceará","AQUIRAZ (CE) - GUAIÚBA (CE) - HORIZONTE (CE) - ITAITINGA (CE) - PACAJUS (CE) - PACATUBA (CE)","Proteção Integral",4.866,"cnuc_2025_08.csv","PE","PE_AGUAS"
"PARQUE ESTADUAL BOTÂNICO DO CEARÁ","Brazil","Ceará","CAUCAIA (CE)","Proteção Integral",1.931,"cnuc_2025_08.csv","PE","PE_BOTANICO_DO_CEARA"
"PARQUE ESTADUAL CALDEIRÃO DE SANTA CRUZ DO DESERTO","Brazil","Ceará","CRATO (CE)","Proteção Integral",4.87,"cnuc_2025_08.csv","PE","PE_CALDEIRAO_DE_SANTA_CRUZ_DO_DESERTO"
"PARQUE ESTADUAL CÂNION CEARENSE DO RIO POTI","Brazil","Ceará","CRATEÚS (CE) - PORANGA (CE)","Proteção Integral",4.261,"cnuc_2025_08.csv","PE","PE_CANION_CEARENSE_DO_RIO_POTI"
"PARQUE ESTADUAL CARNAÚBAS","Brazil","Ceará","GRANJA (CE) - VIÇOSA DO CEARÁ (CE)","Proteção Integral",1.933,"cnuc_2025_08.csv","PE","PE_CARNAUBAS"
"PARQUE ESTADUAL COCÓ","Brazil","Ceará","FORTALEZA (CE) - ITAITINGA (CE) - MARACANAÚ (CE) - PACATUBA (CE)","Proteção Integral",963,"cnuc_2025_08.csv","PE","PE_COCO"
"PARQUE ESTADUAL MARINHO DA PEDRA DA RISCA DO MEIO","Brazil","Ceará","FORTALEZA (CE)","Proteção Integral",947,"cnuc_2025_08.csv","PE","PE_MARINHO_DA_PEDRA_DA_RISCA_DO_MEIO"
"PARQUE ESTADUAL PICO ALTO","Brazil","Ceará","GUARAMIRANGA (CE)","Proteção Integral",4.869,"cnuc_2025_08.csv","PE","PE_PICO_ALTO"
"PARQUE ESTADUAL SÍTIO FUNDÃO","Brazil","Ceará","CRATO (CE)","Proteção Integral",1.93,"cnuc_2025_08.csv","PE","PE_SITIO_FUNDAO"
"PARQUE NACIONAL JERICOACOARA","Brazil","Ceará","CRUZ (CE) - JIJOCA DE JERICOACOARA (CE)","Proteção Integral",162,"cnuc_2025_08.csv","PARNA","PARNA_JERICOACOARA"
"PARQUE NACIONAL UBAJARA","Brazil","Ceará","FRECHEIRINHA (CE) - TIANGUÁ (CE) - UBAJARA (CE)","Proteção Integral",167,"cnuc_2025_08.csv","PARNA","PARNA_UBAJARA"
"PARQUE NATURAL MUNICIPAL DUNAS DA SABIAGUABA","Brazil","Ceará","FORTALEZA (CE)","Proteção Integral",3.295,"cnuc_2025_08.csv","PNM","PNM_DUNAS_DA_SABIAGUABA"
"PARQUE NATURAL MUNICIPAL TIMBAÚBAS","Brazil","Ceará","JUAZEIRO DO NORTE (CE)","Proteção Integral",3.72,"cnuc_2025_08.csv","PNM","PNM_TIMBAUBAS"
"REFÚGIO DE VIDA SILVESTRE PERIQUITO CARA-SUJA","Brazil","Ceará","GUARAMIRANGA (CE)","Proteção Integral",3.729,"cnuc_2025_08.csv","REVIS","REVIS_PERIQUITO_CARA-SUJA"
"REFÚGIO DE VIDA SILVESTRE SOLDADINHO-DO-ARARIPE","Brazil","Ceará","BARBALHA (CE) - CRATO (CE) - MISSÃO VELHA (CE)","Proteção Integral",5.123,"cnuc_2025_08.csv","REVIS","REVIS_SOLDADINHO-DO-ARARIPE"
"RESERVA EXTRATIVISTA BATOQUE","Brazil","Ceará","AQUIRAZ (CE)","Uso Sustentável",231,"cnuc_2025_08.csv","RESEX","RESEX_BATOQUE"
"RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE","Brazil","Ceará","BEBERIBE (CE)","Uso Sustentável",1.809,"cnuc_2025_08.csv","RESEX","RESEX_PRAINHA_DO_CANTO_VERDE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA DA LUZ","Brazil","Ceará","CRATO (CE)","Uso Sustentável",4.874,"cnuc_2025_08.csv","RPPN","RPPN_ALDEIA_DA_LUZ"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALMIRANTE RENATO DE MIRANDA MONTEIRO","Brazil","Ceará","NOVO ORIENTE (CE)","Uso Sustentável",2.664,"cnuc_2025_08.csv","RPPN","RPPN_ALMIRANTE_RENATO_DE_MIRANDA_MONTEIRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMBIENTALISTA FRANCY NUNES","Brazil","Ceará","GENERAL SAMPAIO (CE)","Uso Sustentável",1.383,"cnuc_2025_08.csv","RPPN","RPPN_AMBIENTALISTA_FRANCY_NUNES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AQUIRAZ RIVIERA","Brazil","Ceará","AQUIRAZ (CE)","Uso Sustentável",4.275,"cnuc_2025_08.csv","RPPN","RPPN_AQUIRAZ_RIVIERA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAÇÁ","Brazil","Ceará","CRATO (CE)","Uso Sustentável",4.529,"cnuc_2025_08.csv","RPPN","RPPN_ARACA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAJARA PARK","Brazil","Ceará","BARBALHA (CE)","Uso Sustentável",1.385,"cnuc_2025_08.csv","RPPN","RPPN_ARAJARA_PARK"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AZEDOS","Brazil","Ceará","SANTANA DO CARIRI (CE)","Uso Sustentável",4.294,"cnuc_2025_08.csv","RPPN","RPPN_AZEDOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELO MONTE","Brazil","Ceará","MULUNGU (CE)","Uso Sustentável",2.661,"cnuc_2025_08.csv","RPPN","RPPN_BELO_MONTE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BURITIS ÁGUAS NATURAIS","Brazil","Ceará","SANTANA DO CARIRI (CE)","Uso Sustentável",4.273,"cnuc_2025_08.csv","RPPN","RPPN_BURITIS_AGUAS_NATURAIS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHANCELER EDSON QUEIROZ","Brazil","Ceará","GUAIÚBA (CE)","Uso Sustentável",2.084,"cnuc_2025_08.csv","RPPN","RPPN_CHANCELER_EDSON_QUEIROZ"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHICO BIMBINO","Brazil","Ceará","CRATEÚS (CE)","Uso Sustentável",3.678,"cnuc_2025_08.csv","RPPN","RPPN_CHICO_BIMBINO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÍCERO ALMEIDA","Brazil","Ceará","APUIARÉS (CE)","Uso Sustentável",3.079,"cnuc_2025_08.csv","RPPN","RPPN_CICERO_ALMEIDA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ELIAS ANDRADE","Brazil","Ceará","GENERAL SAMPAIO (CE)","Uso Sustentável",2.098,"cnuc_2025_08.csv","RPPN","RPPN_ELIAS_ANDRADE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARIZONA","Brazil","Ceará","QUIXADÁ (CE)","Uso Sustentável",3.086,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_ARIZONA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BELÉM","Brazil","Ceará","ICAPUÍ (CE)","Uso Sustentável",4.51,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_BELEM"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FONSECA - IRMÃ HELOÍSA E MAURÍCIO HOLANDA","Brazil","Ceará","QUIXADÁ (CE)","Uso Sustentável",4.466,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_FONSECA_-_IRMA_HELOISA_E_MAURICIO_HOLANDA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA NÃO ME DEIXES","Brazil","Ceará","QUIXADÁ (CE)","Uso Sustentável",1.381,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_NAO_ME_DEIXES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA OLHO D'ÁGUA DO URUCU","Brazil","Ceará","PARAMBU (CE)","Uso Sustentável",1.377,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_OLHO_D'AGUA_DO_URUCU"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FONTE DE LUZ","Brazil","Ceará","MERUOCA (CE)","Uso Sustentável",3.084,"cnuc_2025_08.csv","RPPN","RPPN_FONTE_DE_LUZ"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GÁLIA","Brazil","Ceará","GUARAMIRANGA (CE)","Uso Sustentável",2.66,"cnuc_2025_08.csv","RPPN","RPPN_GALIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HUGO PEREIRA","Brazil","Ceará","APUIARÉS (CE)","Uso Sustentável",4.865,"cnuc_2025_08.csv","RPPN","RPPN_HUGO_PEREIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA ENCANTADA","Brazil","Ceará","ARACATI (CE)","Uso Sustentável",3.08,"cnuc_2025_08.csv","RPPN","RPPN_ILHA_ENCANTADA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL IPUÇABA","Brazil","Ceará","IPU (CE)","Uso Sustentável",4.547,"cnuc_2025_08.csv","RPPN","RPPN_IPUCABA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LUIZINHO ALENCAR","Brazil","Ceará","ITATIRA (CE)","Uso Sustentável",3.082,"cnuc_2025_08.csv","RPPN","RPPN_LUIZINHO_ALENCAR"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA LUA","Brazil","Ceará","ITAPAJÉ (CE)","Uso Sustentável",2.132,"cnuc_2025_08.csv","RPPN","RPPN_MAE_DA_LUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MERCÊS SABIAQUABA E NAZÁRIO","Brazil","Ceará","AMONTADA (CE)","Uso Sustentável",1.384,"cnuc_2025_08.csv","RPPN","RPPN_MERCES_SABIAQUABA_E_NAZARIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MONTE ALEGRE","Brazil","Ceará","PACATUBA (CE)","Uso Sustentável",1.382,"cnuc_2025_08.csv","RPPN","RPPN_MONTE_ALEGRE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MUNDO LIVRE","Brazil","Ceará","GUARAMIRANGA (CE)","Uso Sustentável",4.872,"cnuc_2025_08.csv","RPPN","RPPN_MUNDO_LIVRE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURAL SERRA DA PACAVIRA","Brazil","Ceará","PACOTI (CE)","Uso Sustentável",2.14,"cnuc_2025_08.csv","RPPN","RPPN_NATURAL_SERRA_DA_PACAVIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NENÉM BARROS","Brazil","Ceará","CRATEÚS (CE)","Uso Sustentável",2.659,"cnuc_2025_08.csv","RPPN","RPPN_NENEM_BARROS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OÁSIS ARARIPE","Brazil","Ceará","CRATO (CE)","Uso Sustentável",3.512,"cnuc_2025_08.csv","RPPN","RPPN_OASIS_ARARIPE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OÁSIS ARARIPE II","Brazil","Ceará","CRATO (CE)","Uso Sustentável",4.46,"cnuc_2025_08.csv","RPPN","RPPN_OASIS_ARARIPE_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OÁSIS BATURITÉ","Brazil","Ceará","GUARAMIRANGA (CE)","Uso Sustentável",4.873,"cnuc_2025_08.csv","RPPN","RPPN_OASIS_BATURITE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D' ÁGUA DO TRONCO","Brazil","Ceará","CRATEÚS (CE)","Uso Sustentável",3.675,"cnuc_2025_08.csv","RPPN","RPPN_OLHO_D'_AGUA_DO_TRONCO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSAREDO","Brazil","Ceará","PACOTI (CE)","Uso Sustentável",2.665,"cnuc_2025_08.csv","RPPN","RPPN_PASSAREDO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAULINO VELÔSO CAMÊLO","Brazil","Ceará","TIANGUÁ (CE)","Uso Sustentável",2.15,"cnuc_2025_08.csv","RPPN","RPPN_PAULINO_VELOSO_CAMELO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA CULTURA PERMANENTE","Brazil","Ceará","ARATUBA (CE)","Uso Sustentável",2.653,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_DA_CULTURA_PERMANENTE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL FRANCISCO BRAZ DE OLIVEIRA","Brazil","Ceará","CRATEÚS (CE)","Uso Sustentável",3.081,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_NATURAL_FRANCISCO_BRAZ_DE_OLIVEIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL SÍTIO PALMEIRAS","Brazil","Ceará","BATURITÉ (CE)","Uso Sustentável",2.185,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_NATURAL_SITIO_PALMEIRAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO BONITO","Brazil","Ceará","QUIXERAMOBIM (CE)","Uso Sustentável",1.38,"cnuc_2025_08.csv","RPPN","RPPN_RIO_BONITO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAMUEL NOBRE","Brazil","Ceará","MORADA NOVA (CE)","Uso Sustentável",3.085,"cnuc_2025_08.csv","RPPN","RPPN_SAMUEL_NOBRE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO PEDRO","Brazil","Ceará","ANTONINA DO NORTE (CE) - SABOEIRO (CE)","Uso Sustentável",3.947,"cnuc_2025_08.csv","RPPN","RPPN_SAO_PEDRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DAS ALMAS","Brazil","Ceará","CRATEÚS (CE)","Uso Sustentável",1.378,"cnuc_2025_08.csv","RPPN","RPPN_SERRA_DAS_ALMAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO AMEIXAS - POÇO VELHO","Brazil","Ceará","ITAPIPOCA (CE)","Uso Sustentável",1.379,"cnuc_2025_08.csv","RPPN","RPPN_SITIO_AMEIXAS_-_POCO_VELHO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO LAGOA","Brazil","Ceará","GUARAMIRANGA (CE)","Uso Sustentável",3.663,"cnuc_2025_08.csv","RPPN","RPPN_SITIO_LAGOA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VÓ BELAR","Brazil","Ceará","MERUOCA (CE)","Uso Sustentável",3.083,"cnuc_2025_08.csv","RPPN","RPPN_VO_BELAR"
