"family","scientificName","scientificNameAuthorship","x"
"Fabaceae","Bauhinia depauperata","Glaz.",25
"Orchidaceae","Habenaria spanophytica","J.A.N.Bat. & Bianch.",25
"Asphodelaceae","Hemerocallis lilioasphodelus","L.",25
"XANTHORRHOEACEAE","Hemerocallis lilioasphodelus","L.",25
"Poaceae","Lasiacis maculata","(Aubl.) Urb.",23
"Incertae Sedis","Pycnomyces diptericis","Bat., Bezerra, J. L. & Cavalc.",21
"Oxalidaceae","Oxalis densiflora","Sond.",21
"Cordiaceae","Varronia discolor","(Cham.) Borhidi",20
"Calophyllaceae","Kielmeyera peplus","Saddi",20
"Calophyllaceae","kielmeyera peplus saddi","Saddi",20
"Amaranthaceae","Pfaffia eriocephala","Suess.",20
"Melastomataceae","Microlicia phlogiformis","(DC.) Versiane & R. Romero",19
"Gentianaceae","Calolisianthus acutangulus","(Mart.) Gilg",19
"Physciaceae","Heterodermia obscurata","(Nyl.) Trevis.",19
"Melastomataceae","Cambessedesia fasciculata","(Spreng.) Fidanza & A.B. Martins",19
"Euphorbiaceae","Croton dusenianum","Baill.",19
"Euphorbiaceae","croton dusenianum baill.","Baill.",19
"Melastomataceae","Microlicia cataphracta","(Mart. & Schrank ex DC.) Versiane & R.Romero",18
"PHYSCIACEAE","Heterodermia obscurata","(Nyl.) Trevis.",18
"Aquifoliaceae","Ilex integrifolia","G.Nicholson",18
"MELASTOMATACEAE","Microlicia suberosa","(Naudin) Versiane & R.Romero",17
"Phyllostictaceae","Phyllosticta paraopebensis","Bat. & Peres",17
"Amaranthaceae","Gomphrena serrata","L.",17
"Malvaceae","Melochia argentina","R.E.Fr.",17
"Asteraceae","Trixis","Sw.",17
"Mycosphaerellaceae","Mycosphaerella longissima","(Fuckel.) Lindau",16
"Begoniaceae","Begonia dichotoma","Jacq.",16
"MALPIGHIACEAE","Heteropterys duarteana","A.Juss.",15
"Phyllostictaceae","Phyllosticta neeae","Bat. & Peres",15
"Annonaceae","Annona crassifolia","Mart.",15
"Acanthaceae","Justicia genistiformis","Nees",15
"Myristicaceae","Virola lieneana","Paula & Heringer",15
"Calophyllaceae","Kielmeyera variabilis var. robusta","Saddi",15
"Melastomataceae","Microlicia macrantha","Versiane & R. Romero",15
"Chlorococcaceae","Chlorococcaceae","F.F.Blackman & Tansley",14
"Rubiaceae","Tapanhuacanga phyllocephala","(K. Schum.) P.L.R. Moraes",13
"ACANTHACEAE","Ruellia brevicaulis","(Nees) Lindau",13
"Melastomataceae","cambessedesia fasciculata (spreng.) fidanza & a.b. martins","(Spreng.) Fidanza & A.B. Martins",13
"Glomerellaceae","Glomerella cingulata","(Stoneman) Spauld. & H. Schrenk",13
"CLADONIACEAE","Cladonia megaphylla","Ahti & Marcelli",13
"Acanthaceae","Justicia genistifolia","Engl.",13
"Melastomataceae","Acisanthera quadrata","Juss. ex Poir.",13
"Campanulaceae","Lobelia","Plum. ex L.",13
"Malvaceae","Melochia argentina","R.E. Fr.",13
"UROPYXIDACEAE","Porotenus concavus","Viégas",13
"Blechnaceae","Blechnum obtusifolium","(C.Presl ex Christ) Ettingsh.",12
"Asterothyriaceae","Actinoteichus maranhensis","Cavalc. & Poroca",12
"Asteraceae","Viguiera speciosa","Hassl.",12
"Melastomataceae","Acisanthera quadrata","Pers.",12
"MALVACEAE","Melochia argentina","R.E. Fr.",12
"Phaeosphaeriaceae","Darluca filum","(Biv.) Castagne",11
"RUBIACEAE","Planaltina planaltina capitata","(K. Schum.) R.M. Salas & E.L. Cabral",11
"Melastomataceae","microlicia suberosa (naudin) versiane & r.romero","(Naudin) Versiane & R.Romero",11
"Poaceae","Sporobolus piliferus","(Trin.) Kunth",11
"ASTERACEAE","Vernonia rubriramea","Mart. ex DC.",11
"Cladoniaceae","Cladonia pityrophylla","Nyl.",11
"CLADONIACEAE","Cladonia pityrophylla","Nyl.",11
"Malvaceae","Melochia kerriifolia","Triana & Planch.",11
"Fabaceae","Bauhinia pentandra","(Bong.) Vogel ex Steud.",10
"CANDELARIACEAE","Candelaria concolor","(Dicks.) Stein",10
"ARTHONIACEAE","Herpothallon rubrocinctum","(Ehrenb.) Aptroot, Lücking & Thor",10
"Asteraceae","Aspilia glabra","(Gardner) Benth. & Hook.fil.",10
"Cyperaceae","Cryptangium verticillatum","(Spreng.) Vitta",10
"Parmeliaceae","Parmelinopsis horrescens","(Taylor) Elix & Hale",10
"PARMELIACEAE","Parmelinopsis horrescens","(Taylor) Elix & Hale",10
"Mycosphaerellaceae","Mycosphaerella molleriana","(Thüm.) Lindau",10
"Cladoniaceae","Cladonia megaphylla","Ahti & Marcelli",10
"LECANORALES","Cladonia pityrophylla","Nyl.",10
"Myrtaceae","Myrcia cordiaefolia","O. Berg",10
"MYRTACEAE","Myrcia cordiaefolia","O. Berg",10
"Acanthaceae","Jacobinia macedoana","Rizzini",10
