"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"RESERVA PARTICULAR DO PATRIMÔNIO MATA DA SUIÇA II","Brazil","Alagoas","QUEBRANGULO (AL)","Uso Sustentável",4.975,"cnuc_2025_08.csv",NA,"RESERVA_PARTICULAR_DO_PATRIMONIO_MATA_DA_SUICA_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AFRÂNIO MENEZES","Brazil","Alagoas","CORURIPE (AL)","Uso Sustentável",4.949,"cnuc_2025_08.csv","RPPN","RPPN_AFRANIO_MENEZES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA VERDE","Brazil","Alagoas","MACEIÓ (AL)","Uso Sustentável",1.607,"cnuc_2025_08.csv","RPPN","RPPN_ALDEIA_VERDE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALFREDO ELIAS DA ROSA OITICICA","Brazil","Alagoas","RIO LARGO (AL)","Uso Sustentável",5.087,"cnuc_2025_08.csv","RPPN","RPPN_ALFREDO_ELIAS_DA_ROSA_OITICICA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANHUMAS I","Brazil","Alagoas","UNIÃO DOS PALMARES (AL)","Uso Sustentável",4.205,"cnuc_2025_08.csv","RPPN","RPPN_ANHUMAS_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANHUMAS III","Brazil","Alagoas","UNIÃO DOS PALMARES (AL)","Uso Sustentável",4.206,"cnuc_2025_08.csv","RPPN","RPPN_ANHUMAS_III"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANTÔNIO COUTINHO","Brazil","Alagoas","JEQUIÁ DA PRAIA (AL)","Uso Sustentável",5.086,"cnuc_2025_08.csv","RPPN","RPPN_ANTONIO_COUTINHO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL APOLINÁRIO","Brazil","Alagoas","BARRA DE SANTO ANTÔNIO (AL)","Uso Sustentável",3.869,"cnuc_2025_08.csv","RPPN","RPPN_APOLINARIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BAIXA GRANDE","Brazil","Alagoas","BOCA DA MATA (AL)","Uso Sustentável",3.946,"cnuc_2025_08.csv","RPPN","RPPN_BAIXA_GRANDE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BENEDITO COUTINHO","Brazil","Alagoas","JEQUIÁ DA PRAIA (AL)","Uso Sustentável",5.084,"cnuc_2025_08.csv","RPPN","RPPN_BENEDITO_COUTINHO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA SORTE","Brazil","Alagoas","MURICI (AL)","Uso Sustentável",1.613,"cnuc_2025_08.csv","RPPN","RPPN_BOA_SORTE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOCA DO RIO","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável",3.879,"cnuc_2025_08.csv","RPPN","RPPN_BOCA_DO_RIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOSQUE","Brazil","Alagoas","MARAGOGI (AL)","Uso Sustentável",2.696,"cnuc_2025_08.csv","RPPN","RPPN_BOSQUE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA","Brazil","Alagoas","TANQUE D'ARCA (AL)","Uso Sustentável",2.684,"cnuc_2025_08.csv","RPPN","RPPN_CACHOEIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA 1","Brazil","Alagoas","MARAGOGI (AL)","Uso Sustentável",2.694,"cnuc_2025_08.csv","RPPN","RPPN_CACHOEIRA_1"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANADÁ","Brazil","Alagoas","MAR VERMELHO (AL)","Uso Sustentável",1.609,"cnuc_2025_08.csv","RPPN","RPPN_CANADA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA I","Brazil","Alagoas","PENEDO (AL)","Uso Sustentável",3.809,"cnuc_2025_08.csv","RPPN","RPPN_CONCEICAO_LYRA_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA II","Brazil","Alagoas","PENEDO (AL)","Uso Sustentável",3.81,"cnuc_2025_08.csv","RPPN","RPPN_CONCEICAO_LYRA_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA III","Brazil","Alagoas","PENEDO (AL)","Uso Sustentável",3.811,"cnuc_2025_08.csv","RPPN","RPPN_CONCEICAO_LYRA_III"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA IV","Brazil","Alagoas","PENEDO (AL)","Uso Sustentável",3.812,"cnuc_2025_08.csv","RPPN","RPPN_CONCEICAO_LYRA_IV"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOMÍCIO SILVA","Brazil","Alagoas","ÁGUA BRANCA (AL)","Uso Sustentável",4.937,"cnuc_2025_08.csv","RPPN","RPPN_DOMICIO_SILVA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUBINHA GUIMARÃES","Brazil","Alagoas","CAMPO ALEGRE (AL)","Uso Sustentável",4.202,"cnuc_2025_08.csv","RPPN","RPPN_DUBINHA_GUIMARAES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SÃO LUIZ","Brazil","Alagoas","SANTANA DO IPANEMA (AL)","Uso Sustentável",2.675,"cnuc_2025_08.csv","RPPN","RPPN_ESTANCIA_SAO_LUIZ"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTRELA DO SUL","Brazil","Alagoas","COLÔNIA LEOPOLDINA (AL)","Uso Sustentável",5.078,"cnuc_2025_08.csv","RPPN","RPPN_ESTRELA_DO_SUL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EUSTÁQUIO TOLEDO NETO","Brazil","Alagoas","MARECHAL DEODORO (AL)","Uso Sustentável",5.083,"cnuc_2025_08.csv","RPPN","RPPN_EUSTAQUIO_TOLEDO_NETO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PEREIRA","Brazil","Alagoas","CORURIPE (AL)","Uso Sustentável",2.096,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_PEREIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ROSA DO SOL","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável",1.464,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_ROSA_DO_SOL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO PEDRO","Brazil","Alagoas","PILAR (AL)","Uso Sustentável",1.462,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SAO_PEDRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GARABU","Brazil","Alagoas","SÃO LUÍS DO QUITUNDE (AL)","Uso Sustentável",4.199,"cnuc_2025_08.csv","RPPN","RPPN_GARABU"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUANABARA","Brazil","Alagoas","SANTANA DO MUNDAÚ (AL) - UNIÃO DOS PALMARES (AL)","Uso Sustentável",4.207,"cnuc_2025_08.csv","RPPN","RPPN_GUANABARA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JADER FERREIRA RAMOS","Brazil","Alagoas","SANTANA DO IPANEMA (AL)","Uso Sustentável",2.69,"cnuc_2025_08.csv","RPPN","RPPN_JADER_FERREIRA_RAMOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOSÉ ABDON MALTA MARQUES","Brazil","Alagoas","OURO BRANCO (AL)","Uso Sustentável",2.691,"cnuc_2025_08.csv","RPPN","RPPN_JOSE_ABDON_MALTA_MARQUES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JÚLIA SILVEIRA COUTINHO","Brazil","Alagoas","JEQUIÁ DA PRAIA (AL)","Uso Sustentável",5.085,"cnuc_2025_08.csv","RPPN","RPPN_JULIA_SILVEIRA_COUTINHO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LUIZ JATOBÁ FILHO","Brazil","Alagoas","SÃO MIGUEL DOS CAMPOS (AL)","Uso Sustentável",4.2,"cnuc_2025_08.csv","RPPN","RPPN_LUIZ_JATOBA_FILHO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LUIZ JOAQUIM BARBOSA","Brazil","Alagoas","MARECHAL DEODORO (AL)","Uso Sustentável",4.203,"cnuc_2025_08.csv","RPPN","RPPN_LUIZ_JOAQUIM_BARBOSA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LULA LOBO I","Brazil","Alagoas","CORURIPE (AL)","Uso Sustentável",1.461,"cnuc_2025_08.csv","RPPN","RPPN_LULA_LOBO_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MACACOS","Brazil","Alagoas","PORTO DE PEDRAS (AL)","Uso Sustentável",5.088,"cnuc_2025_08.csv","RPPN","RPPN_MACACOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MADEIRAS","Brazil","Alagoas","JUNQUEIRO (AL)","Uso Sustentável",2.676,"cnuc_2025_08.csv","RPPN","RPPN_MADEIRAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DA SÁLVIA","Brazil","Alagoas","RIO LARGO (AL) - SATUBA (AL)","Uso Sustentável",4.964,"cnuc_2025_08.csv","RPPN","RPPN_MATA_DA_SALVIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO CEDRO","Brazil","Alagoas","RIO LARGO (AL)","Uso Sustentável",3.804,"cnuc_2025_08.csv","RPPN","RPPN_MATA_DO_CEDRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATO DA ONÇA","Brazil","Alagoas","PÃO DE AÇÚCAR (AL)","Uso Sustentável",3.462,"cnuc_2025_08.csv","RPPN","RPPN_MATO_DA_ONCA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DA TORRE","Brazil","Alagoas","SÃO JOSÉ DA TAPERA (AL)","Uso Sustentável",4.606,"cnuc_2025_08.csv","RPPN","RPPN_MORRO_DA_TORRE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MUTUM DE ALAGOAS I","Brazil","Alagoas","CORURIPE (AL)","Uso Sustentável",4.95,"cnuc_2025_08.csv","RPPN","RPPN_MUTUM_DE_ALAGOAS_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MUTUM DE ALAGOAS II","Brazil","Alagoas","CORURIPE (AL)","Uso Sustentável",4.706,"cnuc_2025_08.csv","RPPN","RPPN_MUTUM_DE_ALAGOAS_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NELSON SIMÕES COSTA I","Brazil","Alagoas","FELIZ DESERTO (AL) - PIAÇABUÇU (AL)","Uso Sustentável",4.345,"cnuc_2025_08.csv","RPPN","RPPN_NELSON_SIMOES_COSTA_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NELSON SIMÕES COSTA II","Brazil","Alagoas","FELIZ DESERTO (AL)","Uso Sustentável",4.346,"cnuc_2025_08.csv","RPPN","RPPN_NELSON_SIMOES_COSTA_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NELSON SIMÕES COSTA III","Brazil","Alagoas","FELIZ DESERTO (AL)","Uso Sustentável",4.347,"cnuc_2025_08.csv","RPPN","RPPN_NELSON_SIMOES_COSTA_III"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D'ÁGUA","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável",3.88,"cnuc_2025_08.csv","RPPN","RPPN_OLHO_D'AGUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ORIENTE","Brazil","Alagoas","PORTO CALVO (AL)","Uso Sustentável",4.042,"cnuc_2025_08.csv","RPPN","RPPN_ORIENTE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OSVALDO TIMÓTEO","Brazil","Alagoas","SÃO JOSÉ DA LAJE (AL)","Uso Sustentável",1.61,"cnuc_2025_08.csv","RPPN","RPPN_OSVALDO_TIMOTEO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAPA MEL","Brazil","Alagoas","COLÔNIA LEOPOLDINA (AL)","Uso Sustentável",5.08,"cnuc_2025_08.csv","RPPN","RPPN_PAPA_MEL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PINDOBA","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável",3.881,"cnuc_2025_08.csv","RPPN","RPPN_PINDOBA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PLANALTO","Brazil","Alagoas","PENEDO (AL)","Uso Sustentável",2.682,"cnuc_2025_08.csv","RPPN","RPPN_PLANALTO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO ALEGRE","Brazil","Alagoas","COLÔNIA LEOPOLDINA (AL)","Uso Sustentável",5.079,"cnuc_2025_08.csv","RPPN","RPPN_PORTO_ALEGRE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUEBRA CARRO","Brazil","Alagoas","PILAR (AL)","Uso Sustentável",3.721,"cnuc_2025_08.csv","RPPN","RPPN_QUEBRA_CARRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REMY FERREIRA BARROS","Brazil","Alagoas","FLEXEIRAS (AL) - MURICI (AL)","Uso Sustentável",4.374,"cnuc_2025_08.csv","RPPN","RPPN_REMY_FERREIRA_BARROS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA BARRA","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável",5.091,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_DA_BARRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GULANDIM","Brazil","Alagoas","TEOTÔNIO VILELA (AL)","Uso Sustentável",1.463,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_GULANDIM"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTA TEREZA","Brazil","Alagoas","ATALAIA (AL)","Uso Sustentável",1.46,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_SANTA_TEREZA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO SECO","Brazil","Alagoas","CORURIPE (AL)","Uso Sustentável",3.819,"cnuc_2025_08.csv","RPPN","RPPN_RIACHO_SECO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 1","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável",3.579,"cnuc_2025_08.csv","RPPN","RPPN_SAINT_MICHEL_1"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 2","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável",3.58,"cnuc_2025_08.csv","RPPN","RPPN_SAINT_MICHEL_2"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 3","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável",3.582,"cnuc_2025_08.csv","RPPN","RPPN_SAINT_MICHEL_3"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALVADOR LYRA","Brazil","Alagoas","SÃO MIGUEL DOS CAMPOS (AL)","Uso Sustentável",3.609,"cnuc_2025_08.csv","RPPN","RPPN_SALVADOR_LYRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA CRISTINA","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável",3.882,"cnuc_2025_08.csv","RPPN","RPPN_SANTA_CRISTINA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA FÉ","Brazil","Alagoas","TANQUE D'ARCA (AL)","Uso Sustentável",2.683,"cnuc_2025_08.csv","RPPN","RPPN_SANTA_FE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JOSÉ","Brazil","Alagoas","SÃO JOSÉ DA TAPERA (AL)","Uso Sustentável",4.608,"cnuc_2025_08.csv","RPPN","RPPN_SAO_JOSE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SENADOR CARLOS LYRA","Brazil","Alagoas","FLEXEIRAS (AL)","Uso Sustentável",5.089,"cnuc_2025_08.csv","RPPN","RPPN_SENADOR_CARLOS_LYRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERENO","Brazil","Alagoas","PORTO CALVO (AL) - PORTO DE PEDRAS (AL)","Uso Sustentável",4.041,"cnuc_2025_08.csv","RPPN","RPPN_SERENO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA D'ÁGUA","Brazil","Alagoas","MATRIZ DE CAMARAGIBE (AL)","Uso Sustentável",5.081,"cnuc_2025_08.csv","RPPN","RPPN_SERRA_D'AGUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO BICA","Brazil","Alagoas","JAPARATINGA (AL)","Uso Sustentável",4.108,"cnuc_2025_08.csv","RPPN","RPPN_SITIO_BICA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SOS CAATINGA","Brazil","Alagoas","SÃO JOSÉ DA TAPERA (AL)","Uso Sustentável",4.607,"cnuc_2025_08.csv","RPPN","RPPN_SOS_CAATINGA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TARCIZO TOLEDO CARNAÚBA","Brazil","Alagoas","SÃO MIGUEL DOS CAMPOS (AL)","Uso Sustentável",5.082,"cnuc_2025_08.csv","RPPN","RPPN_TARCIZO_TOLEDO_CARNAUBA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOBOGÃ","Brazil","Alagoas","MACEIÓ (AL)","Uso Sustentável",1.608,"cnuc_2025_08.csv","RPPN","RPPN_TOBOGA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOCAIA","Brazil","Alagoas","SANTANA DO IPANEMA (AL)","Uso Sustentável",2.678,"cnuc_2025_08.csv","RPPN","RPPN_TOCAIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VERA CRUZ","Brazil","Alagoas","CHÃ PRETA (AL)","Uso Sustentável",1.459,"cnuc_2025_08.csv","RPPN","RPPN_VERA_CRUZ"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILA D'ÁGUA","Brazil","Alagoas","MURICI (AL)","Uso Sustentável",1.611,"cnuc_2025_08.csv","RPPN","RPPN_VILA_D'AGUA"
