"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","AnoColeta","Identificador","AnoID","ConfiançaID","ConfiançaLoc","Imagens","Município","Localidade"
"PARQUE ESTADUAL GUARIBA","Angiosperms","Sapotaceae","Manilkara",,"Adans.","SAPOTACEAE Manilkara Adans.","24743","x","HEPH","Rodrigues-Souza, F.D.","s.n.",,"2008",,,"Latão","Ouro",,,"Parque Estadual Guariba"
"PARQUE ESTADUAL GUARIBA","Angiosperms","Sapotaceae","Manilkara",,"Adans.","SAPOTACEAE Manilkara Adans.","HEPH00023223","x","HEPH","Rodrigues-Souza, F.D.","s.n.",,"2008",,,"Latão","Ouro",,,"Parque Estadual Guariba"
