"family","scientificName","scientificNameAuthorship","x"
"Sematophyllaceae","Sematophyllum subpinnatum","(Brid.) E.Britton",19
"Glomerellaceae","Colletotrichum gloeosporioides","(Penz.) Penz. & Sacc.",19
"Cyatheaceae","Cyathea armata","(Sw.) Domin",19
"Opegraphaceae","Opegrapha","Ach.",19
"Fomitopsidaceae","Daedalea elegans","Spreng.",19
"Malvaceae","Hibiscus × archeri","Watson",19
"Poaceae","Lasiacis maculata","(Aubl.) Urb.",18
"Cladoniaceae","Cladonia coccifera","(L.) Willd.",18
"AMARANTHACEAE","Hebanthe eriantha","(Poir.) Pedersen",18
"Cladoniaceae","Cladonia verticillaris","(Raddi) Fr.",18
"Myristicaceae","Bicuiba oleifera","(Schott) J.J.de Wilde",18
"Fissidentaceae","Fissidens","Hedw.",18
"Asteraceae","Vernonia rubriramea","Mart. ex DC.",18
"Dicranaceae","Holomitrium antennatum","Mitt.",18
"Rubiaceae","Cinchona calisaya","Wedd.",18
"Melastomataceae","Pleroma heteromalla","(D.Don) Cogn.",17
"Polyporaceae","Fomes","(Fr.) Fr.",17
"Asteraceae","Mikania scandens","(L.) Willd.",17
"Lauraceae","Litsea glutinosa","(Lour.) C.B.Rob.",17
"Ochnaceae","Ouratea luschnathiana","(Tiegh.) K.Yamam. ex Sastre & Offroy",17
"Pucciniaceae","Puccinia leonotidicola","Henn.",17
"Hapalidiaceae","Lithothamnion","Heydrich",17
"Hapalidiaceae","Hapalidiaceae","J.E.Gray",17
"Araceae","Philodendron madalenense","J.Mattos, Nadruz & Baumgratz",17
"Mesophyllumaceae","Mesophyllum","Me. Lemoine",17
"Ganodermataceae","Ganoderma","P. Karst.",17
"Primulaceae","Ardisia solanacea","Roxb.",17
"Pucciniaceae","Puccinia opulenta","Speg.",17
"Polyporaceae","Fomes marmoratus","(Berk. & M.A. Curtis) Cooke",16
"Melastomataceae","Pleroma fothergillae","(DC.) Triana",16
"Polyporaceae","Lenzites striata","(Fr.) Fr.",16
"Polyporaceae","Polyporus occidentalis","(Murrill) Saccardo & Trotter",16
"Pilocarpaceae","Byssoloma leucoblepharum","(Nyl.) Vain.",16
"Lejeuneaceae","Cheilolejeunea","(Spruce) Schiffn.",16
"Pteridophyta","Cyathea armata","(Sw.) Domin",16
"Teloschistaceae","Teloschistes flavicans","(Sw.) Norman",16
"Pucciniaceae","Puccinia insueta","G.Winter",16
"Gelidiaceae","Gelidium","J.V.F. Lamouroux",16
"Rubiaceae","Indet.","Juss.",16
"Fabaceae","Bauhinia aculeata","L.",16
"Hypnaceae","Mittenothamnium langsdorffii","(Hook.) Cardot",15
"Coleosporiaceae","Coleosporium senecionis","(Pers.) Fr.",15
"Asteraceae","Ageratina dendroides","(Spreng.) R.M.King & H.Rob.",15
"Hymenophyllaceae","Hymenophyllum sericeum","(Sw.) Sw.",15
"Ramalinaceae","Bacidia","De Not.",15
"Udoteaceae","Udotea","J.V.F. Lamouroux",15
"Pucciniaceae","Puccinia heterospora","Katajev",15
"Polyporaceae","Polyporus lignosus","Klotzsch",15
"Blechnaceae","Blechnum glandulosum","Link",15
"Pucciniaceae","Puccinia eupatorii-columbiani","Mayor",15
"Crassulaceae","Kalanchoe daigremontiana","Raym.-Hamet & H.Perrier",15
"Pteridophyta","Marattia laevis","Sm.",15
"Fabaceae","Mimosa dolens subsp. acerba","(Benth.) Barneby",14
"Malvaceae","Hibiscus schizopetalus","(Dyer) Hook.fil.",14
"Halymeniaceae","Cryptonemia luxurians","(Mertens) J.Agardh",14
"Polyporaceae","Poria alboincarnata","(Pat. & Gaillard) Sacc.",14
"Dryopteridaceae","Stigmatopteris tijuccana","(Raddi) C.Chr.",14
"SARGASSACEAE","Sargassum maximilianii","(Schrader) Martius",14
"Blechnaceae","Blechnum tabulare","(Thunb.) Kuhn",14
"Dryopteridaceae","Megalastrum subincisum","(Willd.) A.R.Sm. & R.C.Moran",14
"Asteraceae","Aspilia serrulata","Baker",14
"Raveneliaceae","Diorchidium piptadeniae","Dietel",14
"Pucciniaceae","Puccinia conspersa","Dietel",14
"Pucciniaceae","Puccinia thaliae","Dietel",14
"Clavicipitaceae","Claviceps paspali","F. Stevens & J.G. Hall",14
"Pucciniaceae","Aecidium desmodii","Henn.",14
"Scrophulariaceae","Indet.","Juss.",14
"Polyporaceae","Lentinus villosus","Klotzsch",14
"Rubiaceae","Spermacoce hispida","L.",14
"PALLAVICINIACEAE","Symphyogyna","Steph.",14
"Fabaceae","Aeschynomene hispida","Willd.",14
"Polyporaceae","Fomes inflexibilis","(Berk.) Cooke",13
"Polypodiaceae","Serpocaulon pictum","(Fée) Schwartsb., J.Prado, R.Y.Hirai & Labiak",13
"Cladoniaceae","Cladonia fimbriata","(L.) Fr.",13
"Cladoniaceae","Cladonia gracilis","(L.) Willd.",13
"CLADONIACEAE","Cladonia gracilis","(L.) Willd.",13
"Hymenochaetaceae","Hymenochaete damicornis","(Link) Lév.",13
"Stereocaulaceae","Stereocaulon ramulosum","(SW.) Räusch",13
"Cladoniaceae","Cladonia ceratophylla","(Sw.) Spreng.",13
"Fabaceae","Vigna antillana","(Urb.) Fawc. & Rendle",13
"Pucciniaceae","Puccinia rotundata","Bonord.",13
"Ulvaceae","Ulva fasciata","Delile",13
"Pucciniaceae","Puccinia solani-tristis","Henn.",13
"Ehretiaceae","Cordia glabra","L.",13
"Fabaceae","Saraca indica","L.",13
"Sphagnaceae","Sphagnum","L.",13
"Pucciniaceae","Puccinia hyptidis-mutabilis","Mayor",13
"Myrtaceae","Eugenia dichroma","O.Berg",13
"Iridaceae","Trimezia organensis","Ravenna",13
"Pucciniaceae","Puccinia posadensis","Sacc. & Trotter",13
"Nyctaginaceae","Neea parimensis","Steyerm.",13
"Melastomataceae","Microlicia glaziovii","(Cogn.) Versiane & R.Romero",12
"Xylariaceae","Xylaria scruposa","(Fr.) Fr.",12
"Pucciniaceae","Puccinia bambusarum","(Henn.) Arthur",12
"Pucciniaceae","Kuehneola loeseneriana","(Henn.) H.S. Jacks. & Holw.",12
"Polypodiaceae","Campyloneurum major","(Hicken) Lellinger",12
"MYRTACEAE","Myrceugenia lanceolata","(Juss. ex J. St.-Hil.) Kausel",12
"Melastomataceae","Miconia hirta","(L.) D.Don",12
"CLADONIACEAE","Cladonia fimbriata","(L.) Fr.",12
"Thelypteridaceae","Meniscium reticulatum","(L.) Sw.",12
"Clavicipitaceae","Claviceps diadema","(Möller) Diehl",12
"Pleurotaceae","Pleurotus djamor","(Rumph. ex Fr.) Boedijn",12
"OCHNACEAE","Ouratea luschnathiana","(Tiegh) K.Yamam.",12
"Piperaceae","Peperomia glaziovii","C.DC.",12
"Asteraceae","Gyptis pinnatifida","Cass.",12
"Pottiaceae","Pottiaceae","Hampe",12
"Marattiaceae","Eupodium cicutifolia","Kaulf.",12
"Lecanoraceae","Lecanora coronulans","Nyl.",12
"Pucciniaceae","Uromyces leptodermus","Syd. & P. Syd.",12
"Melastomataceae","Pleroma granulosa","(Bonpl.) D.Don",11
"Blechnaceae","Blechnum obtusifolium","(C.Presl ex Christ) Ettingsh.",11
"Uropyxidaceae","Prospodium amphilophii","(Dietel & Holw.) Arthur",11
"Fabaceae","Aeschynomene elaphroxylon","(Guill. & Perr.) Taub.",11
"Leucobryaceae","Campylopus controversus","(Hampe) A. Jaeger",11
"Gleicheniaceae","Sticherus furcatus","(L.) Ching",11
"Crassulaceae","Kalanchoe laciniata","(L.) DC.",11
"Piperaceae","Piper umbellata","(L.) Miq.",11
"Marantaceae","Goeppertia macilenta","(Lindl.) Borchs. & S.Suárez",11
"Auriculariaceae","Auricularia polytricha","(Mont.) Sacc.",11
"GLOMERELLACEAE","Colletotrichum gloeosporioides","(Penz.) Penz. & Sacc.",11
"Melastomataceae","Cambessedesia fasciculata","(Spreng.) Fidanza & A.B.Martins",11
"Asteraceae","Raulinoreitzia dendroides","(Spreng.) R.M.King & H.Rob.",11
"Graphidaceae","Graphis","Adans.",11
"Polyporaceae","Hexagonia variegata","Berk.",11
"Polyporaceae","Polyporus caperatus","Berk.",11
"Pteridaceae","Pteris ensiformis","Burm.",11
"Pucciniaceae","Puccinia baccharidis","Dietel & Holw.",11
"Mycosphaerellaceae","Septoria selenophomoides","E.K. Cash & A.M.J. Watson",11
"Polyporaceae","Lentinus","Fr.",11
"Rhodymeniaceae","Rhodymenia","Greville",11
"Pucciniaceae","Puccinia mikaniae","H.S. Jacks. & Holw.",11
"Pucciniaceae","Puccinia perfuncta","H.S. Jacks. & Holw.",11
"Botryosphaeriaceae","Diplodia cacaoicola","Henn.",11
"Rhodomelaceae","Rhodomelaceae","J.E. Areschoug",11
"Rhodomelaceae","Laurencia","J.V.F. Lamouroux",11
"Pucciniaceae","Uromyces foveolatus","Juel",11
"Pteridaceae","Pteris longifolia","L.",11
"Desmidiaceae","Staurastrum","Meyen ex Ralfs",11
"Monimiaceae","Peumus boldus","Molina",11
"Melastomataceae","Microlicia passerina","Naudin",11
"Hypnaceae","Hypnaceae","Schimp.",11
"Asteraceae","Conyza chilensis","Spreng.",11
"Coleosporiaceae","Coleosporium elephantopodis","Thüm.",11
"Polytrichaceae","Pogonatum pensilvanicum","(Bartram ex Hedw.) Paris",10
"Arcyriaceae","Arcyria cinerea","(Bulliard) Persoon",10
"Mycosyringaceae","Mycosyrinx cissi","(DC.) Beck",10
"Cladoniaceae","Cladonia signata","(Eschw.) Vain.",10
"Pteridophyta","ormopteris flavescens (fée) barbará","(Fée) Barbará",10
"Dryopteridaceae","Elaphoglossum auricomum","(Kunze) T.Moore",10
"Athyriaceae","Diplazium striatum","(L.) C.Presl",10
"Thelypteridaceae","Christella parasitica","(L.) Lév.",10
"Blechnaceae","Blechnum ensiforme","(Liebm.) C.Chr.",10
"Piperaceae","Piper corcovadense","(Miq.) C.DC.",10
"Botryosphaeriaceae","Diplodia theobromae","(Pat.) W. Nowell",10
"Melastomataceae","Pleroma clavata","(Pers.) Wurdack",10
"Pucciniaceae","Uromyces hedysari-paniculati","(Schwein.) Farl.",10
"Acanthaceae","Justicia aequalis","Benoist",10
"Fabaceae","Campsiandra comosa","Benth.",10
"Pucciniaceae","Puccinia heterospora","Berk. & M.A.Curtis",10
"Pucciniaceae","Puccinia neorotundata","Cummins",10
"Pucciniaceae","Uromyces dolichosporus","Dietel & Holw.",10
"Pucciniaceae","Puccinia psidii","G. Winter",10
"Berberidaceae","Berberis montana","Gay",10
"Aneuraceae","Riccardia","Gray",10
"Ustilaginaceae","Ustilago bicornis","Henn.",10
"Cladoniaceae","Cladonia macilenta","Hoffm.",10
"Cladoniaceae","Cladonia squamosa","Hoffm.",10
"Polygonaceae","Persicaria acre","Kunth",10
"Polyporaceae","Polyporus licnoides","Mont.",10
"Andreaeaceae","Andreaea spurioalpina","Müll. Hal.",10
"Aulographaceae","Aulographum tropicale","Rehm",10
"Cleomaceae","Cleome houtteana","Schltdl.",10
"Pucciniaceae","Puccinia lateritia","Schwein.",10
"Lejeuneaceae","Cololejeunea scabriflora","Steph.",10
