"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","AnoColeta","Identificador","AnoID","ConfiançaID","ConfiançaLoc","Imagens","Município","Localidade"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Ferns and Lycophytes","Cyatheaceae","Cyathea","pungens","(Willd.) Domin","CYATHEACEAE Cyathea pungens (Willd.) Domin","MBM421707",,"MBM","Pietrobom, M.R.","8051","Native","2008","Silva, M.R.P.","2015","Ouro","Ouro","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/42/17/7/mbm00421707.dzi","Oriximiná","Estação Ecológica do Grão Pará, Serra do Acari, trilha 4 de 3000m, proximidades da parcela 3"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Ferns and Lycophytes","Cyatheaceae","Cyathea","spectabilis","(Kunze) Domin","CYATHEACEAE Cyathea spectabilis (Kunze) Domin","MBM421716",,"MBM","Pietrobom, M.R.","7858","Native","2008","Silva, M.R.P.","2015","Ouro","Ouro","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/42/17/16/mbm00421716.dzi","Oriximiná","Estação Ecológica do Grão Pará, Serra do Acari"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Ferns and Lycophytes","Cyatheaceae","Cyathea","macrosora","(Baker) Domin","CYATHEACEAE Cyathea macrosora (Baker) Domin","MBM421705",,"MBM","Pietrobom, M.R.","7958","Native","2008","Silva, M.R.P.","2010","Ouro","Ouro","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/42/17/5/mbm00421705_1.dzi|jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/42/17/5/mbm00421705.dzi","Oriximiná","Estação Ecológica do Grão Pará, Serra do Acari, trilha de 4000m, proximidades da parcela 2"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ",,"Cyatheaceae","Sphaeropteris","marginata","(Brause) R.M.Tryon","CYATHEACEAE Sphaeropteris marginata (Brause) R.M.Tryon","MBM421706",,"MBM","Pietrobom, M.R.","7865",,"2008","Silva, M.R.P.","2008","Ouro","Ouro","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/42/17/6/mbm00421706.dzi","Oriximiná","Estação Ecológica do Grão Pará, Serra do Acari"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Ferns and Lycophytes","Fabaceae","Deguelia",,"Aubl.","FABACEAE Deguelia Aubl.","HSTM018514",,"HSTM","Soares, M.V.B.","711","Native","2024","Lima, H.C.","2025","Ouro","Ouro",,"Oriximiná","Estação Ecológica do Grão Pará. Rio Jauari. sim"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Ferns and Lycophytes","Rubiaceae","Sipanea","pratensis","Aubl.","RUBIACEAE Sipanea pratensis var. pratensis Aubl.","MG197845","x","MG","Souza, M.G.C.","533","Native","2009","Delprete, P.G.","2019","Ouro","Ouro",,,"Estação Ecológica do Grão Pará , trilha 4 de 500m"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Ferns and Lycophytes","Thelypteridaceae","Meniscium","macrophyllum","Kunze","THELYPTERIDACEAE Meniscium macrophyllum Kunze","153376","splink","BHCB","Souza, M.G.C.","437","Native","2009","Fernandes, R.S.","2014","Ouro","Ouro",,"Óbidos","Estação Ecológica do Grão Pará, trilha 2 de 5000 m, entre 2000 e 3000 m na trilha"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Ferns and Lycophytes","Gleicheniaceae","Sticherus","longipinnatus","(Hook.) Nakai","GLEICHENIACEAE Sticherus longipinnatus (Hook.) Nakai","150683","x","BHCB","Maciel, S.","780","Native","2008","Lima, L.V.",,"Ouro","Ouro",,,"Estação Ecológica do Grão Pará"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","discolor","(Kuhn) C.Chr.","DRYOPTERIDACEAE Elaphoglossum discolor (Kuhn) C.Chr.","MBM422150",,"MBM","Pietrobom, M.R.","7782","Native","2008","Silva, M.R.P.","2016","Bronze","Ouro","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/42/21/50/mbm00422150.dzi","Oriximiná","Estação Ecológica do Grão Pará, Serra do Acari, trilha 2 de 2800m"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Angiosperms","Pteridaceae","Adiantum","cajennense","Willd. ex Klotzsch","PTERIDACEAE Adiantum cajennense Willd. ex Klotzsch","MBM419973",,"MBM","Pietrobom, M.R.","7946",,"2008","Silva, M.R.P.","2016","Bronze","Ouro","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/41/99/73/mbm00419973.dzi","Oriximiná","Serra do Acari, ESEC do Grão Pará, trilha de 4000m, proximidades da parcela 4"
