"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"FLORESTA NACIONAL PAU-ROSA","Brazil","Amazonas","BORBA (AM) - MAUÉS (AM) - NOVA OLINDA DO NORTE (AM)","Uso Sustentável","104","cnuc_2025_08.csv","FLONA","FLONA_PAU-ROSA"
"FLORESTA NACIONAL PURÚS","Brazil","Amazonas","BOCA DO ACRE (AM) - PAUINI (AM)","Uso Sustentável","121","cnuc_2025_08.csv","FLONA","FLONA_PURUS"
"FLORESTA NACIONAL TEFÉ","Brazil","Amazonas","ALVARÃES (AM) - CARAUARI (AM) - JURUÁ (AM) - TEFÉ (AM) - UARINI (AM)","Uso Sustentável","112","cnuc_2025_08.csv","FLONA","FLONA_TEFE"
"FLORESTA NACIONAL URUPADI","Brazil","Amazonas","MAUÉS (AM)","Uso Sustentável","3.408","cnuc_2025_08.csv","FLONA","FLONA_URUPADI"
"PARQUE ESTADUAL GUARIBA","Brazil","Amazonas","MANICORÉ (AM)","Proteção Integral","1.004","cnuc_2025_08.csv","PE","PE_GUARIBA"
"PARQUE ESTADUAL MATUPIRI","Brazil","Amazonas","BORBA (AM) - MANICORÉ (AM)","Proteção Integral","1.736","cnuc_2025_08.csv","PE","PE_MATUPIRI"
"PARQUE ESTADUAL RIO NEGRO SETOR NORTE","Brazil","Amazonas","NOVO AIRÃO (AM)","Proteção Integral","1.007","cnuc_2025_08.csv","PE","PE_RIO_NEGRO_SETOR_NORTE"
"PARQUE ESTADUAL RIO NEGRO SETOR SUL","Brazil","Amazonas","NOVO AIRÃO (AM)","Proteção Integral","1.006","cnuc_2025_08.csv","PE","PE_RIO_NEGRO_SETOR_SUL"
"PARQUE ESTADUAL SERRA DO ARACÁ","Brazil","Amazonas","BARCELOS (AM)","Proteção Integral","1.008","cnuc_2025_08.csv","PE","PE_SERRA_DO_ARACA"
"PARQUE ESTADUAL SUCUNDURI","Brazil","Amazonas","APUÍ (AM)","Proteção Integral","1.009","cnuc_2025_08.csv","PE","PE_SUCUNDURI"
"PARQUE ESTADUAL SUMAÚMA","Brazil","Amazonas","MANAUS (AM)","Proteção Integral","1.01","cnuc_2025_08.csv","PE","PE_SUMAUMA"
"PARQUE MUNICIPAL DA CACIMBA","Brazil","Amazonas","NOVO AIRÃO (AM)","Proteção Integral","4.139","cnuc_2025_08.csv",NA,"PARQUE_MUNICIPAL_DA_CACIMBA"
"PARQUE NACIONAL ACARI","Brazil","Amazonas","APUÍ (AM) - BORBA (AM) - NOVO ARIPUANÃ (AM)","Proteção Integral","3.41","cnuc_2025_08.csv","PARNA","PARNA_ACARI"
"PARQUE NACIONAL ANAVILHANAS","Brazil","Amazonas","MANAUS (AM) - NOVO AIRÃO (AM)","Proteção Integral","49","cnuc_2025_08.csv","PARNA","PARNA_ANAVILHANAS"
"PARQUE NACIONAL JAÚ","Brazil","Amazonas","BARCELOS (AM) - NOVO AIRÃO (AM)","Proteção Integral","173","cnuc_2025_08.csv","PARNA","PARNA_JAU"
"PARQUE NACIONAL NASCENTES DO LAGO JARI","Brazil","Amazonas","BERURI (AM) - TAPAUÁ (AM)","Proteção Integral","1.626","cnuc_2025_08.csv","PARNA","PARNA_NASCENTES_DO_LAGO_JARI"
"PARQUE NACIONAL PICO DA NEBLINA","Brazil","Amazonas","SANTA ISABEL DO RIO NEGRO (AM) - SÃO GABRIEL DA CACHOEIRA (AM)","Proteção Integral","177","cnuc_2025_08.csv","PARNA","PARNA_PICO_DA_NEBLINA"
"PARQUE NATURAL MUNICIPAL CACHOEIRA DAS ORQUÍDEAS","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Proteção Integral","5.011","cnuc_2025_08.csv","PNM","PNM_CACHOEIRA_DAS_ORQUIDEAS"
"PARQUE NATURAL MUNICIPAL GALO DA SERRA","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Proteção Integral","5.016","cnuc_2025_08.csv","PNM","PNM_GALO_DA_SERRA"
"REFÚGIO DE VIDA SILVESTRE SAUIM-DE-COLEIRA","Brazil","Amazonas","ITACOATIARA (AM)","Proteção Integral","4.854","cnuc_2025_08.csv","REVIS","REVIS_SAUIM-DE-COLEIRA"
"RESERVA BIOLÓGICA ABUFARI","Brazil","Amazonas","TAPAUÁ (AM)","Proteção Integral","194","cnuc_2025_08.csv","REBIO","REBIO_ABUFARI"
"RESERVA BIOLÓGICA MANICORÉ","Brazil","Amazonas","MANICORÉ (AM) - NOVO ARIPUANÃ (AM)","Proteção Integral","3.411","cnuc_2025_08.csv","REBIO","REBIO_MANICORE"
"RESERVA BIOLÓGICA MORRO DOS SEIS LAGOS","Brazil","Amazonas","SÃO GABRIEL DA CACHOEIRA (AM)","Proteção Integral","1.011","cnuc_2025_08.csv","REBIO","REBIO_MORRO_DOS_SEIS_LAGOS"
"RESERVA BIOLÓGICA UATUMÃ","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM) - SÃO SEBASTIÃO DO UATUMÃ (AM) - URUCARÁ (AM)","Proteção Integral","213","cnuc_2025_08.csv","REBIO","REBIO_UATUMA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL AMANÃ","Brazil","Amazonas","BARCELOS (AM) - COARI (AM) - CODAJÁS (AM) - MARAÃ (AM)","Uso Sustentável","981","cnuc_2025_08.csv","RDS","RDS_AMANA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ARIPUANÃ","Brazil","Amazonas","APUÍ (AM)","Uso Sustentável","982","cnuc_2025_08.csv","RDS","RDS_ARIPUANA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARARATI","Brazil","Amazonas","APUÍ (AM)","Uso Sustentável","983","cnuc_2025_08.csv","RDS","RDS_BARARATI"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CANUMÃ","Brazil","Amazonas","BORBA (AM)","Uso Sustentável","984","cnuc_2025_08.csv","RDS","RDS_CANUMA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CUJUBIM","Brazil","Amazonas","JUTAÍ (AM)","Uso Sustentável","985","cnuc_2025_08.csv","RDS","RDS_CUJUBIM"
"RESERVA DE DESENVOLVIMENTO SUSTENTAVEL DO RIO MADEIRA","Brazil","Amazonas","MANICORÉ (AM) - NOVO ARIPUANÃ (AM)","Uso Sustentável","1.977","cnuc_2025_08.csv",NA,"RESERVA_DE_DESENVOLVIMENTO_SUSTENTAVEL_DO_RIO_MADEIRA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL IGAPÓ-AÇU","Brazil","Amazonas","BERURI (AM) - BORBA (AM) - MANICORÉ (AM)","Uso Sustentável","1.732","cnuc_2025_08.csv","RDS","RDS_IGAPO-ACU"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL JUMA","Brazil","Amazonas","MANICORÉ (AM) - NOVO ARIPUANÃ (AM)","Uso Sustentável","1.573","cnuc_2025_08.csv","RDS","RDS_JUMA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MAMIRAUÁ","Brazil","Amazonas","MANAUS (AM) - TEFÉ (AM)","Uso Sustentável","986","cnuc_2025_08.csv","RDS","RDS_MAMIRAUA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MATUPIRI","Brazil","Amazonas","BORBA (AM)","Uso Sustentável","1.735","cnuc_2025_08.csv","RDS","RDS_MATUPIRI"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS","Brazil","Amazonas","ANORI (AM) - BERURI (AM) - COARI (AM) - TAPAUÁ (AM)","Uso Sustentável","987","cnuc_2025_08.csv","RDS","RDS_PIAGACU_PURUS"
"RESERVA DE DESENVOLVIMENTO SUSTENTAVEL PURANGA CONQUISTA","Brazil","Amazonas","MANAUS (AM)","Uso Sustentável","3.182","cnuc_2025_08.csv",NA,"RESERVA_DE_DESENVOLVIMENTO_SUSTENTAVEL_PURANGA_CONQUISTA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL RIO AMAPÁ","Brazil","Amazonas","MANICORÉ (AM)","Uso Sustentável","988","cnuc_2025_08.csv","RDS","RDS_RIO_AMAPA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL RIO NEGRO","Brazil","Amazonas","IRANDUBA (AM) - MANACAPURU (AM) - NOVO AIRÃO (AM)","Uso Sustentável","1.73","cnuc_2025_08.csv","RDS","RDS_RIO_NEGRO"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL TUPÉ","Brazil","Amazonas","MANAUS (AM)","Uso Sustentável","2.556","cnuc_2025_08.csv","RDS","RDS_TUPE"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL UACARÍ","Brazil","Amazonas","CARAUARI (AM)","Uso Sustentável","989","cnuc_2025_08.csv","RDS","RDS_UACARI"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL UATUMÃ","Brazil","Amazonas","ITAPIRANGA (AM) - SÃO SEBASTIÃO DO UATUMÃ (AM)","Uso Sustentável","990","cnuc_2025_08.csv","RDS","RDS_UATUMA"
"RESERVA EXTRATIVISTA ARAPIXI","Brazil","Amazonas","BOCA DO ACRE (AM)","Uso Sustentável","285","cnuc_2025_08.csv","RESEX","RESEX_ARAPIXI"
"RESERVA EXTRATIVISTA AUATÍ-PARANÁ","Brazil","Amazonas","FONTE BOA (AM) - JAPURÁ (AM) - MARAÃ (AM)","Uso Sustentável","220","cnuc_2025_08.csv","RESEX","RESEX_AUATI-PARANA"
"RESERVA EXTRATIVISTA BAIXO JURUÁ","Brazil","Amazonas","JURUÁ (AM) - UARINI (AM)","Uso Sustentável","230","cnuc_2025_08.csv","RESEX","RESEX_BAIXO_JURUA"
"RESERVA EXTRATIVISTA CANUTAMA","Brazil","Amazonas","CANUTAMA (AM)","Uso Sustentável","1.733","cnuc_2025_08.csv","RESEX","RESEX_CANUTAMA"
"RESERVA EXTRATIVISTA CATUÁ-IPIXUNA","Brazil","Amazonas","COARI (AM) - TEFÉ (AM)","Uso Sustentável","991","cnuc_2025_08.csv","RESEX","RESEX_CATUA-IPIXUNA"
"RESERVA EXTRATIVISTA GUARIBA","Brazil","Amazonas","APUÍ (AM) - MANICORÉ (AM)","Uso Sustentável","992","cnuc_2025_08.csv","RESEX","RESEX_GUARIBA"
"RESERVA EXTRATIVISTA ITUXÍ","Brazil","Amazonas","LÁBREA (AM)","Uso Sustentável","1.628","cnuc_2025_08.csv","RESEX","RESEX_ITUXI"
"RESERVA EXTRATIVISTA LAGO DO CAPANÃ GRANDE","Brazil","Amazonas","MANICORÉ (AM)","Uso Sustentável","242","cnuc_2025_08.csv","RESEX","RESEX_LAGO_DO_CAPANA_GRANDE"
"RESERVA EXTRATIVISTA MÉDIO JURUÁ","Brazil","Amazonas","CARAUARI (AM)","Uso Sustentável","235","cnuc_2025_08.csv","RESEX","RESEX_MEDIO_JURUA"
"RESERVA EXTRATIVISTA MÉDIO PURÁS","Brazil","Amazonas",NA,"Uso Sustentável","0000.00.1606","DadosGeoestatisticos_UCs_21jul2025.csv","RESEX","RESEX_MEDIO_PURAS"
"RESERVA EXTRATIVISTA MÉDIO PURÚS","Brazil","Amazonas","LÁBREA (AM) - PAUINI (AM) - TAPAUÁ (AM)","Uso Sustentável","1.606","cnuc_2025_08.csv","RESEX","RESEX_MEDIO_PURUS"
"RESERVA EXTRATIVISTA RIO GREGÓRIO","Brazil","Amazonas","EIRUNEPÉ (AM) - IPIXUNA (AM)","Uso Sustentável","1.506","cnuc_2025_08.csv","RESEX","RESEX_RIO_GREGORIO"
"RESERVA EXTRATIVISTA RIO JUTAÍ","Brazil","Amazonas","JUTAÍ (AM)","Uso Sustentável","239","cnuc_2025_08.csv","RESEX","RESEX_RIO_JUTAI"
"RESERVA EXTRATIVISTA RIO UNINI","Brazil","Amazonas","BARCELOS (AM)","Uso Sustentável","283","cnuc_2025_08.csv","RESEX","RESEX_RIO_UNINI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ADÃO E EVA","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.445","cnuc_2025_08.csv","RPPN","RPPN_ADAO_E_EVA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AJURICABA","Brazil","Amazonas","BARCELOS (AM)","Uso Sustentável","4.522","cnuc_2025_08.csv","RPPN","RPPN_AJURICABA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELA VISTA","Brazil","Amazonas","ALVARÃES (AM)","Uso Sustentável","1.042","cnuc_2025_08.csv","RPPN","RPPN_BELA_VISTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DR DAISAKU IKEDA","Brazil","Amazonas","MANAUS (AM)","Uso Sustentável","1.45","cnuc_2025_08.csv","RPPN","RPPN_DR_DAISAKU_IKEDA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA RIVAS","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.446","cnuc_2025_08.csv","RPPN","RPPN_ESTANCIA_RIVAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHAS ALEXANDRE RODRIGUES FERREIRA","Brazil","Amazonas","BARCELOS (AM)","Uso Sustentável","2.121","cnuc_2025_08.csv","RPPN","RPPN_ILHAS_ALEXANDRE_RODRIGUES_FERREIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAÇO DE AMOR","Brazil","Amazonas","MANAUS (AM)","Uso Sustentável","1.456","cnuc_2025_08.csv","RPPN","RPPN_LACO_DE_AMOR"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORADA DO SOL E DA LUA","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.457","cnuc_2025_08.csv","RPPN","RPPN_MORADA_DO_SOL_E_DA_LUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS ARQUEIROS","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.454","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_DOS_ARQUEIROS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS QUATRO ELEMENTOS","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.453","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_DOS_QUATRO_ELEMENTOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DR PHELIPPE DAOU","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.447","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_DR_PHELIPPE_DAOU"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SOL NASCENTE","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.455","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_SOL_NASCENTE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.449","cnuc_2025_08.csv","RPPN","RPPN_SANTUARIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO BELA VISTA","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.448","cnuc_2025_08.csv","RPPN","RPPN_SITIO_BELA_VISTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO MORADA DO SOL","Brazil","Amazonas","PRESIDENTE FIGUEIREDO (AM)","Uso Sustentável","1.451","cnuc_2025_08.csv","RPPN","RPPN_SITIO_MORADA_DO_SOL"
