"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","AnoColeta","Identificador","AnoID","ConfiançaID","ConfiançaLoc","Imagens","Município","Localidade"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DAS PEDRAS","Angiosperms","Dioscoreaceae","Dioscorea",,"L.","DIOSCOREACEAE Dioscorea L.","2465730","x","Bioversity","Fonseca, M.L.","531320",,"2004",,,"Latão","Ouro",,,"Brasil. Gois. Colinas do Sul. RPPN Cachoeira das Pedras Bonitas ( RPPN 01). Proprietrio Oswaldo Ferreira da Silva."
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DAS PEDRAS","Angiosperms","Fabaceae","Macropsychanthus",,"Harms","FABACEAE Macropsychanthus Harms","K003950396","x","K","Mendonca, R.C.","5582",,"2004",,,"Latão","Ouro",,,"Município de Colinas do Sul -Estrada de chão entre Colinas do Sul e RPPN Cachoeira das Pedras Bonitas."
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DAS PEDRAS","Angiosperms","Fabaceae","Macropsychanthus",,"Harms","FABACEAE Macropsychanthus Harms","K003950390","x","K","Mendoca, R.C.","5582",,"2004",,,"Latão","Ouro",,,"Município de Colinas do Sul -Estrada de chão entre Colinas do Sul e RPPN Cachoeira das Pedras Bonitas."
