"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","AnoColeta","Identificador","AnoID","ConfiançaID","ConfiançaLoc","Imagens","Município","Localidade"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL USINA MAURICIO",,"Gentianaceae|Lauraceae","Bisgoeppertia",,"Kuntze","GENTIANACEAE|LAURACEAE Bisgoeppertia Kuntze","CESJ072260","splink","CESJ","Barbosa, D.E.F.","582",,"2018",,"0-0-0","Latão","Ouro",,"Itamarati de Minas","RPPN Usina Maurício, Floresta semidecidual"
