"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","AnoColeta","Identificador","AnoID","ConfiançaID","ConfiançaLoc","Imagens","Município","Localidade"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VIVERT RESERVA DA MATA","Angiosperms","Myrtaceae","Blepharocalyx","salicifolius","(Kunth) O.Berg","MYRTACEAE Blepharocalyx salicifolius (Kunth) O.Berg","ESAL000019320","splink","ESAL","Machado, E.L.M.","s.n.","Native",,"Oliveira Filho, A.T.",,"Bronze","Prata",,"Bom Sucesso","Distrito de Macaia, Mata dos Botelhos"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VIVERT RESERVA DA MATA","Angiosperms","Poaceae","Rugoloa","pilosa","(Sw.) Zuloaga","POACEAE Rugoloa pilosa (Sw.) Zuloaga","IBGE00027051","splink","IBGE","Ary","s.n","Native","1990","Filgueiras, T.S.","1991","Ouro","Prata",,"Bom Sucesso","Distrito de Macaia, Mata dos Botelhos. Coordenada calculada."
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VIVERT RESERVA DA MATA","Angiosperms","Primulaceae","Myrsine","gardneriana","A.DC.","PRIMULACEAE Myrsine gardneriana A.DC.","ESAL000019317","splink","ESAL","Machado, E.L.M.","s.n.","Native",,,,"Latão","Prata",,"Bom Sucesso","Distrito de Macaia, Mata dos Botelhos"
