"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU","Brazil","Pará","ALTAMIRA (PA) - SÃO FÉLIX DO XINGU (PA)","Uso Sustentável","1.039","cnuc_2025_08.csv","APA","APA_TRIUNFO_DO_XINGU"
"ÁREA DE RELEVANTE INTERESSE ECOLOGICO MUSEU PARQUE SERINGAL","Brazil","Pará","ANANINDEUA (PA)","Uso Sustentável","2.663","cnuc_2025_08.csv",NA,"AREA_DE_RELEVANTE_INTERESSE_ECOLOGICO_MUSEU_PARQUE_SERINGAL"
"ÁREA DE RELEVANTE INTERESSE ECOLOGICO PARQUE AMBIENTAL ANTONIO DANUBIO LOURENÇO DA SILVA","Brazil","Pará","ANANINDEUA (PA)","Uso Sustentável","1.96","cnuc_2025_08.csv",NA,"AREA_DE_RELEVANTE_INTERESSE_ECOLOGICO_PARQUE_AMBIENTAL_ANTONIO_DANUBIO_LOURENCO_DA_SILVA"
"BARREIRO DAS ANTAS","Brazil","Pará","SÃO GERALDO DO ARAGUAIA (PA)","Uso Sustentável","5.07","cnuc_2025_08.csv",NA,"BARREIRO_DAS_ANTAS"
"ESTAÇÃO ECOLÓGICA GRÃO PARÁ","Brazil","Pará","ALENQUER (PA) - MONTE ALEGRE (PA) - ÓBIDOS (PA) - ORIXIMINÁ (PA)","Proteção Integral","1.034","cnuc_2025_08.csv","EEC","EEC_GRAO_PARA"
"ESTAÇÃO ECOLÓGICA MAMURU","Brazil","Pará","AVEIRO (PA) - JURUTI (PA)","Proteção Integral","5.02","cnuc_2025_08.csv","EEC","EEC_MAMURU"
"ESTAÇÃO ECOLÓGICA TERRA DO MEIO","Brazil","Pará","ALTAMIRA (PA) - SÃO FÉLIX DO XINGU (PA)","Proteção Integral","47","cnuc_2025_08.csv","EEC","EEC_TERRA_DO_MEIO"
"FLORESTA ESTADUAL FARO","Brazil","Pará","FARO (PA) - ORIXIMINÁ (PA)","Uso Sustentável","1.035","cnuc_2025_08.csv","FE","FE_FARO"
"FLORESTA ESTADUAL IRIRI","Brazil","Pará","ALTAMIRA (PA)","Uso Sustentável","1.036","cnuc_2025_08.csv","FE","FE_IRIRI"
"FLORESTA ESTADUAL PARU","Brazil","Pará","ALENQUER (PA) - ALMEIRIM (PA) - MONTE ALEGRE (PA) - ÓBIDOS (PA)","Uso Sustentável","1.038","cnuc_2025_08.csv","FE","FE_PARU"
"FLORESTA ESTADUAL TROMBETAS","Brazil","Pará","ALENQUER (PA) - ALMEIRIM (PA) - MONTE ALEGRE (PA) - ÓBIDOS (PA)","Uso Sustentável","1.037","cnuc_2025_08.csv","FE","FE_TROMBETAS"
"FLORESTA NACIONAL ALTAMIRA","Brazil","Pará","ALTAMIRA (PA) - ITAITUBA (PA) - TRAIRÃO (PA)","Uso Sustentável","83","cnuc_2025_08.csv","FLONA","FLONA_ALTAMIRA"
"FLORESTA NACIONAL CARAJÁS","Brazil","Pará","ÁGUA AZUL DO NORTE (PA) - CANAÃ DOS CARAJÁS (PA) - PARAUAPEBAS (PA)","Uso Sustentável","88","cnuc_2025_08.csv","FLONA","FLONA_CARAJAS"
"FLORESTA NACIONAL CAXIUANÃ","Brazil","Pará","GURUPÁ (PA) - MELGAÇO (PA) - PORTEL (PA) - PORTO DE MOZ (PA)","Uso Sustentável","89","cnuc_2025_08.csv","FLONA","FLONA_CAXIUANA"
"FLORESTA NACIONAL CREPORI","Brazil","Pará","ITAITUBA (PA) - JACAREACANGA (PA)","Uso Sustentável","270","cnuc_2025_08.csv","FLONA","FLONA_CREPORI"
"FLORESTA NACIONAL ITACAIUNAS","Brazil","Pará","MARABÁ (PA)","Uso Sustentável","117","cnuc_2025_08.csv","FLONA","FLONA_ITACAIUNAS"
"FLORESTA NACIONAL ITAITUBA I","Brazil","Pará","ITAITUBA (PA) - TRAIRÃO (PA)","Uso Sustentável","95","cnuc_2025_08.csv","FLONA","FLONA_ITAITUBA_I"
"FLORESTA NACIONAL ITAITUBA II","Brazil","Pará","ITAITUBA (PA) - TRAIRÃO (PA)","Uso Sustentável","96","cnuc_2025_08.csv","FLONA","FLONA_ITAITUBA_II"
"FLORESTA NACIONAL JAMANXIM","Brazil","Pará","ITAITUBA (PA) - NOVO PROGRESSO (PA)","Uso Sustentável","266","cnuc_2025_08.csv","FLONA","FLONA_JAMANXIM"
"FLORESTA NACIONAL MULATA","Brazil","Pará","ALENQUER (PA) - MONTE ALEGRE (PA)","Uso Sustentável","99","cnuc_2025_08.csv","FLONA","FLONA_MULATA"
"FLORESTA NACIONAL SARACÁ-TAQUERA","Brazil","Pará","FARO (PA) - ORIXIMINÁ (PA) - TERRA SANTA (PA)","Uso Sustentável","109","cnuc_2025_08.csv","FLONA","FLONA_SARACA-TAQUERA"
"FLORESTA NACIONAL TAPAJÓS","Brazil","Pará","AVEIRO (PA) - BELTERRA (PA) - PLACAS (PA) - RURÓPOLIS (PA)","Uso Sustentável","123","cnuc_2025_08.csv","FLONA","FLONA_TAPAJOS"
"FLORESTA NACIONAL TAPIRAPÉAQUIRI","Brazil","Pará","MARABÁ (PA) - PARAUAPEBAS (PA) - SÃO FÉLIX DO XINGU (PA)","Uso Sustentável","124","cnuc_2025_08.csv","FLONA","FLONA_TAPIRAPEAQUIRI"
"FLORESTA NACIONAL TRAIRÃO","Brazil","Pará","ALTAMIRA (PA) - ITAITUBA (PA) - RURÓPOLIS (PA) - TRAIRÃO (PA)","Uso Sustentável","265","cnuc_2025_08.csv","FLONA","FLONA_TRAIRAO"
"MONUMENTO NATURAL ATALAIA","Brazil","Pará","SALINÓPOLIS (PA)","Proteção Integral","3.828","cnuc_2025_08.csv","MONA","MONA_ATALAIA"
"PARQUE ESTADUAL CHARAPUCU","Brazil","Pará","AFUÁ (PA)","Proteção Integral","2.042","cnuc_2025_08.csv","PE","PE_CHARAPUCU"
"PARQUE ESTADUAL MONTE ALEGRE","Brazil","Pará","MONTE ALEGRE (PA)","Proteção Integral","1.032","cnuc_2025_08.csv","PE","PE_MONTE_ALEGRE"
"PARQUE ESTADUAL SERRA DOS MARTÍRIOS/ANDORINHAS","Brazil","Pará","SÃO GERALDO DO ARAGUAIA (PA)","Proteção Integral","1.021","cnuc_2025_08.csv","PE","PE_SERRA_DOS_MARTIRIOS_ANDORINHAS"
"PARQUE ESTADUAL UTINGA","Brazil","Pará","SÃO GERALDO DO ARAGUAIA (PA)","Proteção Integral","1.022","cnuc_2025_08.csv","PE","PE_UTINGA"
"PARQUE NACIONAL CAMPOS FERRUGINOSOS","Brazil","Pará","CANAÃ DOS CARAJÁS (PA) - PARAUAPEBAS (PA)","Proteção Integral","3.519","cnuc_2025_08.csv","PARNA","PARNA_CAMPOS_FERRUGINOSOS"
"PARQUE NACIONAL JAMANXIM","Brazil","Pará","ALTAMIRA (PA) - ITAITUBA (PA) - TRAIRÃO (PA)","Proteção Integral","267","cnuc_2025_08.csv","PARNA","PARNA_JAMANXIM"
"PARQUE NACIONAL RIO NOVO","Brazil","Pará","ITAITUBA (PA) - NOVO PROGRESSO (PA)","Proteção Integral","264","cnuc_2025_08.csv","PARNA","PARNA_RIO_NOVO"
"PARQUE NACIONAL SERRA DO PARDO","Brazil","Pará","ALTAMIRA (PA) - SÃO FÉLIX DO XINGU (PA)","Proteção Integral","151","cnuc_2025_08.csv","PARNA","PARNA_SERRA_DO_PARDO"
"PARQUE NATURAL MUNICIPAL CASTANHAL/PARÁ","Brazil","Pará","CASTANHAL (PA)","Proteção Integral","3.739","cnuc_2025_08.csv","PNM","PNM_CASTANHAL_PARA"
"PARQUE NATURAL MUNICIPAL MORRO DOS VENTOS","Brazil","Pará","PARAUAPEBAS (PA)","Proteção Integral","4.04","cnuc_2025_08.csv","PNM","PNM_MORRO_DOS_VENTOS"
"PARQUE NATURAL MUNICIPAL REDENÇÃO","Brazil","Pará","REDENÇÃO (PA)","Proteção Integral","4.05","cnuc_2025_08.csv","PNM","PNM_REDENCAO"
"PARQUE NATURAL MUNICIPAL RIO GARRAFÃO","Brazil","Pará","CAPANEMA (PA)","Proteção Integral","4.59","cnuc_2025_08.csv","PNM","PNM_RIO_GARRAFAO"
"PARQUE NATURAL MUNICIPAL VEREDAS DOS CARAJÁS","Brazil","Pará","CANAÃ DOS CARAJÁS (PA)","Proteção Integral","3.163","cnuc_2025_08.csv","PNM","PNM_VEREDAS_DOS_CARAJAS"
"REFÚGIO DE VIDA SILVESTRE ILHA CHAÚ","Brazil","Pará","BRAGANÇA (PA)","Proteção Integral","4.587","cnuc_2025_08.csv","REVIS","REVIS_ILHA_CHAU"
"REFÚGIO DE VIDA SILVESTRE ILHA DO CANELA","Brazil","Pará","BRAGANÇA (PA)","Proteção Integral","4.588","cnuc_2025_08.csv","REVIS","REVIS_ILHA_DO_CANELA"
"REFÚGIO DE VIDA SILVESTRE LAGO MOLE","Brazil","Pará","JURUTI (PA)","Proteção Integral","3.461","cnuc_2025_08.csv","REVIS","REVIS_LAGO_MOLE"
"REFÚGIO DE VIDA SILVESTRE METRÓPOLE DA AMAZÔNIA","Brazil","Pará","ANANINDEUA (PA) - BENEVIDES (PA) - MARITUBA (PA) - SANTA IZABEL DO PARÁ (PA)","Proteção Integral","1.881","cnuc_2025_08.csv","REVIS","REVIS_METROPOLE_DA_AMAZONIA"
"REFÚGIO DE VIDA SILVESTRE PADRE SÉRGIO TONETTO","Brazil","Pará","MARACANÃ (PA)","Proteção Integral","3.479","cnuc_2025_08.csv","REVIS","REVIS_PADRE_SERGIO_TONETTO"
"REFÚGIO DE VIDA SILVESTRE TABULEIRO DO EMBAUBAL","Brazil","Pará","SENADOR JOSÉ PORFÍRIO (PA)","Proteção Integral","3.478","cnuc_2025_08.csv","REVIS","REVIS_TABULEIRO_DO_EMBAUBAL"
"RESERVA BIOLÓGICA MAICURU","Brazil","Pará","ALMEIRIM (PA) - MONTE ALEGRE (PA)","Proteção Integral","1.033","cnuc_2025_08.csv","REBIO","REBIO_MAICURU"
"RESERVA BIOLÓGICA NASCENTES DA SERRA DO CACHIMBO","Brazil","Pará","ALTAMIRA (PA) - NOVO PROGRESSO (PA)","Proteção Integral","216","cnuc_2025_08.csv","REBIO","REBIO_NASCENTES_DA_SERRA_DO_CACHIMBO"
"RESERVA BIOLÓGICA RIO TROMBETAS","Brazil","Pará","ORIXIMINÁ (PA)","Proteção Integral","210","cnuc_2025_08.csv","REBIO","REBIO_RIO_TROMBETAS"
"RESERVA BIOLÓGICA TAPIRAPÉ","Brazil","Pará","MARABÁ (PA) - SÃO FÉLIX DO XINGU (PA)","Proteção Integral","211","cnuc_2025_08.csv","REBIO","REBIO_TAPIRAPE"
"RESERVA DE DESENVOLVIMENTO DE SUSTENTÁVEL DE ITATUPÃ-BAQUIÁ","Brazil","Pará",NA,"Uso Sustentável","0000.00.0218","DadosGeoestatisticos_UCs_21jul2025.csv",NA,"RESERVA_DE_DESENVOLVIMENTO_DE_SUSTENTAVEL_DE_ITATUPA-BAQUIA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ALCOBAÇA","Brazil","Pará","NOVO REPARTIMENTO (PA) - TUCURUÍ (PA)","Uso Sustentável","1.03","cnuc_2025_08.csv","RDS","RDS_ALCOBACA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CAMPO DAS MANGABAS","Brazil","Pará","MARACANÃ (PA)","Uso Sustentável","3.481","cnuc_2025_08.csv","RDS","RDS_CAMPO_DAS_MANGABAS"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PUCURUÍ - ARARÃO","Brazil","Pará","NOVO REPARTIMENTO (PA) - TUCURUÍ (PA)","Uso Sustentável","1.031","cnuc_2025_08.csv","RDS","RDS_PUCURUI_-_ARARAO"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL VITÓRIA DE SOUZEL","Brazil","Pará","SENADOR JOSÉ PORFÍRIO (PA)","Uso Sustentável","3.48","cnuc_2025_08.csv","RDS","RDS_VITORIA_DE_SOUZEL"
"RESERVA EXTRATIVISTA ARIÓCA PRUANÃ","Brazil","Pará","OEIRAS DO PARÁ (PA)","Uso Sustentável","273","cnuc_2025_08.csv","RESEX","RESEX_ARIOCA_PRUANA"
"RESERVA EXTRATIVISTA CHOCOARÉ-MATO GROSSO","Brazil","Pará","SANTARÉM NOVO (PA) - SÃO JOÃO DE PIRABAS (PA)","Uso Sustentável","223","cnuc_2025_08.csv","RESEX","RESEX_CHOCOARE-MATO_GROSSO"
"RESERVA EXTRATIVISTA FILHOS DO MANGUE","Brazil","Pará","PRIMAVERA (PA) - QUATIPURU (PA) - SÃO JOÃO DE PIRABAS (PA) - TRACUATEUA (PA)","Uso Sustentável","4.777","cnuc_2025_08.csv","RESEX","RESEX_FILHOS_DO_MANGUE"
"RESERVA EXTRATIVISTA GURUPÁ-MELGAÇO","Brazil","Pará","GURUPÁ (PA) - MELGAÇO (PA)","Uso Sustentável","288","cnuc_2025_08.csv","RESEX","RESEX_GURUPA-MELGACO"
"RESERVA EXTRATIVISTA IPAÁ-ANILZINHO","Brazil","Pará",NA,"Uso Sustentável","0000.00.0241","DadosGeoestatisticos_UCs_21jul2025.csv","RESEX","RESEX_IPAA-ANILZINHO"
"RESERVA EXTRATIVISTA IPAÚ-ANILZINHO","Brazil","Pará","BAIÃO (PA)","Uso Sustentável","241","cnuc_2025_08.csv","RESEX","RESEX_IPAU-ANILZINHO"
"RESERVA EXTRATIVISTA MÃE GRANDE DE CURUÇÁ","Brazil","Pará","CURUÇÁ (PA)","Uso Sustentável","243","cnuc_2025_08.csv","RESEX","RESEX_MAE_GRANDE_DE_CURUCA"
"RESERVA EXTRATIVISTA MAPUÁ","Brazil","Pará","PORTO DE MOZ (PA)","Uso Sustentável","244","cnuc_2025_08.csv","RESEX","RESEX_MAPUA"
"RESERVA EXTRATIVISTA MARACANÃ","Brazil","Pará","MARACANÃ (PA)","Uso Sustentável","227","cnuc_2025_08.csv","RESEX","RESEX_MARACANA"
"RESERVA EXTRATIVISTA MARINHA CUINARANA","Brazil","Pará","MAGALHÃES BARATA (PA)","Uso Sustentável","3.134","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_CUINARANA"
"RESERVA EXTRATIVISTA MARINHA DE ARAÍ-PEROBA","Brazil","Pará","AUGUSTO CORRÊA (PA) - VISEU (PA)","Uso Sustentável","247","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DE_ARAI-PEROBA"
"RESERVA EXTRATIVISTA MARINHA DE CAETÉ-TAPERAÇU","Brazil","Pará",NA,"Uso Sustentável","0000.00.0248","DadosGeoestatisticos_UCs_21jul2025.csv","RESEX","RESEX_MARINHA_DE_CAETE-TAPERACU"
"RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIÁ","Brazil","Pará","VISEU (PA)","Uso Sustentável","249","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DE_GURUPI-PIRIA"
"RESERVA EXTRATIVISTA MARINHA DE SOURE","Brazil","Pará","SOURE (PA)","Uso Sustentável","254","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DE_SOURE"
"RESERVA EXTRATIVISTA MARINHA DE TRACUATEUA","Brazil","Pará","TRACUATEUA (PA)","Uso Sustentável","250","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DE_TRACUATEUA"
"RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO","Brazil","Pará","MARAPANIM (PA)","Uso Sustentável","3.133","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_MESTRE_LUCINDO"
"RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA","Brazil","Pará","SÃO CAETANO DE ODIVELAS (PA)","Uso Sustentável","3.132","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_MOCAPAJUBA"
"RESERVA EXTRATIVISTA RENASCER","Brazil","Pará","PRAINHA (PA)","Uso Sustentável","1.81","cnuc_2025_08.csv","RESEX","RESEX_RENASCER"
"RESERVA EXTRATIVISTA RIO IRIRI","Brazil","Pará","ALTAMIRA (PA)","Uso Sustentável","280","cnuc_2025_08.csv","RESEX","RESEX_RIO_IRIRI"
"RESERVA EXTRATIVISTA RIO XINGU","Brazil","Pará","ALTAMIRA (PA) - SÃO FÉLIX DO XINGU (PA)","Uso Sustentável","1.635","cnuc_2025_08.csv","RESEX","RESEX_RIO_XINGU"
"RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO","Brazil","Pará","ALTAMIRA (PA)","Uso Sustentável","258","cnuc_2025_08.csv","RESEX","RESEX_RIOZINHO_DO_ANFRISIO"
"RESERVA EXTRATIVISTA SÃO JOÃO DA PONTA","Brazil","Pará","SÃO JOÃO DA PONTA (PA)","Uso Sustentável","228","cnuc_2025_08.csv","RESEX","RESEX_SAO_JOAO_DA_PONTA"
"RESERVA EXTRATIVISTA TAPAJÓS - ARAPIUNS","Brazil","Pará","AVEIRO (PA) - SANTARÉM (PA)","Uso Sustentável","259","cnuc_2025_03.csv","RESEX","RESEX_TAPAJOS_-_ARAPIUNS"
"RESERVA EXTRATIVISTA TAPAJÓS-ARAPIUNS","Brazil","Pará","AVEIRO (PA) - SANTARÉM (PA)","Uso Sustentável","259","cnuc_2025_08.csv","RESEX","RESEX_TAPAJOS-ARAPIUNS"
"RESERVA EXTRATIVISTA TERRA GRANDE-PRACUÚBA","Brazil","Pará","CURRALINHO (PA) - SÃO SEBASTIÃO DA BOA VISTA (PA)","Uso Sustentável","282","cnuc_2025_08.csv","RESEX","RESEX_TERRA_GRANDE-PRACUUBA"
"RESERVA EXTRATIVISTA VERDE PARA SEMPRE","Brazil","Pará","PORTO DE MOZ (PA)","Uso Sustentável","260","cnuc_2025_08.csv","RESEX","RESEX_VERDE_PARA_SEMPRE"
"RESERVA EXTRATIVISTA VIRIANDEUA","Brazil","Pará","QUATIPURU (PA) - SALINÓPOLIS (PA) - SÃO JOÃO DE PIRABAS (PA)","Uso Sustentável","4.78","cnuc_2025_08.csv","RESEX","RESEX_VIRIANDEUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PIONEIRA","Brazil","Pará","MARABÁ (PA)","Uso Sustentável","1.214","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_PIONEIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KLAGESI","Brazil","Pará","SANTO ANTÔNIO DO TAUÁ (PA)","Uso Sustentável","2.129","cnuc_2025_08.csv","RPPN","RPPN_KLAGESI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NADIR JÚNIOR","Brazil","Pará","MOJU (PA)","Uso Sustentável","1.216","cnuc_2025_08.csv","RPPN","RPPN_NADIR_JUNIOR"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OSÓRIO REIMÃO","Brazil","Pará","CAMETÁ (PA)","Uso Sustentável","2.146","cnuc_2025_08.csv","RPPN","RPPN_OSORIO_REIMAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SUMAÚMA","Brazil","Pará","BARCARENA (PA)","Uso Sustentável","1.213","cnuc_2025_08.csv","RPPN","RPPN_SUMAUMA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TIBIRIÇÁ","Brazil","Pará","MARABÁ (PA)","Uso Sustentável","1.212","cnuc_2025_08.csv","RPPN","RPPN_TIBIRICA"
