"family","scientificName","scientificNameAuthorship","x"
"Lepidoziaceae","Bazzania","Gray",34
"Asterothecaceae","Tietea","H. Graf zu Solms-Laubach",34
"Halimedaceae","Halimeda gracilis","Harv.",34
"Bryaceae","Bryum capillare","Hedw.",34
"Eriocaulaceae","paepalanthus argenteus körn. var. argenteus","Körn.",34
"Hypnaceae","Isopterygium tenerifolium","Mitt.",34
"Dicranaceae","Campylopus surinamensis","Müll. Hal.",34
"Lejeuneaceae","Lejeunea laetevirens","Nees & Mont.",34
"Hypnaceae","Hypnaceae","Schimp.",34
"Melastomataceae","Microlicia minensis","Versiane & R.Romero",34
"Sphagnaceae","Sphagnum brasiliense","Warnst.",34
"Lejeuneaceae","Anoplolejeunea conferta","(C.F.W. Meissn. ex Spreng.) A. Evans",33
"Blechnaceae","Blechnum obtusifolium","(C.Presl ex Christ) Ettingsh.",33
"Leskeaceae","Haplocladium microphyllum","(Hedw.) Broth.",33
"Dicranaceae","Campylopus arctocarpus","(Hornsch.) Mitt.",33
"LEUCOBRYACEAE","Campylopus lamellinervis","(Müll.Hal.) Mitt.",33
"Myristicaceae","Bicuiba oleifera","(Schott) J.J.de Wilde",33
"Lycopodiaceae","Palhinhaea torta","(Sieber ex Underw. & F.E.Lloyd) Christenh.",33
"Plagiochilaceae","Plagiochila patula","(Sw.) Nees & Mont. ex Lindenb.",33
"Erpodiaceae","Erpodium glazioui","Hampe",33
"Orthotrichaceae","Schlotheimia tecta","Hook. f. & Wilson",33
"Asteraceae","Vernonia geminata","Less.",33
"Cladoniaceae","Cladonia miniata","Meyer",33
"Monimiaceae","Peumus boldus","Molina",33
"Fissidentaceae","Fissidens oediloma","Müll. Hal. ex Broth.",33
"Asteraceae","Vernonia sericea","Rich.",33
"Pottiaceae","Pottiaceae","Schimp.",33
"POTTIACEAE","Pottiaceae","Schimp.",33
"Melastomataceae","Pleroma oleifolia","(DC.) R.Romero & Versiane",32
"Melastomataceae","Microlicia crassifolia","(DC.) Versiane & R. Romero",32
"Caulerpaceae","Caulerpa racemosa","(Forsskal) J. Agardh",32
"Pottiaceae","Leptodontium stellatifolium","(Hampe) Broth.",32
"Bartramiaceae","Breutelia grandis","(Hampe) Kindb.",32
"SEMATOPHYLLACEAE","Microcalpe subsimplex","(Hedw.) W.R. Buck",32
"SEMATOPHYLLACEAE","Sematophyllum beyrichii","(Hornsch.) Broth.",32
"Meteoriaceae","Floribundaria flaccida","(Mitt.) Broth.",32
"DICTYOTACEAE","Dictyopteris plagiogramma","(Montagne) Vickers",32
"Leucobryaceae","Campylopus savannarum","(Müll.Hal.) Mitt.",32
"Parmeliaceae","Hypotrachyna brasiliana","(Nyl.) Hale",32
"Porellaceae","Porella brasiliensis","(Raddi) Schiffn.",32
"Pallaviciniaceae","Symphyogyna podophylla","(Thunb.) Nees & Mont. ex Bisch.",32
"Pucciniaceae","Puccinia substriata","Ellis & Barthol.",32
"Orchidaceae","Habenaria subrepens","J.A.N.Bat., B.L.Lau & Machado-Costa",32
"Dictyotaceae","Dictyopteris justii","J.V.Lamouroux",32
"Fabaceae","Pterodon apparicioi","Pedersoli",32
"Marchantiaceae","Marchantia papillata","Raddi",32
"Noterocladaceae","Noteroclada","Taylor ex Hook. & Wilson",32
"Calymperaceae","Syrrhopodon elongatus var. glaziovii","(Hampe) W.D. Reese",31
"Leucobryaceae","Campylopus introflexus","(Hedw.) Brid.",31
"Brachytheciaceae","Zelometeorium patulum","(Hedw.) Manuel",31
"Polyporaceae","Fomes fastuosus","(Lév.) Cooke",31
"Lejeuneaceae","Ceratolejeunea cornuta","(Lindenb.) Steph.",31
"Hedwigiaceae","Hedwigidium integrifolium","(P. Beauv.) Dixon ex Medelius",31
"Pterobryaceae","Spiridentopsis longissima","(Raddi) Broth.",31
"Hypopterygiaceae","Hypopterygium tamarisci","(Sw.) Brid. ex Müll.Hal.",31
"Polyporaceae","Trametes hydnoides","(Sw.) Fr.",31
"Poaceae","Steinchisma laxa","(Sw.) Zuloaga",31
"Parmeliaceae","Relicina abstrusa","(Vain.) Hale",31
"Dicranaceae","Holomitrium","Brid.",31
"Schizophyllaceae","Schizophyllum commune","Fr.",31
"Hapalidiaceae","Lithothamnion","Heydrich",31
"Orchidaceae","Sacoila espinhacensis","J.A.N.Bat. & Meneguzzo",31
"Sphagnaceae","Sphagnum palustre","L.",31
"Aquifoliaceae","Ilex vitis-idaea","Loes.",31
"Verbenaceae","Lippia hederaefolia","Mart. & Schauer",31
"Calymperaceae","Syrrhopodon rupestris","Mitt.",31
"Metzgeriaceae","Metzgeria","Raddi",31
"Melastomataceae","Microlicia curtiana","Versiane & R.Romero",31
"MELASTOMATACEAE","Microlicia laniflora","(D.Don) Baill.",30
"Bartramiaceae","Philonotis hastata","(Duby) Wijk & Margad.",30
"Cryphaeaceae","Schoenobryum concavifolium","(Griff.) Gangulee",30
"Sematophyllaceae","Microcalpe subsimplex","(Hedw.) W.R. Buck",30
"Neckeraceae","Porotrichum longirostre","(Hook.) Spruce",30
"Pilotrichaceae","Callicostella pallida","(Hornsch.) Ångstr.",30
"Frullaniaceae","Frullania kunzei","(Lehm. & Lindenb.) Mont.",30
"Porellaceae","Porella reflexa","(Lehm. & Lindenb.) Trevis.",30
"Orthostichellaceae","Orthostichella pachygastrella","(Müll. Hal. ex Ångstr.) B.H. Allen & Magill",30
"Meteoriaceae","Papillaria","(Müll. Hal.) Lorentz",30
"SEMATOPHYLLACEAE","Jirivanaea galipensis","(Müll. Hal.) U.B. Deshmukh & Rathor",30
"Sematophyllaceae","Acroporium estrellae","(Müll. Hal.) W.R. Buck & Schäf.-Verw.",30
"Melastomataceae","Microlicia adamantium","(Pedersoli) Versiane & R.Romero",30
"LEUCOBRYACEAE","Leucobryum albicans","(Schwägr.) Lindb.",30
"Malvaceae","Spirotheca rosea","(Seem.) P.E.Gibbs & W.S.Alverson",30
"Codiaceae","Codium decorticatum","(Woodward) Howe",30
"Radulaceae","Radula","Dumort.",30
"Meteoriaceae","Meteoriaceae","Kindb.",30
"Plagiochilaceae","Plagiochila raddiana","Lindenb.",30
"Thuidiaceae","Thuidium brasiliense","Mitt.",30
"Calymperaceae","Syrrhopodon leprieurii","Mont.",30
"Calymperaceae","Syrrhopodon ligulatus","Mont.",30
"Leucobryaceae","Campylopus surinamensis","Müll. Hal.",30
"Rubiaceae","Psychotria subacuminalis","Müll.Arg.",30
"POLYTRICHACEAE","Polytrichum juniperinum","Willd. ex Hedw.",30
"Bryaceae","Bryum atenense","Williams",30
"Tulasnellaceae","Tulasnella calospora","(Boud.) Juel.",29
"Callicostaceae","Lepidopilum","(Brid.) Brid.",29
"Lejeuneaceae","Odontolejeunea lunulata","(F. Weber) Schiffn.",29
"Callicostaceae","Callicostella pallida","(Hornsch.) Spruce",29
"Metzgeriaceae","Metzgeria furcata","(L.) Corda",29
"Asteraceae","Mikania scandens","(L.) Willd.",29
"Melastomataceae","Microlicia pulcherrima","(Mart. & Schrank ex DC.) Versiane & R.Romero",29
"Sematophyllaceae","Trichosteleum microstegium","(Schimp. ex Besch.) A. Jaeger",29
"Radulaceae","Radula pallens","(Sw.) Nees ex Mont.",29
"Teloschistaceae","Teloschistes flavicans","(Sw.) Norman",29
"Lejeuneaceae","Marchesinia brachiata","(Sw.) Schiffn.",29
"Ptychomitriaceae","Barbula indica","(Willd. ex Schrad.) Spreng.",29
"Parmeliaceae","Usnea jamaicensis","Ach.",29
"Melastomataceae","Lavoisiera camposportoana","Barreto",29
"Chlorellaceae","Chlorellaceae","Brunnthaler",29
"Pucciniaceae","Puccinia insueta","G. Winter",29
"Fabaceae","Bauhinia depauperata","Glaz.",29
"Aneuraceae","Riccardia","Gray",29
"Valoniaceae","Valonia ventricosa","J.Agardh",29
"Fissidentaceae","Fissidens zollingeri","Mont.",29
"Leucobryaceae","Leucobryum crispum","Müll.Arg.",29
"Cladoniaceae","Cladonia pityrophylla","Nyl.",29
"Melastomataceae","Microlicia flaviflora","Versiane & R.Romero",29
"Dictyotaceae","Dictyota mertensii","(C.Martius) Kützing",28
"Lygodiaceae","Lygodium polymorphum","(Cav.) Kunth",28
"Lobariaceae","Pseudocyphellaria clathrata","(De Not.) Malme",28
"Udoteaceae","Halimeda tuna","(Ellis & Solander) J.V.Lamouroux",28
"Lepidoziaceae","Telaranea nematodes","(Gottsche ex Austin) M. Howe",28
"Lejeuneaceae","Archilejeunea fuscescens","(Hampe ex Lehm.) Fulford",28
"Bartramiaceae","Breutelia subdisticha","(Hampe) A. Jaeger",28
"Plagiotheciaceae","Plagiothecium novogranatense","(Hampe) Spruce",28
"HYPNACEAE","Chryso-Hypnum diminutivum","(Hampe) W.R. Buck",28
"Sematophyllaceae","Trichosteleum papillosum","(Hornsch.) A. Jaeger",28
"Sematophyllaceae","Sematophyllum cyparissoides","(Hornsch.) R.S. Williams",28
"Leucobryaceae","Campylopus filifolius","(Hornsch.) Spruce",28
"Lejeuneaceae","Cheilolejeunea unciloba","(Lindenb.) Malombe",28
"Parmeliaceae","Parmotrema sancti-angelii","(Lynge) Hale",28
"Sematophyllaceae","Sematophyllum adnatum","(Michx.) E. Britton",28
"Dicranaceae","Campylopus lamellinervis","(Müll. Hal.) Mitt.",28
"Rubiaceae","Palicourea subtriflora","(Müll.Arg.) Delprete",28
"LEUCOBRYACEAE","Campylopus savannarum","(Müll.Hal.) Mitt.",28
"Amaranthaceae","Hebanthe eriantha","(Poir) Pedersen",28
"Plagiochilaceae","Plagiochila simplex","(Sw.) Lindenb.",28
"Entodontaceae","Entodon jamesonii","(Taylor) Mitt.",28
"Cystocloniaceae","Hypnea musciformis","(Wulfen) Lamouroux",28
"Oocystaceae","Oocystaceae","Bohlin",28
"Hydrodictyaceae","Pediastrum","Meyen",28
"Sematophyllaceae","Sematophyllum caespitosum","Mitt.",28
"Parmeliaceae","Usnea ramillosa","Motyka",28
"Orthotrichaceae","Macromitrium podocarpi","Müll. Hal.",28
"Ptychomniaceae","Ptychomnion fruticetorum","Müll. Hal.",28
"Orthotrichaceae","Macromitrium richardii","Schwägr.",28
"Fabaceae","Mimosa dolens subsp. acerba","(Benth.) Barneby",27
"Dictyotaceae","Spatoglossum schroederi","(C. Agardh) Kütz.",27
"DICTYOTACEAE","Spatoglossum schroederi","(C. Agardh) Kütz.",27
"Orthotrichaceae","Macromitrium microstomum","(Hook. & Grev.) Schwägr.",27
"Pottiaceae","Barbula indica","(Hook.) Spreng.",27
"POTTIACEAE","Barbula indica","(Hook.) Spreng.",27
"Dictyotaceae","Dictyota mertensii","(Martius) Kützing",27
"Polytrichaceae","Pogonatum campylocarpum","(Müll. Hal.) Mitt.",27
"Hypnaceae","Rhacopilopsis trinitensis","(Müll.Arg.) E.Britton & Dixon",27
"Hedwigiaceae","Rhacocarpus inermis","(Müll.Hal.) Lindb.",27
"Cladoniaceae","Cladonia turgidior","(Nyl.) Ahti",27
"Melastomataceae","Microlicia laniflora","Baill.",27
"Desmidiaceae","Micrasterias","C.Agardh ex Ralfs",27
"Melastomataceae","Tibouchina trinervia","Cogn.",27
"Capnodiaceae","Meliola","Fr.",27
"Pottiaceae","Barbula","Hedw.",27
"Valoniaceae","Valonia ventricosa","J. Agardh",27
"Lygodiaceae","Lygodium × fayae","Jermy & T.G.Walker",27
"Rubiaceae","Indet.","Juss.",27
"Pteridaceae","Pteris longifolia","L.",27
"Hedwigiaceae","Rhacocarpus","Lindb.",27
"Ulvaceae","Ulva lactuca","Linnaeus",27
"Ditrichaceae","Cladastomum ulei","Müll. Hal.",27
"Thuidiaceae","Thuidium tomentosum","Schimp.",27
"Parmeliaceae","Rimelia cetrata","(Ach.) Hale & A. Fletcher",26
"Melastomataceae","Microlicia laniflora","(D. Don) Baill.",26
"Melastomataceae","Pleroma heteromalla","(D.Don) Cogn.",26
"Gleicheniaceae","Dicranopteris spissa","(Fée) L.V.Lima & Salino",26
"Pottiaceae","Hyophila involuta","(Hook.) A.Jaeger",26
"Funariaceae","Entosthodon bonplandii","(Hook.) Mitt.",26
"LEJEUNEACEAE","Acanthocoleus aberrans","(Lindenb. & Gottsche) Kruijt",26
"Lejeuneaceae","Cheilolejeunea rigidula","(Mont.) R.M.Schust.",26
"Aneuraceae","Riccardia digitiloba","(Spruce) Pagán",26
"Lejeuneaceae","Taxilejeunea","(Spruce) Steph.",26
"Cyatheaceae","Cyathea armata","(Sw.) Domin",26
"Plagiochilaceae","Plagiochila cristata","(Sw.) Lindenb.",26
"Dendrocerotaceae","Dendroceros crispus","(Sw.) Nees",26
"Melastomataceae","Pleroma ferricola","A.L.F.Oliveira, R.Romero & P.J.F.Guim.",26
"Dictyotaceae","Padina sanctae-crucis","Børgesen",26
"Pucciniaceae","Puccinia eupatorii","Dietel",26
"Udoteaceae","Halimeda gracilis","Harvey",26
"Fabroniaceae","Fabronia polycarpa","Hook.",26
"Asteraceae","Vernonia sessilifolia","Less.",26
"Amaranthaceae","Pfaffia prostrata","Mart.",26
"Bruchiaceae","Trematodon longicollis","Michx.",26
"Dicranaceae","Campylopus occultus","Mitt.",26
"Melastomataceae","Pleroma viscosa","R.Romero, R.Pereira & P.J.F. Guim.",26
"Cladoniaceae","Cladonia salmonea","S. Stenroos",26
"Halimedaceae","Halimeda soniae","Ximenes, Oliveira-Carvalho, Bandeira-Pedrosa & Cassano",26
"Leucobryaceae","Campylopus heterostachys","(Hampe) A. Jaeger",25
"Sematophyllaceae","Aptychopsis pungifolia","(Hampe) Broth.",25
"Callicostaceae","Lepidopilidium nitens","(Hornsch.) Broth.",25
"Pilotrichaceae","Thamniopsis incurva","(Hornsch.) W.R.Buck",25
"Lophocoleaceae","Lophocolea muricata","(Lehm.) Nees",25
"Pottiaceae","Leptodontium","(Müll. Hal.) Hampe ex Lindb.",25
"Pucciniaceae","Puccinia levis","(Sacc. & Bizz.) Magnus",25
"Bryaceae","Brachymenium radiculosum","(Schwägr.) Hampe",25
"Balantiopsidaceae","Isotachis aubertii","(Schwägr.) Mitt.",25
"Fabaceae","Eriosema crinitum var. pulchellum","Benth.",25
"Lejeuneaceae","Lejeunea glaucescens","Gottsche",25
"Leucobryaceae","Leucobryum clavatum","Hampe",25
"Orthotrichaceae","Macromitrium regnellii","Hampe",25
"Sporolithaceae","Sporolithon","Heydrich",25
"Pterobryaceae","Pterobryon densum","Hornsch.",25
"Polyporaceae","Polyporus lignosus","Klotzsch",25
"Hapalidiaceae","Roseolithon","L.M.Coutinho & Barros-Barreto",25
"Anemiaceae","Anemia mickelii","L.S.Rabelo & Schwartsb.",25
"Fissidentaceae","Fissidens flexinervis","Mitt.",25
"Lejeuneaceae","Lejeunea","Ness",25
"Polytrichaceae","Polytrichaceae","Schwägr.",25
"Asteraceae","Lychnophora cipoensis","Semir & Leitão",25
"Cladoniaceae","Cladonia substellata","Vain.",25
"Melastomataceae","Microlicia cordifolia","Versiane & R. Romero",25
"Thuidiaceae","Thuidium subdelicatulum","(Hampe) Broth.",24
"Entodontaceae","Entodon macropodus","(Hedw.) Müll. Hal.",24
"Sematophyllaceae","Sematophyllaceae","(Müll. Hal.) U.B. Deshmukh & Rathor",24
"SEMATOPHYLLACEAE","Sematophyllaceae","(Müll. Hal.) U.B. Deshmukh & Rathor",24
"LEUCOBRYACEAE","Ochrobryum gardneri","(Müll.Hal.) Lindb.",24
"Calymperaceae","Syrrhopodon prolifer acanthoneuros","(Müll.Hal.) Müll.Hal.",24
"Melastomataceae","Microlicia scaberula","(Naudin) Versiane & R.Romero",24
"Glomerellaceae","Colletotrichum gloeosporioides","(Penz.) Penz. & Sacc.",24
"Melastomataceae","Microlicia thomazii","(R.B.Pacifico & Fidanza) Versiane & R.Romero",24
"Sematophyllaceae","Sematophyllum swartzii","(Schwägr.) W.H. Welch & H.A. Crum",24
"Ramalinaceae","Ramalina celastri","(Spreng.) Krog & Swinscow",24
"Gracilariaceae","Gracilaria cervicornis","(Turner) J. Agardh",24
"Bignoniaceae","Adenocalymma ternatum","(Vell.) Corr.Mello ex Bureau & K.Schum.",24
"Leucobryaceae","Campylopus julaceus","A. Jaeger",24
"Asteraceae","Aspilia serrulata","Baker",24
"Polyporaceae","Polyporus caperatus","Berk.",24
"Salicaceae","Piparea commersoniana","Cambess.",24
"Chlorococcaceae","Chlorococcaceae","F.F.Blackman & Tansley",24
"Asteraceae","Vernonia densiflora","Gardner",24
"Hypnaceae","Chryso-hypnum","Hampe",24
"Caulerpaceae","Caulerpa verticillata","J. Ag.",24
"Orchidaceae","Habenaria psammophila","J.A.N.Bat., Bianch. & B.M.Carvalho",24
"Udoteaceae","Udotea","J.V.F. Lamouroux",24
"Fabroniaceae","Dimerodontium mendozense","Mitt.",24
"Bryaceae","Bryum limbatum","Müll. Hal.",24
"Lamiaceae","Peltodon tomentosa","Pohl",24
"Calophyllaceae","Kielmeyera pumila var. wawrana","Saddi",24
"Asteraceae","Lychnophora mutica","Semir & Leitão",24
"Asteraceae","Conyza chilensis","Spreng.",24
"Metzgeriaceae","Metzgeria albinea","Spruce",24
"Ceramiaceae","Gayliella","T.O. Cho, L.J. McIvor & S.M. Boo in T.O. Cho, S.M. Boo, M.H. Hommersand, C.A. Maggs, L. McIvor et al.",24
"Cladoniaceae","Cladonia carassensis","Vain.",24
"Polytrichaceae","Pogonatum pensilvanicum","(Bartram ex Hedw.) Paris",23
"MELASTOMATACEAE","Microlicia phlogiformis","(DC.) Versiane & R.Romero",23
"Parmeliaceae","Usnea aspera","(Eschw.) Vain.",23
"Dicranaceae","Dicranella","(Hedw.)",23
"Thuidiaceae","Haplocladium microphyllum","(Hedw.) Broth.",23
"Bryaceae","Rosulabryum capillare","(Hedw.) J.R. Spence",23
"Rubiaceae","Tapanhuacanga schwackei","(K.Schum.) P.L.R.Moraes",23
"Lejeuneaceae","Lejeunea laeta","(Lehm. & Lindenb.) Lehm. & Lindenb.",23
"Melastomataceae","Microlicia mellobarretoi","(Markgr.) Versiane & R.Romero",23
"SEMATOPHYLLACEAE","Sematophyllum adnatum","(Michx.) Brid.",23
"Dicranaceae","Dicranella hilariana","(Mont.) Mitt.",23
"Leucobryaceae","Ochrobryum gardneri","(Müll.Hal.) Lindb.",23
"Meteoriaceae","Meteoridium remotifolium","(Müll.Hal.) Manuel",23
"Sematophyllaceae","Aptychopsis pyrrophylla","(Müll.Hal.) Wijk & Margad.",23
"Bryaceae","Rosulabryum billarderii","(Schwägr.) J.R. Spence",23
"Melastomataceae","Microlicia armata","(Spreng.) Versiane & R. Romero",23
"Melastomataceae","Cambessedesia fasciculata","(Spreng) K. Fidanza & A.B. Martins",23
"MELASTOMATACEAE","Cambessedesia fasciculata","(Spreng) K. Fidanza & A.B. Martins",23
"Lejeuneaceae","Cheilolejeunea filiformis","(Sw.) W. Ye, R.L. Zhu & Gradst.",23
"Fabaceae","Vigna antillana","(Urb.) Fawc. & Rendle",23
"Codiaceae","Codium decorticatum","(Woodw.) M.A.Howe",23
"Parmeliaceae","Hypotrachyna imbricatula","(Zahlbr.) Hale",23
"Pottiaceae","Splachnobryaceae","A.K. Kop.",23
"Polyporaceae","Trametes rigida","Berk. & Mont.",23
"Clavicipitaceae","Claviceps paspali","F. Stevens & J.G. Hall",23
"Udoteaceae","Penicillus capitatus","J. B. De Lamarck",23
"Caulerpaceae","Caulerpa verticillata","J.Agardh",23
"Dictyotaceae","Dictyopteris justii","Lamouroux",23
"Octoblepharaceae","Octoblepharum cocuiense","Mitt.",23
"Fabroniaceae","Dimerodontium balansae","Müll. Hal. ex Besch.",23
"Sphagnaceae","Sphagnum longicomosum","Müll. Hal. ex Warnst.",23
"Leucobryaceae","Leucobryum crispum","Müll.Hal.",23
"Calypogeiaceae","Calypogeia peruviana","Nees & Mont.",23
"Bryaceae","Bryum atenense","R.S. Williams",23
"CODIACEAE","Codium isthmocladum","Vickers",23
"Malvaceae","Hibiscus × archeri","Watson",23
"Lobariaceae","Pseudocyphellaria aurata","(Ach.) Vain.",22
"Asteraceae","Asteroideae","(Cass.) Lindl.",22
"Melastomataceae","Microlicia calycina","(Cham.) Versiane & R.Romero",22
"Pteridophyta","Gastoniella chaerophylla","(Desv.) Li BIng Zhang & Liang Zhang",22
"Lophocoleaceae","Lophocolea","(Dumort.) Dumort.",22
"Pteridaceae","Paraceterach","(F.Muell.) Copel.",22
"Nyctaginaceae","Guapira riedeliana","(Fisch.) Lundell",22
"Caulerpaceae","Caulerpa racemosa","(Forsskål) J.Agardh",22
"HELICOPHYLLACEAE","Helicophyllum torquatum","(Hook.) Brid.",22
"Leucomiaceae","Leucomium strumosum","(Hornsch.) Mitt.",22
"Polyporaceae","Pycnoporus sanguineus","(L.) Murrill",22
"Dictyotaceae","Stypopodium zonale","(Lamouroux) Papenfuss",22
"Lophocoleaceae","Lophocolea muricata","(Lehm.) Nees in Gottsche et al.",22
"Leucobryaceae","Campylopus thwaitesii","(Mitt.) A. Jaeger",22
"Polyporaceae","Polyporus occidentalis","(Murrill) Saccardo & Trotter",22
"Melastomataceae","Microlicia australis","(Naudin) Versiane & R.Romero",22
"Cladoniaceae","Cladonia anaemica","(Nyl.) Ahti",22
"Parmeliaceae","Hypotrachyna bahiana","(Nyl.) Hale",22
"CLADONIACEAE","Cladia aggregata","(Sw.) Nyl.",22
"CODIACEAE","Codium decorticatum","(Woodw.) M.A.Howe",22
"Cladoniaceae","Cladonia rappii","A. Evans",22
"Laminariaceae","Laminaria abyssalis","A.B. Joly & Oliveira Filho",22
"Phyllogoniaceae","Phyllogonium","Brid.",22
"Halymeniaceae","Halymenia","C.Agardh",22
"Gentianaceae","Calolisianthus bellissimus","Calió & Pirani",22
"Entodontaceae","Erythrodontium","Hampe",22
"BRYACEAE","Bryum argenteum","Hedw.",22
"Hypnaceae","Hypnum","Hedw.",22
"Sematophyllaceae","Colobodontium","Herzog",22
"ORTHOTRICHACEAE","Schlotheimia tecta","Hook. f. & Wilson",22
"Rhodomelaceae","Laurencia","J.V.F. Lamouroux",22
"LEUCOBRYACEAE","Campylopus occultus","Mitt.",22
"Daltoniaceae","Daltonia gracilis","Mitt.",22
"Polyporaceae","Polyporus licnoides","Mont.",22
"Parmeliaceae","Usnea moreliana","Motyka",22
"Scotinosphaeraceae","Scotinosphaeraceae","P. Škaloud, T. Kalina, K. Nemjová, O. De Clerck & F. Leliaert",22
"Fossombroniaceae","Fossombronia","Raddi",22
"Metzgeriaceae","Metzgeria ciliata","Raddi",22
"Catagoniaceae","Catagonium emarginatum","S.H. Lin",22
"Hookeriaceae","Hookeriaceae","Schimp.",22
"THUIDIACEAE","Thuidium tomentosum","Schimp.",22
"Cleomaceae","Cleome houtteana","Schltdl.",22
"Lepidoziaceae","Lepidozia brasiliensis","Steph.",22
"Melastomataceae","Microlicia mucorifera","(DC.) Versiane & R. Romero",21
"Cladoniaceae","Cladonia crinita","(Delise ex Pers.) Ahti",21
"Melastomataceae","Miconia ferruginea","(Desr.) DC.",21
"Dicranaceae","Bryohumbertia filifolia","(Hornsch.) J.-P.Frahm",21
"Dictyotaceae","Stypopodium zonale","(J.V.Lamouroux) Papenfuss",21
"Poaceae","Paspalum ceresia","(Kuntze) Chase",21
"Aytoniaceae","Asterella venosa","(Lehm. & Lindenb.) A. Evans",21
"Lejeuneaceae","Cyclolejeunea convexistipa","(Lehm. & Lindenb.) A. Evans",21
"Adelanthaceae","Syzygiella anomala","(Lindenb. & Gottsche) Steph.",21
"Lejeuneaceae","Ceratolejeunea cornuta","(Lindenb.) Schiffn.",21
"Polyporaceae","Trametes cubensis","(Mont.) Sacc.",21
"Rubiaceae","Palicourea subtriflora","(Mull. Arg.) Delprete",21
"Callicostaceae","Callicostella","(Müll. Hal.) Mitt.",21
"Leucobryaceae","Campylopus gastroalaris","(Müll. Hal.) Paris",21
"Leucobryaceae","Campylopus dichrostis","(Müll. Hal.) Paris ex Broth.",21
"Dicranaceae","Campylopus savannarum","(Müll.Hal.) Mitt.",21
"Melastomataceae","Microlicia inermis","(Naudin) Versiane & R.Romero",21
"LEJEUNEACEAE","Cheilolejeunea rigidula","(Nees ex Mont.) R.M. Schust.",21
"Ganodermataceae","Ganoderma applanatum","(Pers.) Pat.",21
"Entodontaceae","Entodon beyrichii","(Schwägr.) Müll. Hal.",21
"Sematophyllaceae","Sematophyllum swartzii","(Schwägr.) W.H.Welch & H.A.Crum",21
"Dasycladaceae","Dasycladus vermicularis","(Scopoli) Krasser in Beck & Zahlbruckner",21
"Caulerpaceae","Caulerpa mexicana","(Sonder ex Kuet.) J. Ahardh",21
"Calypogeiaceae","Calypogeia amazonica","(Spruce) Steph.",21
"Rhachitheciaceae","Rhachithecium perpusillum","(Thwaites & Mitt.) Broth.",21
"Pucciniaceae","Puccinia dolosa","Arthur & Fromme",21
"Pottiaceae","Trichostomum","Bruch",21
"Pannariaceae","Pannaria","Del. ex Bory",21
"Clusiaceae","Clusia spathulifolia","Engl.",21
"Callicostaceae","Lepidopilum subsubulatum","Geh. & Hampe",21
"Hypnaceae","Mittenothamnium","Henn.",21
"Rhodomelaceae","Laurencia dendroidea","J. Agardh",21
"Scrophulariaceae","Indet.","Juss.",21
"Zingiberaceae","Curcuma longa","L.",21
"Verbenaceae","Lippia hederaefolia","Martius & Sahauer",21
"Ctenidiaceae","Ctenidium malacodes","Mitt.",21
"Sphagnaceae","Sphagnum longistolo","Müll. Hal.",21
"Marantaceae","Goeppertia","Nees",21
"Closteriaceae","Closterium","Nitzsch ex Ralfs",21
"Acanthaceae","Ruellia humilis","Nutt.",21
"Cladoniaceae","Cladonia confusa","R. Sant.",21
"Corticiaceae","Corticiaceae","R.T. Moore",21
"Calymperaceae","Calymperes lonchophyllum","Schwägr.",21
"Lepidoziaceae","Bazzania aurescens","Spruce",21
"Radulaceae","Radula","Taylor",21
"Sphagnaceae","Sphagnum submedium","Warnst.",21
"Poaceae","Lasiacis maculata","(Aubl.) Urb.",20
"Sematophyllaceae","Taxithelium planum","(Brid.) Mitt.",20
"Brachytheciaceae","Brachythecium ruderale","(Brid.) W.R. Buck",20
"SEMATOPHYLLACEAE","Aptychopsis subpungifolia","(Broth.) Broth.",20
"Melastomataceae","Pleroma martialis","(Cham.) Cogn",20
"Lepidoziaceae","Lepidozia","(Dumort.) Dumort.",20
"Lejeuneaceae","Neurolejeunea breutelii","(Gottsche) A. Evans",20
"Bartramiaceae","Breutelia subtomentosa","(Hampe) A.Jaeger",20
"Bartramiaceae","Breutelia grandis","(Hampe) Paris",20
"Hypnaceae","Mittenothamnium elegantulum","(Hook.) Cardot",20
"Pallaviciniaceae","Pallavicinia lyellii","(Hook.) Carruth.",20
"Callicostaceae","Thamniopsis langsdorffii","(Hook.) W.R. Buck",20
"Leucobryaceae","Campylopus","(Hornsch.) Mitt.",20
"Lomentariaceae","Ceratodictyon variabile","(J.Agardh) R.E.Norris",20
"Rhodymeniaceae","Botryocladia","(J.G. Agardh) Kylin",20
"Poaceae","Tristachya avenacea","(J.Presl) Scribn. & Merr.",20
"Dictyotaceae","Stypopodium zonale","(J.V. Lamour.) Papenf.",20
"DICTYOTACEAE","Stypopodium zonale","(J.V. Lamour.) Papenf.",20
"Plagiochilaceae","Plagiochila gymnocalycina","(Lehm. & Lindenb.) Mont. & Nees",20
"Pucciniaceae","Puccinia hydrocotyles","(Mont.) Cooke",20
"Parmeliaceae","Parmotrema melanothrix","(Mont.) Hale",20
"Dicranaceae","Campylopus savannarum","(Müll. Hal.) Mitt.",20
"Sematophyllaceae","Acroporium estrellae","(Müll.Arg.) W.R. Buck & Schaf.-Verw.",20
"SEMATOPHYLLACEAE","Sematophyllum galipense","(Müll.Hal.) Mitt.",20
"Lejeuneaceae","Cheilolejeunea acutangula","(Nees) Grolle ",20
"Melastomataceae","Microlicia senae","(Schwacke) Versiane & R.Romero",20
