"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DAS NASCENTES","Brazil","Pernambuco","RECIFE (PE)","Uso Sustentável","4.291","cnuc_2025_08.csv","ARIE","ARIE_MATA_DAS_NASCENTES"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DO BARRO","Brazil","Pernambuco","RECIFE (PE)","Uso Sustentável","4.282","cnuc_2025_08.csv","ARIE","ARIE_MATA_DO_BARRO"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATAS DO CURADO","Brazil","Pernambuco","RECIFE (PE)","Uso Sustentável","4.292","cnuc_2025_08.csv","ARIE","ARIE_MATAS_DO_CURADO"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ORLA MARÍTIMA","Brazil","Pernambuco","RECIFE (PE)","Uso Sustentável","4.339","cnuc_2025_08.csv","ARIE","ARIE_ORLA_MARITIMA"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO RIO JORDÃO","Brazil","Pernambuco","RECIFE (PE)","Uso Sustentável","4.283","cnuc_2025_08.csv","ARIE","ARIE_RIO_JORDAO"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SÃO MIGUEL","Brazil","Pernambuco","RECIFE (PE)","Uso Sustentável","4.284","cnuc_2025_08.csv","ARIE","ARIE_SAO_MIGUEL"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SÍTIO GRANDE","Brazil","Pernambuco","RECIFE (PE)","Uso Sustentável","4.285","cnuc_2025_08.csv","ARIE","ARIE_SITIO_GRANDE"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO TAMANDARÉ","Brazil","Pernambuco","RECIFE (PE)","Uso Sustentável","4.286","cnuc_2025_08.csv","ARIE","ARIE_TAMANDARE"
"ESTAÇÃO ECOLOGICA BITA E UTINGA","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE) - IPOJUCA (PE)","Proteção Integral","3.314","cnuc_2025_08.csv",NA,"ESTACAO_ECOLOGICA_BITA_E_UTINGA"
"ESTAÇÃO ECOLÓGICA CAETÉS","Brazil","Pernambuco","PAULISTA (PE)","Proteção Integral","964","cnuc_2025_08.csv","EEC","EEC_CAETES"
"ESTAÇÃO ECOLÓGICA SERRA DA CANOA","Brazil","Pernambuco","FLORESTA (PE)","Proteção Integral","3.312","cnuc_2025_08.csv","EEC","EEC_SERRA_DA_CANOA"
"FLORESTA NACIONAL NEGREIROS","Brazil","Pernambuco","PARNAMIRIM (PE) - SERRITA (PE)","Uso Sustentável","1.605","cnuc_2025_08.csv","FLONA","FLONA_NEGREIROS"
"MONUMENTO NATURAL PEDRA DO CACHORRO","Brazil","Pernambuco","BREJO DA MADRE DE DEUS (PE) - SÃO CAITANO (PE) - TACAIMBÓ (PE)","Proteção Integral","3.313","cnuc_2025_08.csv","MONA","MONA_PEDRA_DO_CACHORRO"
"PARQUE ESTADUAL DOIS IRMÃOS","Brazil","Pernambuco","RECIFE (PE)","Proteção Integral","966","cnuc_2025_08.csv","PE","PE_DOIS_IRMAOS"
"PARQUE ESTADUAL MATA DA PIMENTEIRA","Brazil","Pernambuco","SERRA TALHADA (PE)","Proteção Integral","3.268","cnuc_2025_08.csv","PE","PE_MATA_DA_PIMENTEIRA"
"PARQUE ESTADUAL MATA DE DUAS LAGOAS","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE)","Proteção Integral","3.308","cnuc_2025_08.csv","PE","PE_MATA_DE_DUAS_LAGOAS"
"PARQUE ESTADUAL MATA DO ZUMBI","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE)","Proteção Integral","3.283","cnuc_2025_08.csv","PE","PE_MATA_DO_ZUMBI"
"PARQUE ESTADUAL SERRA DOÁREAL","Brazil","Pernambuco","PETROLINA (PE)","Proteção Integral","3.315","cnuc_2025_08.csv","PE","PE_SERRA_DOAREAL"
"PARQUE MUNICIPAL NATURAL SERRA DO MARACUJÁ","Brazil","Pernambuco","PARANATAMA (PE)","Proteção Integral","4.637","cnuc_2025_08.csv",NA,"PARQUE_MUNICIPAL_NATURAL_SERRA_DO_MARACUJA"
"PARQUE NACIONAL CATIMBAU","Brazil","Pernambuco","BUÍQUE (PE) - IBIMIRIM (PE) - SERTÂNIA (PE) - TUPANATINGA (PE)","Proteção Integral","170","cnuc_2025_08.csv","PARNA","PARNA_CATIMBAU"
"PARQUE NACIONAL MARINHO DE FERNANDO DE NORONHA","Brazil","Pernambuco","FERNANDO DE NORONHA (PE)","Proteção Integral","186","cnuc_2025_08.csv","PARNA","PARNA_MARINHO_DE_FERNANDO_DE_NORONHA"
"PARQUE NATURAL MUNICIPAL FORTE DE TAMANDARE","Brazil","Pernambuco","TAMANDARÉ (PE)","Proteção Integral","3.281","cnuc_2025_08.csv","PNM","PNM_FORTE_DE_TAMANDARE"
"PARQUE NATURAL MUNICIPAL PROFESSOR JOÃO VASCONCELOS SOBRINHO","Brazil","Pernambuco","CARUARU (PE)","Proteção Integral","2.06","cnuc_2025_08.csv","PNM","PNM_PROFESSOR_JOAO_VASCONCELOS_SOBRINHO"
"REFÚGIO DE VIDA SILVESTRE CABECEIRAS DO CAPIBARIBE","Brazil","Pernambuco","JATAÚBA (PE) - POÇÃO (PE)","Proteção Integral","4.192","cnuc_2025_08.csv","REVIS","REVIS_CABECEIRAS_DO_CAPIBARIBE"
"REFÚGIO DE VIDA SILVESTRE ENGENHO MORENINHO","Brazil","Pernambuco","MORENO (PE)","Proteção Integral","2.256","cnuc_2025_08.csv","REVIS","REVIS_ENGENHO_MORENINHO"
"REFÚGIO DE VIDA SILVESTRE MATA DA USINA SÃO JOSÉ","Brazil","Pernambuco","IGARASSU (PE)","Proteção Integral","2.254","cnuc_2025_08.csv","REVIS","REVIS_MATA_DA_USINA_SAO_JOSE"
"REFÚGIO DE VIDA SILVESTRE MATA DE BOM JARDIM","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE)","Proteção Integral","2.248","cnuc_2025_08.csv","REVIS","REVIS_MATA_DE_BOM_JARDIM"
"REFÚGIO DE VIDA SILVESTRE MATA DE CARAÚNA","Brazil","Pernambuco","MORENO (PE)","Proteção Integral","2.255","cnuc_2025_08.csv","REVIS","REVIS_MATA_DE_CARAUNA"
"REFÚGIO DE VIDA SILVESTRE MATA DE JAGUARIBE","Brazil","Pernambuco","ILHA DE ITAMARACÁ (PE)","Proteção Integral","2.242","cnuc_2025_08.csv","REVIS","REVIS_MATA_DE_JAGUARIBE"
"REFÚGIO DE VIDA SILVESTRE MATA DE MIRITIBA","Brazil","Pernambuco","ABREU E LIMA (PE)","Proteção Integral","2.247","cnuc_2025_08.csv","REVIS","REVIS_MATA_DE_MIRITIBA"
"REFÚGIO DE VIDA SILVESTRE MATA DE MUSSAÍBA","Brazil","Pernambuco","JABOATÃO DOS GUARARAPES (PE)","Proteção Integral","3.239","cnuc_2025_08.csv","REVIS","REVIS_MATA_DE_MUSSAIBA"
"REFÚGIO DE VIDA SILVESTRE MATA DE SANTA CRUZ","Brazil","Pernambuco","ILHA DE ITAMARACÁ (PE)","Proteção Integral","2.244","cnuc_2025_08.csv","REVIS","REVIS_MATA_DE_SANTA_CRUZ"
"REFÚGIO DE VIDA SILVESTRE MATA DE TAPACURÁ","Brazil","Pernambuco","SÃO LOURENÇO DA MATA (PE)","Proteção Integral","2.257","cnuc_2025_08.csv","REVIS","REVIS_MATA_DE_TAPACURA"
"REFÚGIO DE VIDA SILVESTRE MATA DO AMPARO","Brazil","Pernambuco","ILHA DE ITAMARACÁ (PE)","Proteção Integral","2.24","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_AMPARO"
"REFÚGIO DE VIDA SILVESTRE MATA DO BITURY","Brazil","Pernambuco","BELO JARDIM (PE) - BREJO DA MADRE DE DEUS (PE)","Proteção Integral","4.191","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_BITURY"
"REFÚGIO DE VIDA SILVESTRE MATA DO CAMUCIM","Brazil","Pernambuco","SÃO LOURENÇO DA MATA (PE)","Proteção Integral","2.56","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_CAMUCIM"
"REFÚGIO DE VIDA SILVESTRE MATA DO CONTRA-AÇUDE","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE)","Proteção Integral","2.249","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_CONTRA-ACUDE"
"REFÚGIO DE VIDA SILVESTRE MATA DO CURADO","Brazil","Pernambuco","RECIFE (PE)","Proteção Integral","3.303","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_CURADO"
"REFÚGIO DE VIDA SILVESTRE MATA DO ENGENHO SALGADINHO","Brazil","Pernambuco","JABOATÃO DOS GUARARAPES (PE)","Proteção Integral","3.328","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_ENGENHO_SALGADINHO"
"REFÚGIO DE VIDA SILVESTRE MATA DO ENGENHO SÃO JOÃO","Brazil","Pernambuco","ILHA DE ITAMARACÁ (PE)","Proteção Integral","2.243","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_ENGENHO_SAO_JOAO"
"REFÚGIO DE VIDA SILVESTRE MATA DO ENGENHO TAPACURÁ","Brazil","Pernambuco","SÃO LOURENÇO DA MATA (PE)","Proteção Integral","3.329","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_ENGENHO_TAPACURA"
"REFÚGIO DE VIDA SILVESTRE MATA DO ENGENHO UCHÔA","Brazil","Pernambuco","RECIFE (PE)","Proteção Integral","3.33","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_ENGENHO_UCHOA"
"REFÚGIO DE VIDA SILVESTRE MATA DO OUTEIRO DO PEDRO","Brazil","Pernambuco","SÃO LOURENÇO DA MATA (PE)","Proteção Integral","3.322","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_OUTEIRO_DO_PEDRO"
"REFÚGIO DE VIDA SILVESTRE MATA DO TORÓ","Brazil","Pernambuco","SÃO LOURENÇO DA MATA (PE)","Proteção Integral","3.395","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_TORO"
"REFÚGIO DE VIDA SILVESTRE MATA DO URUCU","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE)","Proteção Integral","2.25","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_URUCU"
"REFÚGIO DE VIDA SILVESTRE MATA ENGENHO MACAXEIRA","Brazil","Pernambuco","ILHA DE ITAMARACÁ (PE)","Proteção Integral","2.241","cnuc_2025_08.csv","REVIS","REVIS_MATA_ENGENHO_MACAXEIRA"
"REFÚGIO DE VIDA SILVESTRE MATA LANÇO DOS CAÇÕES","Brazil","Pernambuco","ILHA DE ITAMARACÁ (PE)","Proteção Integral","2.239","cnuc_2025_08.csv","REVIS","REVIS_MATA_LANCO_DOS_CACOES"
"REFÚGIO DE VIDA SILVESTRE MATA SÃO JOÃO DA VÁRZEA","Brazil","Pernambuco","RECIFE (PE)","Proteção Integral","3.304","cnuc_2025_08.csv","REVIS","REVIS_MATA_SAO_JOAO_DA_VARZEA"
"REFÚGIO DE VIDA SILVESTRE MATA SERRA DO COTOVELO","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE) - MORENO (PE)","Proteção Integral","2.251","cnuc_2025_08.csv","REVIS","REVIS_MATA_SERRA_DO_COTOVELO"
"REFÚGIO DE VIDA SILVESTRE MATA SERRA DO CUMARU","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE) - MORENO (PE)","Proteção Integral","2.252","cnuc_2025_08.csv","REVIS","REVIS_MATA_SERRA_DO_CUMARU"
"REFÚGIO DE VIDA SILVESTRE MATAS DE ÁGUA AZUL","Brazil","Pernambuco","MACAPARANA (PE) - TIMBAÚBA (PE) - VICÊNCIA (PE)","Proteção Integral","3.319","cnuc_2025_08.csv","REVIS","REVIS_MATAS_DE_AGUA_AZUL"
"REFÚGIO DE VIDA SILVESTRE MATAS DE SIRIJI","Brazil","Pernambuco","SÃO VICENTE FÉRRER (PE)","Proteção Integral","3.317","cnuc_2025_08.csv","REVIS","REVIS_MATAS_DE_SIRIJI"
"REFÚGIO DE VIDA SILVESTRE MATAS DO SISTEMA GURJAÚ","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE) - JABOATÃO DOS GUARARAPES (PE) - MORENO (PE)","Proteção Integral","2.253","cnuc_2025_08.csv","REVIS","REVIS_MATAS_DO_SISTEMA_GURJAU"
"REFÚGIO DE VIDA SILVESTRE RIACHO PONTAL","Brazil","Pernambuco","PETROLINA (PE)","Proteção Integral","3.32","cnuc_2025_08.csv","REVIS","REVIS_RIACHO_PONTAL"
"REFÚGIO DE VIDA SILVESTRE SERRA DO GIZ","Brazil","Pernambuco","AFOGADOS DA INGAZEIRA (PE) - CARNAÍBA (PE)","Proteção Integral","3.944","cnuc_2025_08.csv","REVIS","REVIS_SERRA_DO_GIZ"
"REFÚGIO DE VIDA SILVESTRE SERRAS CAATINGUEIRAS","Brazil","Pernambuco","CABROBÓ (PE) - SALGUEIRO (PE)","Proteção Integral","4.016","cnuc_2025_08.csv","REVIS","REVIS_SERRAS_CAATINGUEIRAS"
"REFÚGIO DE VIDA SILVESTRE TATU-BOLA","Brazil","Pernambuco","LAGOA GRANDE (PE) - PETROLINA (PE) - SANTA MARIA DA BOA VISTA (PE)","Proteção Integral","3.318","cnuc_2025_08.csv","REVIS","REVIS_TATU-BOLA"
"RESERVA BIOLÓGICA ATOL DAS ROCAS","Brazil","Pernambuco",NA,"Proteção Integral","0000.00.0203","DadosGeoestatisticos_UCs_21jul2025.csv","REBIO","REBIO_ATOL_DAS_ROCAS"
"RESERVA BIOLÓGICA SALTINHO","Brazil","Pernambuco","RIO FORMOSO (PE) - TAMANDARÉ (PE)","Proteção Integral","198","cnuc_2025_08.csv","REBIO","REBIO_SALTINHO"
"RESERVA BIOLÓGICA SERRA NEGRA","Brazil","Pernambuco","FLORESTA (PE) - INAJÁ (PE) - TACARATU (PE)","Proteção Integral","200","cnuc_2025_08.csv","REBIO","REBIO_SERRA_NEGRA"
"RESERVA PARTICULAR DE PATRIMÔNIO NATURAL QUIZANGA","Brazil","Pernambuco","PAUDALHO (PE) - SÃO LOURENÇO DA MATA (PE)","Uso Sustentável","4.889","cnuc_2025_08.csv",NA,"RESERVA_PARTICULAR_DE_PATRIMONIO_NATURAL_QUIZANGA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BICHO-HOMEM","Brazil","Pernambuco","CATENDE (PE)","Uso Sustentável","5.148","cnuc_2025_08.csv","RPPN","RPPN_BICHO-HOMEM"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTIDIANO VALGUEIRO DE CARVALHO BARROS","Brazil","Pernambuco","FLORESTA (PE)","Uso Sustentável","1.197","cnuc_2025_08.csv","RPPN","RPPN_CANTIDIANO_VALGUEIRO_DE_CARVALHO_BARROS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGENHO DE SANTA RITA","Brazil","Pernambuco","ÁGUA PRETA (PE)","Uso Sustentável","5.153","cnuc_2025_08.csv","RPPN","RPPN_ENGENHO_DE_SANTA_RITA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BITURI","Brazil","Pernambuco","BELO JARDIM (PE)","Uso Sustentável","969","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_BITURI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA BEATRIZ DO CARNIJÓ","Brazil","Pernambuco","MORENO (PE)","Uso Sustentável","1.199","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SANTA_BEATRIZ_DO_CARNIJO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA TABATINGA","Brazil","Pernambuco","GOIANA (PE)","Uso Sustentável","974","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_TABATINGA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FREI CANECA","Brazil","Pernambuco","JAQUEIRA (PE)","Uso Sustentável","1.2","cnuc_2025_08.csv","RPPN","RPPN_FREI_CANECA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GAIPIÓ","Brazil","Pernambuco","IPOJUCA (PE)","Uso Sustentável","5.15","cnuc_2025_08.csv","RPPN","RPPN_GAIPIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUSSARAL","Brazil","Pernambuco","CATENDE (PE)","Uso Sustentável","5.147","cnuc_2025_08.csv","RPPN","RPPN_JUSSARAL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KARAWA-TÃ","Brazil","Pernambuco","GRAVATÁ (PE)","Uso Sustentável","3.311","cnuc_2025_08.csv","RPPN","RPPN_KARAWA-TA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAJE BONITA","Brazil","Pernambuco","QUIPAPÁ (PE)","Uso Sustentável","3.331","cnuc_2025_08.csv","RPPN","RPPN_LAJE_BONITA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOSSA SENHORA DO OITEIRO DE MARACAÍPE","Brazil","Pernambuco","IPOJUCA (PE)","Uso Sustentável","1.201","cnuc_2025_08.csv","RPPN","RPPN_NOSSA_SENHORA_DO_OITEIRO_DE_MARACAIPE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CABANOS","Brazil","Pernambuco","ALTINHO (PE)","Uso Sustentável","1.198","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_CABANOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CALAÇA","Brazil","Pernambuco","LAJEDO (PE)","Uso Sustentável","2.161","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_CALACA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA MAURÍCIO DANTAS","Brazil","Pernambuco","BETÂNIA (PE)","Uso Sustentável","1.203","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_ECOLOGICA_MAURICIO_DANTAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JUREMA","Brazil","Pernambuco","BELÉM DO SÃO FRANCISCO (PE)","Uso Sustentável","2.179","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_JUREMA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL BREJO","Brazil","Pernambuco","SALOÁ (PE)","Uso Sustentável","1.202","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_NATURAL_BREJO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SIRIEMA","Brazil","Pernambuco","BELÉM DO SÃO FRANCISCO (PE)","Uso Sustentável","2.189","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_SIRIEMA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA UMBURANA","Brazil","Pernambuco","BELÉM DO SÃO FRANCISCO (PE)","Uso Sustentável","2.192","cnuc_2025_08.csv","RPPN","RPPN_RESERVA_UMBURANA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RPPN CONTESTADO","Brazil","Pernambuco","MARAIAL (PE)","Uso Sustentável","5.151","cnuc_2025_08.csv","RPPN","RPPN_RPPN_CONTESTADO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RPPN DO BENENDITO","Brazil","Pernambuco","GRAVATÁ (PE)","Uso Sustentável","3.309","cnuc_2025_08.csv","RPPN","RPPN_RPPN_DO_BENENDITO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RPPN QUIZANGA","Brazil","Pernambuco","PAUDALHO (PE) - SÃO LOURENÇO DA MATA (PE)","Uso Sustentável","5.149","cnuc_2025_08.csv","RPPN","RPPN_RPPN_QUIZANGA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RPPN-PEDRA D'ÁNTAS","Brazil","Pernambuco","LAGOA DOS GATOS (PE)","Uso Sustentável","3.307","cnuc_2025_08.csv","RPPN","RPPN_RPPN-PEDRA_D'ANTAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTO ANTONIO","Brazil","Pernambuco","GRAVATÁ (PE) - PASSIRA (PE)","Uso Sustentável","3.785","cnuc_2025_08.csv","RPPN","RPPN_SANTO_ANTONIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DO CONTENTE","Brazil","Pernambuco","GRAVATÁ (PE)","Uso Sustentável","2.213","cnuc_2025_08.csv","RPPN","RPPN_SERRA_DO_CONTENTE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRO AZUL","Brazil","Pernambuco","AGRESTINA (PE) - ALTINHO (PE)","Uso Sustentável","3.786","cnuc_2025_08.csv","RPPN","RPPN_SERRO_AZUL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRAPICHE","Brazil","Pernambuco","SIRINHAÉM (PE)","Uso Sustentável","3.744","cnuc_2025_08.csv","RPPN","RPPN_TRAPICHE"
"RESERVA PARTICULAR DO PATRIMÔNIO RPPN - PEDRA D'ANTAS II","Brazil","Pernambuco","LAGOA DOS GATOS (PE)","Uso Sustentável","5.152","cnuc_2025_08.csv",NA,"RESERVA_PARTICULAR_DO_PATRIMONIO_RPPN_-_PEDRA_D'ANTAS_II"
