"family","scientificName","scientificNameAuthorship","x"
"Trypetheliaceae","Constrictolumina cinchonae","(Ach.) Lücking, M.P. Nelsen & Aptroot",22
"Parmeliaceae","Bulbothrix pseudocoronata","(Gyelnik) Benatti & Marcelli",22
"Asteraceae","Calea tomentosa","Gardner",22
"Physciaceae","Physcia crispa","Nylander",22
"Caliciaceae","Pyxine pungens","Zahlbr.",22
"Poaceae","Stapfochloa elata","(Desv.) P.M.Peterson",21
"Parmeliaceae","Canoparmelia cryptochlorophaea","(Hale) Elix & Hale",21
"Apocynaceae","Araujia stuckertiana","(Kurtz ex Heger) Fontella & Goyder",21
"Asteraceae","Vernonanthura rubriramea","(Mart. ex DC.) H.Rob.",21
"ASTERACEAE","Vernonanthura rubriramea","(Mart. ex DC.) H.Rob.",21
"Asteraceae","Isostigma hoffmannii","Kuntze",21
"Cactaceae","Opuntia elata","Link & Otto",21
"Physciaceae","Physcia sinuosa","Moberg",21
"Graphidaceae","Glyphis scyphulifera","(Ach.) Staiger",20
"Ramalinaceae","Ramalina celastri","(Spreng.) Krog & Swinscow",20
"Caliciaceae","Pyxine cocoës","(Sw.) Nyl.",20
"Pyrenulaceae","Pyrenula","Ach.",20
"Caliciaceae","Buellia","De Not.",20
"Simaroubaceae","Castela coccinea","Griseb.",20
"Lecanoraceae","Lecanora helva","Stizenb.",20
"Malvaceae","Melochia kerriifolia","Triana & Planch.",20
"Fabaceae","Mimosa dolens subsp. rigida","(Benth.) Barneby",19
"Asteraceae","Angelphytum indutum","(Chodat) H.Rob.",19
"Fabaceae","Neltuma rubriflora","(Hassl.) C.E.Hughes & G.P.Lewis",19
"Parmeliaceae","Canoparmelia amazonica","(Nyl.) Elix & Hale",19
"Parmeliaceae","Parmotrema dilatatum","(Vain.) Hale",19
"Polyporaceae","Hexagonia papyracea","Berk.",19
"Ramalinaceae","Bacidia","De Not.",19
"Ramalinaceae","Phyllopsora corallina","(Eschw.) Müll.Arg.",18
"Parmeliaceae","Pseudoparmelia hypomilta","(Fée) Hale",18
"Graphidaceae","Glyphis substriatula","(Nyl.) Staiger",18
"Asteraceae","Vernonia hystricosa","Cabrera & M.Dematteis",18
"Asteraceae","Aspilia hassleriana","Chodat",18
"Malvaceae","Ayenia odonellii","Cristóbal",18
"Caliciaceae","Dirinaria melanocarpa","Dodge",18
"Physciaceae","Hyperphyscia mobergii","Kalb",18
"Caliciaceae","Pyxine cognata","Stirt.",18
"Apocynaceae","Araujia stuckertiana","(Heger) Fontella & Goyder",17
"Physciaceae","Rinodina maculans","(Kremp.) Müll. Arg.",17
"Teloschistaceae","Squamulea subsoluta","(Nyl.) Arup, Søchting & Frödén",17
"Parmeliaceae","Neoprotoparmelia multifera","(Nyl.) Garima Singh, Lumbsch & I. Schmitt",17
"Lecanoraceae","Traponora asterella","Aptroot",17
"Fabaceae","Eriosema crinitum var. pulchellum","Benth.",17
"Euphorbiaceae","Croton andinus","Müll.Arg.",17
"Caliciaceae","Pyxine subcinerea","Stirt.",17
"Physciaceae","Rinodina oxydata","(A. Massal.) A. Massal.",16
"Porinaceae","Porina chlorotica","(Ach.) Müll. Arg.",16
"Verrucariaceae","Agonimia papillata","(O.E. Erikss.) Diederich & Aptroot",16
"Caliciaceae","Dirinaria picta","(Sw.) Clem. & Shear",16
"Lecanoraceae","Lecanora leprosa","Fée",16
"Caliciaceae","Pyxine simulans","Kalb.",16
"Trypetheliaceae","Trypethelium subeluteriae","Makhija & Patw",16
"Ramalinaceae","Ramalina aspera","Räsänen",16
"Opegraphaceae","Opegrapha astraea","Tuck.",16
"Pyrenulaceae","Pyrenula anomala","(Ach.) Vain.",15
"Cactaceae","Harrisia bonplandii","(J.Parm. ex Pfeiff.) Britton & Rose",15
"Collemataceae","Collema pulchellum subnigrescens","(Müll. Arg.) Degel",15
"Polyporaceae","Hexagonia hydnoides","(Sw.) M.Fidalgo",15
"Polyporales","Hexagonia papyracea","Berk.",15
"Fabaceae","Galactia cordifolia","Ceolin & Miotto",15
"Verrucariaceae","Willeya protrudens","Gueidan",15
"Haematommataceae","Haematomma flexuosum","Hillmann",15
"Parmeliaceae","Parmotrema screminiae","Spielmann & Canêz",15
"Graphidaceae","Graphis caesiella","Vain.",15
"Fabaceae","Bauhinia pentandra","Vogel ex D.Dietr.",15
"Parmeliaceae","Parmotrema mirandum","(Hale) Hale",14
"Parmeliaceae","Crespoa scrobicularis","(Krempelhuber) Benatti & Lendemer",14
"Polyporaceae","Lentinus crinitus","(L.) Fr.",14
"ASTERACEAE","Vernonanthura rubriramea","(Mart.exDC.)H.Rob.",14
"Physciaceae","Hyperphyscia viridissima","(Müll. Arg.) Scutari",14
"Peltulaceae","Peltula obscurans","(Nyl.) Gyeln.",14
"Graphidaceae","Sanguinotrema wightii","(Taylor) Lücking",14
"Caliciaceae","Sculptolumina japonica","(Tuck.) Marbach",14
"Physciaceae","Physcia sorediosa","(Vain.) Lynge",14
"Melastomataceae","Acisanthera paraguayensis","Cogn.",14
"Arthoniaceae","Coniocarpon cinnabarinum","DC.",14
"Parmeliaceae","Xanthoparmelia succedans","Elix & J. Johnst.",14
"Caliciaceae","Pyxine obscurascens","Malme",14
"Coenogoniaceae","Coenogonium strigosum","Rivas Plata et al.",14
"Teloschistaceae","Caloplaca","Th. Fr.",14
"Asteraceae","Bejaranoa balansae","(Hieron.) R.M.King & H.Rob.",13
"Melastomataceae","Acisanthera paraguayensis","(Hook.fil.) Cogn.",13
"Rhamnaceae","Sageretia elegans","(Kunth) A.T.Brongniart",13
"Polyporales","Pycnoporus sanguineus","(L.) Murrill",13
"Parmeliaceae","Canoparmelia martinicana","(Nyl.) Elix & Hale",13
"Graphidaceae","Ocellularia auberianoides","(Nyl.) Müll. Arg.",13
"Physciaceae","Hyperphyscia granulata","(Poelt) Moberg",13
"Graphidaceae","Reimnitzia santensis","(Tuck.) Kalb",13
"Strigulaceae","Strigula smaragdula","Fr.",13
"Parmeliaceae","Parmotrema confusum","Hale",13
"Lichinaceae","Paulia stipitata","Henssen",13
"Parmeliaceae","Bulbothrix regnelliana","Jungbluth, Marcelli & Elix",13
"Graphidaceae","Fissurina pseudostromatica","Lücking & Rivas Plata",13
"Graphidaceae","Dyplolabia afzelii","(Ach.) A.Massal.",12
"Physciaceae","Rinodina","(Ach.) Gray",12
"Parmeliaceae","Parmotrema cetratum","(Ach.) Hale",12
"Lecanoraceae","Lecanora argentata","(Ach.) Malme",12
"Pyrenulaceae","Pyrenula mamillana","(Ach.) Trevis.",12
"Verrucariaceae","Agonimia opuntiella","(Buschardt & Poelt) Vězda",12
"Lygodiaceae","Lygodium polymorphum","(Cav.) Kunth",12
"Melastomataceae","Miconia ferruginea","(Desr.) DC.",12
"Malmideaceae","Malmidea vinosa","(Eschw.) Kalb, Rivas Plata & Lumbsch",12
"Caliciaceae","Pyxine berteroana","(Fée) Imsh.",12
"Caliciaceae","Dirinaria berteriana","(Fée) Imshaug",12
"Parmeliaceae","Parmotrema mordenii","(Hale) Hale",12
"Apocynaceae","araujia stuckertiana (heger) fontella & goyder","(Heger) Fontella & Goyder",12
"Physciaceae","Polyblastidium microphyllum","(Kurok.) Kalb",12
"Parmeliaceae","Canoparmelia ecaperata","(Müll. Arg.) Elix & Hale",12
"Teloschistaceae","Caloplaca subvitellina","(Müll. Arg.) Zahlbr.",12
"Lecanographaceae","Alyxoria varia","(Pers.) Ertz & Tehler",12
"Physciaceae","Hyperphyscia syncolla","(Tuck. ex Nyl.) Kalb.",12
"Parmeliaceae","Parmotrema delicatulum","(Vain.) Hale",12
"Lecanoraceae","Lecanora caesiorubella","Ach.",12
"Trypetheliaceae","Nigrovothelium inspersotropicum","Aptroot & Diederich",12
"Loganiaceae","Spigelia nicotianiflora","Chodat & Hassl.",12
"Parmeliaceae","Usnea perhispidella","J. Steiner",12
"Acanthaceae","Ruellia macrosolen","Lillo ex C.Ezcurra",12
"Physciaceae","Buellia curatellae","Malme",12
"Collemataceae","Collema leptosporum","Malme",12
"Physciaceae","Physcia manuelii","Moberg",12
"Porinaceae","Porina nitidula","Müll.Arg.",12
"Lecanoraceae","Lecanora pseudistera","Nyl.",12
"Teloschistaceae","Huneckia pollinii","(A. Massal.) S.Y. Kondr., Kärnefelt, Elix, A. Thell, Jung Kim, A.S. Kondr. & Hur",11
"Collemataceae","Leptogium cyanescens","(Ach.) Körb.",11
"Trypetheliaceae","Constrictolumina planorbis","(Ach.) Lücking, M.P. Nelsen & Aptroot",11
"Pyrenulaceae","Pyrenula globifera","(Eschw.) Aptroot",11
"Trypetheliaceae","Astrothelium aeneum","(Eschw.) Aptroot & Lücking",11
"Parmeliaceae","Bulbothrix coronata","(Fée) Hale",11
"Physciaceae","Physcia alba","(Fée) Müll. Arg.",11
"Collemataceae","Leptogium isidiosellum","(Riddle) Sierk",11
"Parmeliaceae","Bulbothrix suffixa","(Stirt.) Hale",11
"Poaceae","Steinchisma laxa","(Sw.) Zuloaga",11
"Chrysotrichaceae","Chrysothrix xanthina","(Vain.) Kalb",11
"Lichinaceae","Thyrea","A. Massal.",11
"Trypetheliaceae","Astrothelium neoinspersum","Aptroot",11
"Nyctaginaceae","Bougainvillea infesta","Griseb.",11
"Fabaceae","Prosopis alba","Griseb.",11
"Erpodiaceae","Erpodium glazioui","Hampe",11
"Fabaceae","Cercidium australe","I.M.Johnst.",11
"Opegraphaceae","Opegrapha corumbensis","Redinger",11
"Coccocarpiaceae","Coccocarpia dissecta","Swinscow & Krog",11
"Acanthaceae","Justicia boliviensis","(Bremek.) V.A.W.Graham",10
"Incertae Sedis","Cacumisporium pleuroconidiophorum","(Davydkina & Melnik) R.F.Castañeda, Heredia & Iturr.",10
"Graphidaceae","Platygramme caesiopruinosa","(Fée) Fée",10
"Physciaceae","Hyperphyscia minor","(Fée) Kalb",10
"Caliciaceae","Dirinaria africana","(Müll. Arg.) D.D. Awasthi",10
"Physciaceae","Heterodermia albicans","(Pers.) Swinscow & Krog",10
"Polyporaceae","Hexagonia hydnoides","(Sw.) M. Fidalgo",10
"Polyporales","Hexagonia hydnoides","(Sw.) M.Fidalgo",10
"Ramalinaceae","Bacidina medialis","(Tuck. ex Nyl.) Kistenich, Timdal, Bendiksby & S. Ekman",10
"Malmideaceae","Malmidea polycampia","(Tuck.) Kalb & Lücking",10
"Physciaceae","Heterodermia speciosa","(Wulfen) Trevis.",10
"Parmeliaceae","Crespoa carneopruinata","(Zahlbruckner) Lendemer & Hodkinson",10
"Graphidaceae","Glyphis","Ach.",10
"Schizophyllaceae","Schizophyllum commune","Fr.",10
"Arthoniaceae","Cryptothecia striata","G.Thor",10
"Malvaceae","Melochia werdermannii","Goldberg",10
"Euphorbiaceae","Croton hieronymi","Griseb.",10
"Convolvulaceae","Ipomoea paludicola","J.R.I.Wood & Scotland",10
"Gomphillaceae","Gyalideopsis confluens","Kalb & Vězda",10
"Malvaceae","Pavonia sessiliflora","Kunth",10
"Amaranthaceae","Gomphrena serrata","L.",10
"Caliciaceae","Pyxine rhodesiaca","Lynge",10
"Caliciaceae","Pyxine coralligera","Malme",10
"Trypetheliaceae","Trypethelium foveolatum","Müll. Arg.",10
"Campanulaceae","Lobelia","Plum. ex L.",10
"Amaranthaceae","Iresine macrophylla","R.E.Fr.",10
"EUPHORBIACEAE","Croton pantaneiro","Sodré & M.J. Silva",10
