"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","AnoColeta","Identificador","AnoID","ConfiançaID","ConfiançaLoc","Imagens","Município","Localidade"
"PARQUE ESTADUAL ZÉ BOLO FLÔ","Angiosperms","Bixaceae","Cochlospermum","vitifolium","(Willd.) Spreng.","BIXACEAE Cochlospermum vitifolium (Willd.) Spreng.","44441","splink","UFMT","Carvalho, L.A.N.","s.n.","Native","2020","Carvalho, L.A.N.","2021","Bronze","Ouro",,"Cuiabá","Parque Estadual Zé Bolo Flô"
"PARQUE ESTADUAL ZÉ BOLO FLÔ","Angiosperms","Onagraceae","Ludwigia","lagunae","(Morong) H.Hara","ONAGRACEAE Ludwigia lagunae (Morong) H.Hara","UFMT003097","splink","UFMT","Goncalves, J.M.","109","Native","2021",,,"Latão","Ouro",,"Cuiabá","Parque Estadual Zé Bolo Flô"
