"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","AnoColeta","Identificador","AnoID","ConfiançaID","ConfiançaLoc","Imagens","Município","Localidade"
"RESERVA EXTRATIVISTA BAIXO JURUÁ","Angiosperms","Sapotaceae","Chrysophyllum","argenteum","Jacq.","SAPOTACEAE Chrysophyllum argenteum Jacq.","239256","x","Herbario INPA","Hopkins, M.","151","Native",,"Assis, R.L.","2010","Bronze","Ouro",,,"RESEX Baixo Juruá (Ilha do Breu - prox. Comunidade Antonina). várzea; área próxima ao canal principal do rio. Sujeita a inundações periódicas de até 2 m."
