"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","AnoColeta","Identificador","AnoID","ConfiançaID","ConfiançaLoc","Imagens","Município","Localidade"
"PARQUE NACIONAL LENÇÓIS MARANHENSES",,"Cyperaceae|Melastomataceae","Schoenoplectus|Pterolepis",,"(Rchb.) Palla|(DC.) Miq.","CYPERACEAE|MELASTOMATACEAE Schoenoplectus (Rchb.) Palla|Pterolepis (DC.) Miq.","UPCB0040371","splink","UPCB","Mota, N.F.O.","3023",,"2015","Viana, P.L.","2015","Bronze","Ouro",,"Barreirinhas","PARNA dos Lençóis Maranhenses. Campos Arenosos nas margens das dunas, na estrada que liga Atins ao Canto de Atins."
