"family","scientificName","scientificNameAuthorship","x"
"Polyporaceae","Trametes elegans","(Spreng.) Fr.",10
"Lejeuneaceae","Taxilejeunea obtusangula","(Spruce) A. Evans",10
"Lejeuneaceae","Archilejeunea ludoviciana porelloides","(Spruce) Gradst.",10
"Lejeuneaceae","Archilejeunea ludoviciana subsp. porelloides","(Spruce) Gradst.",10
"Lejeuneaceae","Archilejeunea badia","(Spruce) Steph.",10
"Lejeuneaceae","Lopholejeunea","(Spruce) Steph.",10
"Lejeuneaceae","Drepanolejeunea mosenii","(Steph.) Bischl.",10
"Lejeuneaceae","Pluvianthus squarrosus","(Steph.) R.M. Schust. & Schäf.-Verw.",10
"Gomphillaceae","Calenia conspersa","(Stirt.) R. Sant.",10
"Roccellaceae","Mazosia praemorsa","(Stirt.) R. Sant.",10
"Frullaniaceae","Frullania atrata","(Sw.) Nees",10
"Brachytheciaceae","Squamidium leucotrichum","(Taylor) Broth.",10
"Brachytheciaceae","Rhynchostegium scariosum","(Taylor) Spruce",10
"Melastomataceae","Pleroma gardneriana","(Triana) Cogn.",10
"Rhodomelaceae","Bryothamnion seaforthi","(Turner) Kuetzing",10
"Rhodomelaceae","Acanthophora spicifera","(Vahl) Borgesen",10
"Malmideaceae","Malmidea bakeri","(Vain.) Kalb, Rivas Plata & Lumbsch",10
"Caulerpaceae","Caulerpa cupressoides","(West) C. Agardh",10
"Petiveriaceae","Petiveria tetrandra","B.A.Gomes",10
"Malvaceae","Mollia williamsii","Baehni",10
"Schizothyriaceae","Oswaldoa paypayrolae","Bat.",10
"Pilocarpaceae","Dothiomyces couepiae","Bat. & Bezerra, J. L.",10
"Gomphillaceae","Psathyromyces minutus","Bat. & Bezerra, J. L.",10
"Micropeltidaceae","Micropeltis magna","Bat. & Campbell",10
"Elsinoaceae","Beelia plumeriae","Bat. & Cavalc.",10
"Micropeltidaceae","Micropeltis sudamericana","Bat. & Cavalc.",10
"Ascomycota","Podosporium eugeniae","Bat. & Farr",10
"Ectolechiaceae","Crocicreomyces guttiferae","Bat. & Peres",10
"Micropeltidaceae","Parapeltella ampelozizyphi","Bat. & Peres",10
"Incertae Sedis","Tegoa tabebuiae","Bat. & Peres",10
"Schizothyriaceae","Microthyriella oblongotheca","Bat., Bezerra, J. L. & Cavalc.",10
"LEGUMINOSAE","Campsiandra comosa","Benth.",10
"Polyporaceae","Polyporus trichomallus","Berk. & Mont.",10
"Desmidiaceae","Micrasterias denticulata","Brebisson",10
"Callicostaceae","Callicostella paludicola","Broth.",10
"Orthostichellaceae","Pilotrichella subpachygastrella","Broth.",10
"Calymperaceae","Syrrhopodon juruensis","Broth.",10
"Pottiaceae","Trichostomum","Bruch",10
"Melastomataceae","Miconia pileata var. longisetosa","Cogn.",10
"Pucciniaceae","Puccinia pilocarpi","Cooke",10
"Xylariaceae","Xylaria apiculata","Cooke",10
"Clavulinaceae","Clavulina amazonensis","Corner",10
"Ulvaceae","Ulva fasciata","Delile",10
"Gnomoniaceae","Gloeosporium","Desm. & Mont.",10
"Poaceae","Reimaria acuta","Flüggé",10
"Meliolaceae","Meliola amphitricha","Fr.",10
"Pucciniaceae","Puccinia psidii","G. Winter",10
"Piperaceae","Peperomia magnifoliiflora","G.Mathieu",10
"Sphagnaceae","Sphagnum amazonicum","H.A.Crum & W.R.Buck",10
"Bryaceae","Bryum brasiliense","Hampe",10
"Entodontaceae","Entodon splendidulus","Hampe",10
"Entodontaceae","Erythrodontium","Hampe",10
"Orthotrichaceae","Schlotheimia capillaris","Hampe",10
"Codiaceae","Codium spongiosum","Harv.",10
"Fontinalaceae","Fontinalis","Hedw.",10
"Hypnaceae","Mittenothamnium","Henn.",10
"Endocladiaceae","Endocladia vernicata","J. G. Agardh",10
"Rhodomelaceae","Amansia multifida","J. V. F. Lamouroux",10
"Rosaceae","Prunus rotunda","J.F. Macbr.",10
"Dictyotaceae","Dictyopteris justii","J.V. Lamour.",10
"DICTYOTACEAE","Dictyopteris justii","J.V. Lamour.",10
"Rhodomelaceae","Amansia","J.V.F. Lamouroux",10
"Pucciniaceae","Uromyces foveolatus","Juel",10
"Poaceae","Indet.","Juss.",10
"Marattiaceae","Eupodium cicutifolia","Kaulf.",10
"Rosaceae","Prunus padus","L.",10
"Polygonaceae","Coccoloba peruviana","Lindau",10
"Marasmiaceae","Marasmius haedinus","M.J.Berkeley",10
"Marasmiaceae","Marasmius leoninus","M.J.Berkeley",10
"Micropeltidaceae","Stomiopeltis cassiae","Mend.",10
"Mesotaeniaceae","Cylindrocystis brebissonii","Menegh.",10
"Primulaceae","Cybianthus venezuelensis","Mez",10
"Fissidentaceae","Fissidens pallidinervis","Mitt.",10
"Callicostaceae","Lepidopilum subfuscum","Mitt.",10
"Lamiaceae","Vitex guianensis","Moldenke",10
"Calypogeiaceae","Calypogeia miquelii","Mont. ex Gottsche, Lindenb. & Nees",10
"Poaceae","Paspalum stagnophilum","Morrone & Zuloaga",10
"Pylaisiadelphaceae","Hypnum brachyneuron","Müll. Hal.",10
"Callicostaceae","Lepidopilum mittenii","Müll. Hal.",10
"Orthotrichaceae","Orthotrichum araucarieti","Müll. Hal.",10
"Pottiaceae","Weissia breutelii","Müll. Hal.",10
"Dicranaceae","Leucobryum giganteum","Müll.Hal.",10
"Fissidentaceae","fissidens oediloma","Müll.Hal. ex Broth.",10
"Fissidentaceae","Fissidens oediloma","Müll.Hal. ex Broth.",10
"Poaceae","Andropogon tenerum","Nees",10
"Polyporaceae","Favolus tenuiculus","P.Beauv.",10
"CODIACEAE","Codium taylorii","P.C.Silva",10
"Nectriaceae","Nectria rugulosa","Pat.",10
"Dioscoreaceae","Stenomeris","Planch.",10
"Fabaceae","Inga longifoliola","R.S.Cowan.",10
"Desmidiaceae","Micrasterias radiosa","Ralfs",10
"Asterinaceae","Lembosia bromeliacearum","Rehm",10
"Nectriaceae","Nectria byssiseda","Rehm",10
"Ceramiaceae","Ceramium","Roth",10
"Poaceae","Arthrostylidium pubescens","Rupr.",10
"Lejeuneaceae","Tuzibeanthus","S. Hatt.",10
"Hypnaceae","Hypnaceae","Schimp.",10
"Leucobryaceae","Octoblepharum cylindricum","Schimp. ex Mont.",10
"Polyporaceae","Lentinus strigosus","Schwein.:Fr.",10
"Anadyomenaceae","Microdictyon boergesenii","Setchell",10
"Marasmiaceae","Lactocollybia aequatorialis","Singer",10
"Boletaceae","Phylloporus manausensis","Singer",10
"Graphidaceae","Ocellularia percolumellata","Sipman",10
"Piperaceae","Peperomia pyramidata","Sodiro",10
"Dictyotaceae","Dictyota ciliolata","Sonder ex Kützing",10
"Asteraceae","Conyza chilensis","Spreng.",10
"Rubiaceae","Pagamea sessiliflora","Spruce ex Benth.",10
"Fabaceae","Swartzia floribunda","Spruce ex Benth.",10
"Pallaviciniaceae","Symphyogyna aspera","Steph. ex F.A. McCormick",10
"Rubiaceae","Ferdinandusa schultesii","Steyerm.",10
"Pucciniaceae","Uromyces leptodermus","Syd. & P. Syd.",10
"Pilotrichaceae","thamniopsis incurva thamniopsis incurva (hornsch.) w.r. buck","Thamniopsis incurva (Hornsch.) W.R. Buck",10
"Agaricaceae","Cyathus limbatus","Tul.",10
"Calymperaceae","Syrrhopodon annotinus","W.D.Reese & D.G.Griffin",10
"Peyssonneliaceae","Peyssonnelia boergesenii","Weber Bosse",10
"PEYSSONNELIACEAE","Peyssonnelia boergesenii","Weber Bosse",10
"Desmidiaceae","Gonatozygon pilosum","Wolle",10
