"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"PARQUE NATURAL MUNICIPAL CUIÁ - PARQUE CUIÁ","Brazil","Paraíba","JOÃO PESSOA (PB)","Proteção Integral","3.853","cnuc_2025_08.csv","PNM","PNM_CUIA_-_PARQUE_CUIA"
"REFÚGIO DE VIDA SILVESTRE MATA DO BURAQUINHO","Brazil","Paraíba","JOÃO PESSOA (PB)","Proteção Integral","3.124","cnuc_2025_08.csv","REVIS","REVIS_MATA_DO_BURAQUINHO"
"RESERVA BIOLÓGICA GUARIBAS","Brazil","Paraíba","MAMANGUAPE (PB) - RIO TINTO (PB)","Proteção Integral","196","cnuc_2025_08.csv","REBIO","REBIO_GUARIBAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARMIL","Brazil","Paraíba","SÃO MAMEDE (PB)","Uso Sustentável","3.665","cnuc_2025_08.csv","RPPN","RPPN_ARMIL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGENHO GARGAÚ","Brazil","Paraíba","SANTA RITA (PB)","Uso Sustentável","1.206","cnuc_2025_08.csv","RPPN","RPPN_ENGENHO_GARGAU"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ALMAS","Brazil","Paraíba","SÃO JOSÉ DOS CORDEIROS (PB)","Uso Sustentável","1.204","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_ALMAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PACATUBA","Brazil","Paraíba","SAPÉ (PB)","Uso Sustentável","1.211","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_PACATUBA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PEDRA D'AGUA","Brazil","Paraíba","SOLÂNEA (PB)","Uso Sustentável","1.21","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_PEDRA_D'AGUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA CLARA","Brazil","Paraíba","SÃO JOÃO DO CARIRI (PB)","Uso Sustentável","1.209","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SANTA_CLARA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA TAMANDUÁ","Brazil","Paraíba","SANTA TERESINHA (PB)","Uso Sustentável","1.208","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_TAMANDUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA VÁRZEA","Brazil","Paraíba","ARARUNA (PB)","Uso Sustentável","1.207","cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_VARZEA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MAJOR BADÚ LOUREIRO","Brazil","Paraíba","CATINGUEIRA (PB) - EMAS (PB)","Uso Sustentável","1.205","cnuc_2025_08.csv","RPPN","RPPN_MAJOR_BADU_LOUREIRO"
