"family","scientificName","scientificNameAuthorship","x"
"Parmeliaceae","Parmotrema dilatatum","(Vain.) Hale",29
"Nyctaginaceae","Nyctaginaceae","Aubl.",29
"Erythroxylaceae","Erythroxylaceae","Browne",29
"Sphagnaceae","Sphagnum aongstroemii","C. Hartm.",29
"Ebenaceae","Ebenaceae","L.",29
"Marchantiaceae","Marchantia chenopoda L.","L.",29
"Euphorbiaceae","Euphorbiaceae","Mill.",29
"Rhodomelaceae","Bostrychia Montagne in Sagra, 1842","Montagne in Sagra, 1842",29
"Sphagnaceae","Sphagnum recurvum","P. Beauv.",29
"Metzgeriaceae","Metzgeria brasiliensis Schiffn.","Schiffn.",29
"Polypodiaceae","Polypodiaceae","Schott",29
"Aquifoliaceae","Aquifoliaceae","Tourn. ex L.",29
"POLYPODIACEAE","Pecluma ptilodon (Kunze) M.G.Price","(Kunze) M.G.Price",28
"Ulvaceae","Enteromorpha linza (Linnaeus) J. Agardh","(Linnaeus) J. Agardh",28
"Asteraceae","Vernonanthura rubriramea (Mart. ex DC.) Loeuille & P.N.Soares","(Mart. ex DC.) Loeuille & P.N.Soares",28
"Halymeniaceae","Grateloupia doryphora","(Montagne) Howe",28
"Plagiochilaceae","Plagiochila corrugata (Nees) Nees & Mont.","(Nees) Nees & Mont.",28
"Parmeliaceae","Rimelia clavulifera","(Räsänen) Kurok.",28
"Sphagnaceae","Sphagnum balticum","(Russow) C.E.O. Jensen",28
"Chrysobalanaceae","Chrysobalanaceae","Aubl.",28
"Fabaceae","Fabaceae","Benth.",28
"Melastomataceae","Melastomataceae","DC.",28
"Radulaceae","Radula Dumort.","Dumort.",28
"Fabroniaceae","Fabronia polycarpa","Hook. f.",28
"Sargassaceae","Sargassum ramifolium","Kützing",28
"Capparaceae","Capparaceae","L.",28
"Lejeuneaceae","Lejeunea Lib.","Lib.",28
"Urticaceae","Urticaceae","Loefl.",28
"Celastraceae","Celastraceae","Molina",28
"Leucobryaceae","Leucobryum giganteum Müll. Hal.","Müll. Hal.",28
"Euphorbiaceae","Sapium P.Browne","P.Browne",28
"Corticiaceae","Corticiaceae","R.T. Moore",28
"Batrachospermaceae","Kumanoa T.J. Entwisle, M.L. Vis, W.B. Chiasson, O. Necchi, Jr. & A.R. Sherwood, 2009","T.J. Entwisle, M.L. Vis, W.B. Chiasson, O. Necchi, Jr. & A.R. Sherwood, 2009",28
"Sematophyllaceae","Sematophyllum subpinnatum","(Brid.) E.Britton",27
"Steccherinaceae","Flaviporus liebmannii","(Fr.) Ginns",27
"Hypnaceae","Mittenothamnium reptans","(Hedw.) Cardot",27
"Ochnaceae","Ochna serrulata (Hochst.) Walp.","(Hochst.) Walp.",27
"Lejeuneaceae","Acanthocoleus aberrans (Lindenb. & Gottsche) Kruijt","(Lindenb. & Gottsche) Kruijt",27
"Sematophyllaceae","Donnellia commutata","(Müll. Hal.) W.R. Buck",27
"Lejeuneaceae","Pycnolejeunea contigua","(Nees) Grolle",27
"Apiaceae","apium leptophyllum (pers.) f.muell.","(Pers.) F.Muell.",27
"Polytrichaceae","Polytrichadelphus pseudopolytrichum","(Raddi) G.L. Smith",27
"Orthotrichaceae","Schlotheimia torquata (Sw. ex Hedw.) Brid.","(Sw. ex Hedw.) Brid.",27
"Menispermaceae","Abuta Aubl.","Aubl.",27
"Chlorellaceae","Chlorellaceae Brunnthaler, 1913","Brunnthaler, 1913",27
"Desmidiaceae","Desmidium C.Agardh ex Ralfs, 1848","C.Agardh ex Ralfs, 1848",27
"Poaceae","Paspalum stellatum","Flüggé",27
"Ulvaceae","Enteromorpha lingulata","J. Ag.",27
"Asteraceae","Eupatorium inulifolium","Kunth",27
"Sphagnaceae","Sphagnum bartlettianum","L.",27
"Ulvaceae","Ulva lactuca","L.",27
"Asteraceae","Vernonia geminata Less.","Less.",27
"Pallaviciniaceae","Symphyogyna brasiliensis Nees","Nees",27
"Closteriaceae","Closterium Nitzsch ex Ralfs, 1848","Nitzsch ex Ralfs, 1848",27
"Cordiaceae","Cordiaceae","P.Browne",27
"Lythraceae","Lythraceae","P.Browne",27
"Euphorbiaceae","Euphorbiaceae","Spreng.",27
"Lejeuneaceae","Diplasiolejeunea rudolphiana","Steph.",27
"Orthotrichaceae","Schlotheimia jamesonii","(Arn.) Brid.",26
"Lejeuneaceae","Anoplolejeunea conferta (C.F.W. Meissn. ex Spreng.) A. Evans","(C.F.W. Meissn. ex Spreng.) A. Evans",26
"Boraginaceae","varronia discolor (cham. & schltdl.) borhidi","(Cham. & Schltdl.) Borhidi",26
"Udoteaceae","Udotea flabellum","(Ellis & Solander) Lamouroux",26
"Neckeraceae","Homalia glabella (Hedw.) Schimp.","(Hedw.) Schimp.",26
"Erpodiaceae","Erpodium coronatum (Hook.f. & Wilson) Mitt.","(Hook.f. & Wilson) Mitt.",26
"Physalacriaceae","Oudemansiella canarii","(Jungh.) Höhn.",26
"Parmeliaceae","Punctelia microsticta","(Müll. Arg.) Krog",26
"Lembophyllaceae","Pilotrichella (Müll. Hal.) Lorentz","(Müll. Hal.) Lorentz",26
"POACEAE","Diandrostachya chrysothrix (Nees) Jacq.-Fél.","(Nees) Jacq.-Fél.",26
"Melastomataceae","Cambessedesia fasciculata (Spreng.) Fidanza & A.B.Martins","(Spreng.) Fidanza & A.B.Martins",26
"Lejeuneaceae","Omphalanthus filiformis (Sw.) Nees","(Sw.) Nees",26
"Codiaceae","Codium decorticatum (Woodward) Howe","(Woodward) Howe",26
"Orthotrichaceae","Schlotheimia Brid.","Brid.",26
"Verbenaceae","Lantana tiliifolia","Cham.",26
"Malpighiaceae","Byrsonima latifolia Kralik","Kralik",26
"Eriocaulaceae","Eriocaulaceae","L.",26
"Passifloraceae","Passifloraceae","L.",26
"Orobanchaceae","Odontites Ludw.","Ludw.",26
"Myrtaceae","Eugenia oblongata Mattos & D.Legrand","Mattos & D.Legrand",26
"Myrtaceae","Eugenia aeterna Mazine & Valdemarin","Mazine & Valdemarin",26
"Verbenaceae","Verbenaceae","Paláu",26
"Anemiaceae","Anemiaceae","Sw.",26
"Sphagnaceae","Sphagnum bartlettianum Warnst.","Warnst.",26
"Hymenochaetaceae","Phylloporia chrysites","(Berk.) Ryvarden",25
"BORAGINACEAE","Varronia discolor (Cham. & Schltdl.) Borhidi","(Cham. & Schltdl.) Borhidi",25
"Calomniaceae","Rhizogonium spiniforme (Hedw.) Bruch","(Hedw.) Bruch",25
"Sematophyllaceae","Sematophyllum subsimplex (Hedw.) Mitt.","(Hedw.) Mitt.",25
"Polypodiaceae","Campyloneurum major","(Hieron. ex Hicken) Lellinger",25
"Leucobryaceae","Leucobryum martianum (Hornsch.) Hampe ex Müll. Hal.","(Hornsch.) Hampe ex Müll. Hal.",25
"Dictyotaceae","Spatoglossum schroederi","(Mertens) Kützing",25
"Pucciniaceae","Puccinia hydrocotyles","(Mont.) Cooke",25
"Lophocoleaceae","Chiloscyphus martianus (Nees) J.J. Engel & R.M. Schust.","(Nees) J.J. Engel & R.M. Schust.",25
"Porellaceae","Porella brasiliensis (Raddi) Schiffn.","(Raddi) Schiffn.",25
"Lejeuneaceae","Cheilolejeunea trifaria (Reinw., Blume & Nees) Mizut.","(Reinw., Blume & Nees) Mizut.",25
"Balantiopsidaceae","Isotachis aubertii (Schwägr.) Mitt.","(Schwägr.) Mitt.",25
"Hypopterygiaceae","Hypopterygium tamarisci","(Sw.) Brid. ex Müll.Hal.",25
"Parmeliaceae","Parmotrema madilynae","A. Fletcher",25
"Musaceae","Musa acuminata Colla","Colla",25
"Myrtaceae","Myrceugenia reitzii D.Legrand & Kausel","D.Legrand & Kausel",25
"Asteraceae","Baccharis leptocephala DC.","DC.",25
"Rhodomelaceae","Bryocladia F.Schmitz, 1897","F.Schmitz, 1897",25
"Asteraceae","Compositae Giseke","Giseke",25
"Gracilariaceae","Gracilaria Greville, 1830","Greville, 1830",25
"Poaceae","Poaceae","Haller",25
"Stereaceae","Stereum","Hill ex Pers.",25
"Orthotrichaceae","Schlotheimia tecta","Hook. & Wilson",25
"Pteridaceae","Adiantum tetraphyllum","Humb. & Bonpl. ex Willd.",25
"Valoniaceae","Valonia ventricosa","J.Agardh",25
"Cladophoraceae","Cladophora Kützing, 1843","Kützing, 1843",25
"Rosaceae","Rosaceae","L.",25
"Sphagnaceae","Sphagnum L.","L.",25
"Sematophyllaceae","Sematophyllum caespitosum Mitt.","Mitt.",25
"Leucobryaceae","Leucobryum crispum","Müll. Hal.",25
"Lejeuneaceae","Lejeunea laetevirens Nees & Mont.","Nees & Mont.",25
"Lejeuneaceae","Drepanolejeunea sabaliana","R.M. Schuster",25
"Solanaceae","Athenaea picta","Sendtn.",25
"Athyriaceae","Athyriaceae","Sw.",25
"Apocynaceae","Apocynaceae","Willd. ex Roem. & Schult.",25
"Parmeliaceae","Parmotrema wainii","(A.L. Sm.) Hale",24
"Hookeriaceae","Crossomitrium patrisiae (Brid.) Müll. Hal.","(Brid.) Müll. Hal.",24
"Melastomataceae","Microlicia parviflora","(D.Don) Versiane & R.Romero",24
"Polypodiaceae","Pecluma ptilodon (Kunze) M.G.Price","(Kunze) M.G.Price",24
"Polypodiaceae","Pecluma ptilodon","(Kunze) Price",24
"Asteraceae","Conocliniopsis grossedentata (Mart. ex Colla) D.J.N.Hind","(Mart. ex Colla) D.J.N.Hind",24
"Physciaceae","Heterodermia tremulans","(Müll. Arg.) W.L. Culb.",24
"Dicranaceae","Leucoloma serrulatum","Brid.",24
"Udoteaceae","Halimeda discoidea","Decaisne",24
"Halimedaceae","Halimeda discoidea Decaisne","Decaisne",24
"Capnodiaceae","Meliola","Fr.",24
"Aneuraceae","Riccardia Gray","Gray",24
"Characeae","Chara Linnaeus, 1753","Linnaeus, 1753",24
"Polyporaceae","Polyporus guianensis","Mont.",24
"Fabaceae","Fabaceae","Pers.",24
"Thuidiaceae","Thuidium Schimp.","Schimp.",24
"Gelidiaceae","Gelidium floridanum","Taylor",24
"Characeae","Nitella mucronata (A.Braun) Miquel","(A.Braun) Miquel",23
"Melastomataceae","Pleroma pulchrum","(Cham.) Triana",23
"Asteraceae","Heterocondylus vauthierianus (DC.) R.M.King & H.Rob.","(DC.) R.M.King & H.Rob.",23
"Pteridophyta","Gleichenia longipes","(Fée) Christ",23
"Irpicaceae","Irpex lacteus","(Fr.) Fr.",23
"Myrtaceae","Melaleuca viminalis (Gaertn.) Byrnes","(Gaertn.) Byrnes",23
"Bromeliaceae","Aechmea ornata (Gaudich.) Baker","(Gaudich.) Baker",23
"Bartramiaceae","Breutelia subtomentosa (Hampe) A. Jaeger","(Hampe) A. Jaeger",23
"Leucobryaceae","Campylopus arctocarpus (Hornsch.) Mitt.","(Hornsch.) Mitt.",23
"Pteridophyta","Doryopteris pedata (L.) Fée","(L.) Fée",23
"Dendrocerotaceae","Nothoceros vincentianus (Lehm. & Lindenb.) J.C. Villarreal","(Lehm. & Lindenb.) J.C. Villarreal",23
"Lejeuneaceae","Acrolejeunea torulosa (Lehm. & Lindenb.) Schiffn.","(Lehm. & Lindenb.) Schiffn.",23
"Lejeuneaceae","Leucolejeunea unciloba","(Lindenb.) A. Evans",23
"Lejeuneaceae","Ceratolejeunea cornuta","(Lindenb.) Schiffn.",23
"Lejeuneaceae","Cheilolejeunea acutangula (Nees) Grolle","(Nees) Grolle",23
"Plagiochilaceae","Plagiochila martiana (Nees) Lindenb.","(Nees) Lindenb.",23
"Pterobryaceae","Spiridentopsis longissima","(Raddi) Broth.",23
"Hypopterygiaceae","Hypopterygium tamarisci (Sw.) Brid. ex Müll. Hal.","(Sw.) Brid. ex Müll. Hal.",23
"Pteridophyta","Hymenophyllum sericeum","(Sw.) Sw.",23
"Lepidoziaceae","Bazzania stolonifera (Sw.) Trevis.","(Sw.) Trevis.",23
"Parmeliaceae","Parmelinopsis horrescens","(Taylor) Elix & Hale",23
"Humiriaceae","Humiria parvifolia A.Juss.","A.Juss.",23
"Malvaceae","Helicteres sacarolha A.St.-Hil.","A.St.-Hil.",23
"Oocystaceae","Oocystaceae Bohlin, 1901","Bohlin, 1901",23
"Meteoriaceae","Pilotrichella subpachygastrella","Broth.",23
"Salicaceae","Piparea commersoniana","Cambess.",23
"Myrtaceae","Myrtaceae","DC. ex Guill.",23
"Graphidaceae","Ocellularia","G. Mey.",23
"Fissidentaceae","Fissidens asplenioides Hedw.","Hedw.",23
"Melastomataceae","Miconia cabussu Hoehne","Hoehne",23
"Dicranaceae","Holomitrium olfersianum Hornsch.","Hornsch.",23
"Caulerpaceae","Caulerpa lanuginosa","J.Agardh",23
"Blechnaceae","Blechnum glandulosum Kaulf. ex Link","Kaulf. ex Link",23
"Amaranthaceae","Iresine celosia L.","L.",23
"Marasmiaceae","Marasmius congregatus","Mont.",23
"Euphorbiaceae","Euphorbiaceae","Plum. ex L.",23
"Sapindaceae","Allophylus sericeus","Radlk.",23
"Asteraceae","Vernonia sericea Rich.","Rich.",23
"Orobanchaceae","Esterhazya campestris Spix ex Mart.","Spix ex Mart.",23
"Radulaceae","Radula recubans Taylor","Taylor",23
"Fabaceae","Fabaceae","Vogel",23
"Malpighiaceae","Byrsonima crassifolia","W.R. Anderson",23
"Characeae","Nitella mucronata","(A.Braun) Miquel",22
"Fabaceae","Mimosa dolens subsp. rigida (Benth.) Barneby","(Benth.) Barneby",22
"Phyllophoraceae","Gymnogongrus griffithsiae (D. Turner) Martius","(D. Turner) Martius",22
"Asteraceae","Erigeron maximus","(D.Don) Otto ex A.DC.",22
"Melastomataceae","Tibouchina fothergillae (DC.) Cogn.","(DC.) Cogn.",22
"Melastomataceae","Tibouchina frigidula","(DC.) Cogn.",22
"Violaceae","Rinorea passoura","(DC.) Kuntze",22
"Melastomataceae","Pleroma oleifolia (DC.) R.Romero & Versiane","(DC.) R.Romero & Versiane",22
"Polyporaceae","Pycnoporus sanguineus","(L. ex Fr. & Hök) Murrill",22
"Polytrichaceae","Polytrichadelphus pseudopolytrichum (Raddi) G.L. Sm.","(Raddi) G.L. Sm.",22
"Leucobryaceae","Leucobryum albicans (Schwägr.) Lindb.","(Schwägr.) Lindb.",22
"Parmeliaceae","Parmotrema cristiferum","(Taylor) Hale",22
"Rhodomelaceae","Acanthophora spicifera (Vahl) Borgesen","(Vahl) Borgesen",22
"Apocynaceae","Apocynaceae","A.DC.",22
"Apocynaceae","Rauvolfia vomitoria Afzel.","Afzel.",22
"Euphorbiaceae","Pera obovata Baill.","Baill.",22
"Melastomataceae","Cambessedesia corymbosa","DC.",22
"Chlorococcaceae","Chlorococcaceae F.F.Blackman & Tansley","F.F.Blackman & Tansley",22
"Pucciniaceae","Puccinia insueta","G. Winter",22
"Cactaceae","Cactaceae","Gaertn.",22
"Fabaceae","Fabaceae","Kunth",22
"Sapotaceae","Sapotaceae","L.",22
"Fabaceae","Fabaceae","L.f.",22
"Arecaceae","Arecaceae","Mart.",22
"Bignoniaceae","Bignoniaceae","Mart.",22
"Rhamnaceae","Rhamnaceae","Mill.",22
"Lejeuneaceae","Lejeunea phyllobola Nees & Mont.","Nees & Mont.",22
"Euphorbiaceae","Euphorbiaceae","P.Browne",22
"Nyctaginaceae","Nyctaginaceae","Ruiz & Pav.",22
"Malvaceae","Hibiscus × archeri Watson","Watson",22
"Orthotrichaceae","Schlotheimia jamesonii (Arn.) Brid.","(Arn.) Brid.",21
"Myrtaceae","Eugenia stolonifera","(D.Legrand & Mattos) Mazine",21
"Asteraceae","Heterocondylus vauthierianus","(DC.) R.M. King & H. Rob.",21
"Pucciniaceae","Puccinia bambusarum","(Henn.) Arthur",21
"Euphorbiaceae","Microstachys hispida","(Mart.) F.Dietr.",21
"Neckeraceae","Porotrichum subseriatum (Mitt. ex Sande Lac.) Mitt.","(Mitt. ex Sande Lac.) Mitt.",21
"Gracilariaceae","Gracilaria mammillaris","(Montagne) Howe",21
"Calymperaceae","Syrrhopodon prolifer var. acanthoneuros (Müll. Hal.) Müll. Hal.","(Müll. Hal.) Müll. Hal.",21
"Lejeuneaceae","Cheilolejeunea clausa","(Nees & Mont.) R.M. Schuster",21
"Lauraceae","Ocotea martiana (Nees) Mez","(Nees) Mez",21
"Polyporaceae","Hexagonia hirta","(P. Beauv.) Fr.",21
"Gigartinaceae","Gigartina teedii","(Roth) Lamouroux",21
"Melastomataceae","Cambessedesia fasciculata","(Spreng.) Fidanza & A.B.Martins",21
"Gelidiaceae","Gelidium pusillum","(Stackhouse) Le Jolis",21
"Hypneaceae","Hypnea musciformis","(Wulfen) Lamouroux",21
"Pottiaceae","Splachnobryaceae A.K. Kop.","A.K. Kop.",21
"Urticaceae","Urticaceae","Aubl.",21
"Polyporaceae","Trametes rigida","Berk. & Mont.",21
"Rubiaceae","Rubiaceae","Bonpl.",21
"Fissidentaceae","Fissidens elegans","Brid.",21
"Ericaceae","Gaylussacia salicifolia","Cham. & Schltdl.",21
"Ulvaceae","Ulva fasciata","Delile",21
"Polyporaceae","Lentinus velutinus","Fr.",21
"Leucobryaceae","Leucobryum clavatum Hampe","Hampe",21
"Sargassaceae","Sargassum hystrix","J.Agardh",21
"Meteoriaceae","Meteoriaceae Kindb.","Kindb.",21
"Orobanchaceae","Buchnera virgata","Kunth",21
"Sargassaceae","Sargassum furcatum","Kützing",21
"Polytrichaceae","Polytrichum commune","L. ex Hedw.",21
"Lithophyllaceae","Amphiroa beauvoisii Lamouroux","Lamouroux",21
"Poaceae","Paspalum commune Lillo","Lillo",21
"Amaranthaceae","Amaranthaceae","Mart.",21
"Hymenophyllaceae","Hymenophyllaceae Mart.","Mart.",21
"Caulerpaceae","Caulerpa fastigiata Mont.","Mont.",21
"Delesseriaceae","Caloglossa leprieurii Montagne","Montagne",21
"Leucobryaceae","Leucobryum giganteum","Müll. Hal.",21
"Lophocoleaceae","Lophocolea martiana Nees","Nees",21
"Acanthaceae","Mendoncia velloziana","Nees",21
"Polygonaceae","Polygonaceae","P.Browne",21
"Codiaceae","Codium Stackhouse, 1797","Stackhouse, 1797",21
"Teloschistaceae","Caloplaca","Th. Fr.",21
"Codiaceae","Codium isthmocladum","Vickers",21
"Erpodiaceae","Erpodium (Brid.) Brid.","(Brid.) Brid.",20
"Cystocloniaceae","Hypnea spinella (C. Agardh) Kuetzing","(C. Agardh) Kuetzing",20
"Melastomataceae","Tibouchina fothergillae","(DC.) Cogn.",20
"Melastomataceae","Comolia sertularia (DC.) Triana","(DC.) Triana",20
"Melastomataceae","Pleroma fothergillae (DC.) Triana","(DC.) Triana",20
"Lembophyllaceae","Pilotrichella flexilis","(Hedw.) Ångstr.",20
"Hypopterygiaceae","Hypopterygium tamariscina","(Hedw.) Brid. ex Müll. Hal.",20
"Pilotrichaceae","Thamniopsis incurva","(Hornsch.) W.R. Buck",20
"Dictyotaceae","Lobophora variegata","(J.V. Lamour.) Womersley ex E.C. Oliveira",20
"Asteraceae","Mikania scandens (L.) Willd.","(L.) Willd.",20
"Dictyotaceae","Stypopodium zonale","(Lamouroux) Papenfuss",20
"Asteraceae","Erechtites valerianifolia","(Link ex Wolf) Less. ex DC.",20
"Leucobryaceae","Campylopus lamellinervis (Müll. Hal.) Spruce","(Müll. Hal.) Spruce",20
"Rubiaceae","Palicourea tricholoba (Müll.Arg.) Delprete & J.H.Kirkbr.","(Müll.Arg.) Delprete & J.H.Kirkbr.",20
"Adelanthaceae","Jamesoniella rubricaulis (Nees) Grolle","(Nees) Grolle",20
"Lejeuneaceae","Pycnolejeunea contigua (Nees) Grolle","(Nees) Grolle",20
"Cladophoraceae","Rhizoclonium riparium (Roth) Harv.","(Roth) Harv.",20
"Pterocladiaceae","Pterocladia capillacea (S Gmelin) Bornet","(S Gmelin) Bornet",20
"Apocynaceae","Himatanthus sucuuba","(Spruce ex Müll.Arg.) Woodson",20
"Gelidiaceae","Gelidium pusillum (Stackhouse) Le Jolis","(Stackhouse) Le Jolis",20
"Orthotrichaceae","Schlotheimia torquata","(Sw. ex Hedw.) Brid.",20
"Polyporaceae","Fomitella supina","(Sw.) Murrill",20
"Lejeuneaceae","Bryopteris diffusa","(Sw.) Nees",20
"Lejeuneaceae","Bryopteris filicina","(Sw.) Nees",20
"Violaceae","Violaceae","Aubl.",20
"Sphagnaceae","Sphagnum magellanicum","Brid.",20
"Sargassaceae","Sargassum cymosum","C.Agardh",20
"Malpighiaceae","Malpighiaceae","Cav.",20
"Verbenaceae","Lippia salviifolia","Cham.",20
"Acanthaceae","Acanthaceae","Christenh. & H.Schneid",20
"Corallinaceae","Arthrocardia Decaisne, 1842","Decaisne, 1842",20
"Udoteaceae","Udotea cyathiformis Decne.","Decne.",20
"Metteniusaceae","Emmotum nitens","Desv. ex Ham.",20
"Parmeliaceae","Parmotrema subochraceum","Hale",20
"Orchidaceae","Orchidaceae","Hook.",20
"Pucciniaceae","Puccinia heterospora","Katajev",20
"Polyporaceae","Lentinus villosus","Klotzsch",20
"Marchantiaceae","Marchantia chenopoda","L.",20
"Onagraceae","Onagraceae","L.",20
"Polypodiaceae","Polypodiaceae","L.",20
"Asteraceae","Gnaphalium cheiranthifolium Lam.","Lam.",20
"Frullaniaceae","Frullania neesii","Lindenb.",20
"Dicranaceae","Campylopus occultus","Mitt.",20
"Melastomataceae","Lavoisiera grandiflora","Naudin",20
"Apocynaceae","Apocynaceae","Plum. ex L.",20
"Apocynaceae","Apocynaceae","R.Br.",20
"Melastomataceae","Melastomataceae","Raddi",20
"Blechnaceae","Blechnum × confluens Schltdl. & Cham.","Schltdl. & Cham.",20
"Marattiaceae","Marattia laevis Sm.","Sm.",20
"Lepidoziaceae","Telaranea Spruce ex Schiffn.","Spruce ex Schiffn.",20
"Moraceae","Moraceae","Sw.",20
"Poaceae","Poaceae","Wolf",20
"Dictyotaceae","Spatoglossum schroederi","(C. Agardh) Kütz.",19
"Asteraceae","Eupatorium betonicaeforme","(DC.) Baker",19
"Xylariaceae","Kretzschmaria clavus","(Fr.) Sacc.",19
"Parmeliaceae","Parmotrema mordenii","(Hale) Hale",19
"Leucobryaceae","Campylopus introflexus (Hedw.) Brid.","(Hedw.) Brid.",19
"Pottiaceae","Tortella humilis","(Hedw.) Jenn.",19
"Sematophyllaceae","Sematophyllum subsimplex","(Hedw.) Mitt.",19
"Callicostaceae","Thamniopsis langsdorffii (Hook.) W.R. Buck","(Hook.) W.R. Buck",19
"Callicostaceae","Thamniopsis incurva (Hornsch.) W.R. Buck","(Hornsch.) W.R. Buck",19
"Lejeuneaceae","Leucolejeunea xanthocarpa","(Lehm. & Lindenb.) A. Evans",19
"Lepidoziaceae","Bazzania longistipula (Lindenb.) Trevis.","(Lindenb.) Trevis.",19
"Parmeliaceae","Myelochroa lindmanii","(Lynge) Elix & Hale",19
"Collemataceae","Leptogium austroamericanum","(Malme) C.W. Dodge",19
"Lamiaceae","Lamiaceae","(Mart. ex Benth.) Harley",19
"Scytosiphonaceae","Colpomenia sinuosa","(Mert. ex Roth) Derbès & Solier",19
"Chordariaceae","Levringia brasiliensis","(Montagne) A.B.Joly",19
"Hedwigiaceae","Rhacocarpus inermis (Müll. Hal.) Broth.","(Müll. Hal.) Broth.",19
"Meteoriaceae","Pilotrichella","(Müll. Hal.) Lorentz",19
"Sematophyllaceae","Sematophyllum galipense (Müll. Hal.) Mitt.","(Müll. Hal.) Mitt.",19
"Hypnaceae","Vesicularia vesicularis (Schwägr.) Broth.","(Schwägr.) Broth.",19
"Prionodontaceae","Prionodon densus (Sw. ex Hedw.) Müll. Hal.","(Sw. ex Hedw.) Müll. Hal.",19
"Rhodomelaceae","Bostrychia tenella (Vahl) J. Agardh","(Vahl) J. Agardh",19
"Ulvaceae","Enteromorpha flexuosa","(Wulfen) J. Ag.",19
"Begoniaceae","Begonia fruticosa","A.DC.",19
"Anacardiaceae","Anacardiaceae","Aubl.",19
"Bignoniaceae","Dolichandra Cham.","Cham.",19
"Melastomataceae","Leandra aurea","Cogn.",19
"Bignoniaceae","Bignoniaceae","DC.",19
"Caliciaceae","Buellia","De Not.",19
"Amaranthaceae","Amaranthaceae","Forssk.",19
"Schizoporaceae","Echinoporia inermis","G. Coelho",19
"Marantaceae","Marantaceae","G.Mey.",19
"Asteraceae","Vernonia missionis Gardner","Gardner",19
"Leucobryaceae","Leucobryum clavatum","Hampe",19
"Rhodomelaceae","Laurencia dendroidea J. Agardh","J. Agardh",19
"Asteraceae","Asteraceae","Jacq.",19
"Elsinoaceae","Sphaceloma perseae","Jenkins",19
"Asteraceae","Vernonia geminata Kunth","Kunth",19
"Apocynaceae","Apocynaceae","L.",19
"Asteraceae","Vernonia geminata","Less.",19
"Poaceae","Paspalum commune","Lillo",19
"Plagiochilaceae","Plagiochila crispabilis Lindenb.","Lindenb.",19
"Takakiaceae","Takakiaceae M. Stech & W. Frey","M. Stech & W. Frey",19
"Myrtaceae","Eugenia aeterna","Mazine & Valdemarin",19
"Fissidentaceae","Fissidens scariosus Mitt.","Mitt.",19
"Fabroniaceae","Fabronia Raddi","Raddi",19
"Frullaniaceae","Frullania brasiliensis","Raddi",19
"Asteraceae","Vernonia sericea","Rich.",19
"Orchidaceae","Orchidaceae","Rich. ex Lindl.",19
"Eriocaulaceae","Leiothrix Ruhland","Ruhland",19
"Pteridophyta","Marattia laevis","Sm.",19
"Orobanchaceae","Esterhazya campestris","Spix ex Mart.",19
"Radulaceae","Radula nudicaulis","Steph.",19
"Euphorbiaceae","Euphorbiaceae","Sw.",19
"Rubiaceae","Cinchona calisaya Wedd.","Wedd.",19
"Pterobryaceae","Orthostichopsis tenuis (A. Jaeger) Broth.","(A. Jaeger) Broth.",18
"Collemataceae","Leptogium cyanescens","(Ach.) Körb.",18
"Ceramiaceae","Centroceras clavulatum","(C.Agardh) Montagne",18
"Gracilariaceae","Gracilariopsis tenuifrons (C.J.Bird & E.C.Oliveira) Fredericq & Hommersand","(C.J.Bird & E.C.Oliveira) Fredericq & Hommersand",18
"Bonnemaisoniaceae","Asparagopsis taxiformis (Delile) Trevisan","(Delile) Trevisan",18
"Lophocoleaceae","Lophocolea (Dumort.) Dumort.","(Dumort.) Dumort.",18
"Udoteaceae","Halimeda incrassata","(Ellis) Lamouroux",18
"Leucobryaceae","Campylopus aemulans (Hampe) A. Jaeger","(Hampe) A. Jaeger",18
"Hypnaceae","Chryso-hypnum diminutivum (Hampe) W.R. Buck","(Hampe) W.R. Buck",18
"Pottiaceae","Tortella humilis (Hedw.) Jenn.","(Hedw.) Jenn.",18
"Polyporaceae","Megasporoporia setulosa","(Henn.) Rajchenb.",18
"Callicostaceae","Callicostella pallida (Hornsch.) Spruce","(Hornsch.) Spruce",18
"Asteraceae","Vernonia squarrosa (Less.) Less.","(Less.) Less.",18
"Fabaceae","Dahlstedtia erythrina","(Malme) Benth.",18
"Fabaceae","Chamaecrista pascuorum (Mart. ex Benth.) H.S.Irwin & Barneby","(Mart. ex Benth.) H.S.Irwin & Barneby",18
"Lejeuneaceae","Lopholejeunea subfusca","(Nees) Schiffn.",18
"Euphorbiaceae","Euphorbia umbellata (Pax) Bruyns","(Pax) Bruyns",18
"Coleosporiaceae","Coleosporium senecionis","(Pers.) Fr.",18
"Collemataceae","Leptogium phyllocarpum","(Pers.) Mont.",18
"Phyllanthaceae","Moeroris tenella","(Roxb.) R.W.Bouman",18
"Phyllanthaceae","Moeroris tenella (Roxb.) R.W.Bouman","(Roxb.) R.W.Bouman",18
"Sclerotiniaceae","Encoelia lobata","(Starbäck) Dennis",18
"Ceramiaceae","Spyridia filamentosa","(Wulfen) Harvey",18
"Cyatheaceae","Alsophila rubiginosa","Brause",18
"Desmidiaceae","Micrasterias denticulata Brebisson","Brebisson",18
"Rubiaceae","Rubioideae Bremek. ex Verdc.","Bremek. ex Verdc.",18
"Leucobryaceae","Campylopus richardii Brid.","Brid.",18
