"name","NumRecords","NumOuro","NumPrata","NumBronze"
"ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA",846,24,822,0
"ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS DE GUARAJUBA",14,0,14,0
"ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS E DUNAS DO ABAETÉ",2801,176,2625,0
"ÁREA DE PROTEÇÃO AMBIENTAL LITORAL NORTE",3879,5,3874,0
"ÁREA DE PROTEÇÃO AMBIENTAL MANGUE SECO",0,0,0,0
"ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA",7308,40,7268,0
"ÁREA DE PROTEÇÃO AMBIENTAL PAULISTA",4,0,4,0
"ÁREA DE PROTEÇÃO AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE",0,0,0,0
"ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS",95,0,95,0
"ÁREA DE PROTEÇÃO AMBIENTAL PONTAL/PERIPERI",0,0,0,0
"ÁREA DE PROTEÇÃO AMBIENTAL PRATIGI",2623,1471,1152,0
"ÁREA DE PROTEÇÃO AMBIENTAL RIO CAPIVARA",431,0,431,0
"ÁREA DE PROTEÇÃO AMBIENTAL RIO PRETO",117,117,0,0
"ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO",43,0,43,0
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO DESIDÉRIO",0,0,0,0
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA BRANCA / RASO DA CATARINA",65,65,0,0
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO",6733,199,6534,0
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO OURO",2,2,0,0
"ÁREA DE PROTEÇÃO AMBIENTAL SERRAS DE PINDOBAÇU",87,0,87,0
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CORREDOR ECOLÓGICO LAGOA ENCANTADA / SERRA DO CONDURU",0,0,0,0
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO NASCENTE DO RIO DE CONTAS",0,0,0,0
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ",1276,495,781,0
"ESTAÇÃO ECOLÓGICA RASO DA CATARINA",1046,1046,0,0
"ESTAÇÃO ECOLÓGICA RIO PRETO",340,340,0,0
"ESTAÇÃO ECOLÓGICA WENCESLAU GUIMARÃES",1899,1324,575,0
"FLORESTA NACIONAL CONTENDAS DO SINCORÁ",364,364,0,0
"FLORESTA NACIONAL CRISTÓPOLIS",0,0,0,0
"MONUMENTO NATURAL ÁGUAS DAS NEVES",0,0,0,0
"MONUMENTO NATURAL CACHOEIRA DO ACABA VIDA",57,0,57,0
"MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO",1169,192,977,0
"MONUMENTO NATURAL CACHOEIRA DO PAULISTA",4,0,4,0
"MONUMENTO NATURAL CANIONS DO SUBAÉ",0,0,0,0
"MONUMENTO NATURAL CAVERNAS DE SÃO DESIDÉRIO",8,8,0,0
"MONUMENTO NATURAL ILHAS DE TRINDADE",0,0,0,0
"MONUMENTO NATURAL MUNICIPAL DA CARRAPETA",0,0,0,0
"MONUMENTO NATURAL PENÍNSULA DA SIRIBINHA",0,0,0,0
"MONUMENTO NATURAL POÇO PELADO",87,0,87,0
"PARQUE ESTADUAL MORRO DO CHAPÉU",882,882,0,0
"PARQUE ESTADUAL PONTA DA TULHA",0,0,0,0
"PARQUE ESTADUAL SERRA DO CONDURU",3088,2988,100,0
"PARQUE ESTADUAL SERRA DOS MONTES ALTOS",156,156,0,0
"PARQUE ESTADUAL SETE PASSAGENS",1371,1371,0,0
"PARQUE MUNICIPAL DE MUCUGÊ",1809,1750,59,0
"PARQUE MUNICIPAL NATURAL DA BOA ESPERANÇA",1771,0,1771,0
"PARQUE NACIONAL ALTO CARIRI",43,43,0,0
"PARQUE NACIONAL BOA NOVA",4275,4268,7,0
"PARQUE NACIONAL BOQUEIRÃO DA ONÇA",887,884,3,0
"PARQUE NACIONAL CHAPADA DA DIAMANTINA",3840,3840,0,0
"PARQUE NACIONAL DESCOBRIMENTO",4953,4953,0,0
"PARQUE NACIONAL E HISTÓRICO DO MONTE PASCOAL",4182,2676,1506,0
"PARQUE NACIONAL MARINHO DOS ABROLHOS",82,82,0,0
"PARQUE NACIONAL PAU BRASIL",1448,1206,242,0
"PARQUE NACIONAL SERRA DAS LONTRAS",2092,1474,618,0
"PARQUE NATURAL MUNICIPAL ANDARAÍ ROTA DAS CACHOEIRAS",0,0,0,0
"PARQUE NATURAL MUNICIPAL BOSQUE DA NASCENTE DO RIO JIQUIRIÇÁ",0,0,0,0
"PARQUE NATURAL MUNICIPAL ENGENHEIRO GERALDO ROCHA",0,0,0,0
"PARQUE NATURAL MUNICIPAL ESPALHADO",316,316,0,0
"PARQUE NATURAL MUNICIPAL MACAQUEIRAS",0,0,0,0
"PARQUE NATURAL MUNICIPAL MARINHO DO RECIFE DE FORA",0,0,0,0
"PARQUE NATURAL MUNICIPAL RESTINGA DE PRAIA DO FORTE",925,104,821,0
"PARQUE NATURAL MUNICIPAL ZABELE",0,0,0,0
"REFÚGIO DA VIDA SILVESTRE DA SAPIRANGA",93,0,93,0
"REFÚGIO DE VIDA SILVESTRE ARARINHA AZUL",0,0,0,0
"REFÚGIO DE VIDA SILVESTRE BOA NOVA",779,779,0,0
"REFÚGIO DE VIDA SILVESTRE RIO DOS FRADES",303,77,226,0
"REFÚGIO DE VIDA SILVESTRE SERRA DOS MONTES ALTOS",0,0,0,0
"REFÚGIO DE VIDA SILVESTRE UNA",349,15,334,0
"REFÚGIO DE VIDA SILVESTRE VEREDAS DO OESTE BAIANO",590,590,0,0
"RESERVA BIOLÓGICA UNA",5732,4814,918,0
"RESERVA EXTRATIVISTA CANAVIEIRAS",0,0,0,0
"RESERVA EXTRATIVISTA CASSURUBÁ",21,4,17,0
"RESERVA EXTRATIVISTA MARINHA DA BAÍA DO IGUAPE",0,0,0,0
"RESERVA EXTRATIVISTA MARINHA DO CORUMBAU",1,1,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ADÍLIA PARAGUASSU BATISTA",6,6,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AGDA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS E DAS MATAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMETISTA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAÇARI",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARCO VERDE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARUÁ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AVE NATURA",62,62,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BARREIRAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BARREIRAS III",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELAS ARTES",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA UNIÃO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO III",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOQUEIRÃO DA MATA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOZI",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRONZON",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRUMADINHO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DO REDONDO",13,13,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAHY",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAJUEIRO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DO SENHOR",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DOS PÁSSAROS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPITÃO DA MATA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARROULA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONTENDAS II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO DOS BOIS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORUMBAU",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORUMBAU I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL COTINGA-CREJOÁ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURIÓ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DEMUNER",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUNAS",141,141,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUNAS DE SANTO ANTÔNIO",163,114,49,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOPARQUE DE UNA",26,26,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOTERRA TICO TINGA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EDGARD NAVARRO SAMPAIO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EDNA MARIA TOURINHO SAMPAIO NAVARRO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGELHARDT",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGENHO FAZENDA LIMOEIRO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESPINITA",111,0,111,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTAÇÃO VERACEL",1581,1581,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA MANACÁ",68,68,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FALCÃO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ÁGUA BRANCA",180,180,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARARAUNA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARTE VERDE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA AVAÍ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VENTURA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAMPINAS DE DENTRO - GLEBA 1",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA COQUEIROS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO CAHY",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FORTE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA JUAZEIRO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA KAYBÍ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LONTRA/SAUDADE",866,866,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MORRINHOS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PANEMA",81,0,81,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PARAÍSO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PÉ DE SERRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PIABAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PINDORAMA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RETIRO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO JOÃO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO JOSÉ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SOSSEGO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA UNIÃO GLEBA 01",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FERNANDES I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLORESTA ENCANTADA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GAVIÃO CARIJÓ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUANANDI",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARÁ",6,6,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARÁ I E II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARIRÚ",6,6,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HELICO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL IRARA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ITACIRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUBA VELHA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JAPURÁ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JATAIPEBA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JATOBÁ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JEQUITIBÁ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA",29,29,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA MILAGROSA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KC",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LABAREDA II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LABAREDA III",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LABAREDA V",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA AZUL",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DA VELHA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DAS CAMPINAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DO FORMOSO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DO PEIXE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMBRANÇA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMBRANÇA II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LIMOEIRO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MACUQUINHO-BAIANO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA MATA",148,148,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIA MARIA",1,1,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA ATLÂNTICA DA MANONA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO GUIGO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MUTUM-DE-BICO-VERMELHO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NASCENTES",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURA CERRADA",123,123,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURA MATER",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOSSA SENHORA DA CONCEIÇÃO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOVA ANGÉLICA",2,2,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOVA VIDA I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOVA VIDA II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO-DE-FOGO-RENDADO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OURO VERDE",27,5,22,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU D'ARCO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SABIÁ",25,25,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SÃO JOSÉ II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA VERDE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDREIRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIANISSOLI",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PICO DO BARBADO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL CURUPIRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PREGUIÇA-DE-COLEIRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO LETTY",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO GUIGÓ I E II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RENASCER",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ALIANÇA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BIANCA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOA VISTA I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOHEMIA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CANDEAL DO VALE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAPITÃO",15,15,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAROÁ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CASA DO SOL",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA PENINHA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA CHEFE ROSA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FUGIDOS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GANESHA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GRAVINA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ITAGUARI",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JACURUNA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA LABAREDA I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA LENDAS DO COIÓ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA LUKAVEC",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIA VICENTINI LOPES",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIANA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MATO GROSSO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MESTRE BONINA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL DA SERRA DO TEIMOSO",31,26,5,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NOVA ESPERANÇA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA POUSO DAS GARÇAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA RECANTO DOS PÁSSAROS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTO ANDRÉ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SÃO JOSÉ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SERRA DO LUAR",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRA QUE BRILHA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA VITÓRIA PRIMAVERA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA YOGO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO DA SERRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO DAS PEDRAS",4,4,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO CAPITÃO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DA BARRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DA ONÇA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL III",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL IV",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL V",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DOS MONOS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO JARDIM",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ROMÃO GRAMACHO FALCÃO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALTO APEPIQUE",146,146,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANA I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANA II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANITA I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANITA II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANITA III",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA III",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO CARLOS I",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO CARLOS II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO FRANCISCO DA TRIJUNÇÃO",1,1,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JOQUIM DA CABONHA APA I E APA II",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAPUCAIA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA BONITA III",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA BONITA IV",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA BONITA IX",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA BONITA V",0,0,0,0
