"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE","Brazil","Bahia","ITACARÉ (BA) - URUÇUCA (BA)","Uso Sustentável","309","cnuc_2025_08.csv","APA","APA_COSTA_DE_ITACARE__SERRA_GRANDE"
"ÁREA DE PROTEÇÃO AMBIENTAL COSTA DOURADA","Brazil","Bahia","MUCURI (BA)","Uso Sustentável","3.803","cnuc_2025_08.csv","APA","APA_COSTA_DOURADA"
"ÁREA DE PROTEÇÃO AMBIENTAL DUNAS E VEREDAS DO BAIXO MÉDIO SÃO FRANCISCO","Brazil","Bahia","BARRA (BA) - PILÃO ARCADO (BA) - XIQUE-XIQUE (BA)","Uso Sustentável","317","cnuc_2025_08.csv","APA","APA_DUNAS_E_VEREDAS_DO_BAIXO_MEDIO_SAO_FRANCISCO"
"ÁREA DE PROTEÇÃO AMBIENTAL GRUTAS DOS BREJÕES / VEREDAS DO ROMÃO GRAMACHO","Brazil","Bahia","JOÃO DOURADO (BA) - MORRO DO CHAPÉU (BA) - SÃO GABRIEL (BA)","Uso Sustentável","314","cnuc_2025_08.csv","APA","APA_GRUTAS_DOS_BREJOES___VEREDAS_DO_ROMAO_GRAMACHO"
"ÁREA DE PROTEÇÃO AMBIENTAL GUAIBIM","Brazil","Bahia","VALENÇA (BA)","Uso Sustentável","303","cnuc_2025_08.csv","APA","APA_GUAIBIM"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHAS DE TINHARÉ E BOIPEBA","Brazil","Bahia","CAIRU (BA)","Uso Sustentável","304","cnuc_2025_08.csv","APA","APA_ILHAS_DE_TINHARE_E_BOIPEBA"
"ÁREA DE PROTEÇÃO AMBIENTAL JOANES - IPITANGA","Brazil","Bahia","CAMAÇARI (BA) - CANDEIAS (BA) - DIAS D'ÁVILA (BA) - LAURO DE FREITAS (BA) - SALVADOR (BA) - SÃO FRANCISCO DO CONDE (BA) - SÃO SEBASTIÃO DO PASSÉ (BA) - SIMÕES FILHO (BA)","Uso Sustentável","299","cnuc_2025_08.csv","APA","APA_JOANES_-_IPITANGA"
"ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE PEDRA DO CAVALO","Brazil","Bahia","ANTÔNIO CARDOSO (BA) - CABACEIRAS DO PARAGUAÇU (BA) - CACHOEIRA (BA) - CONCEIÇÃO DA FEIRA (BA) - FEIRA DE SANTANA (BA) - GOVERNADOR MANGABEIRA (BA) - MURITIBA (BA) - SANTO ESTÊVÃO (BA) - SÃO FÉLIX (BA) - SÃO GONÇALO DOS CAMPOS (BA)","Uso Sustentável","318","cnuc_2025_08.csv","APA","APA_LAGO_DE_PEDRA_DO_CAVALO"
"ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO","Brazil","Bahia","CASA NOVA (BA) - PILÃO ARCADO (BA) - REMANSO (BA) - SENTO SÉ (BA) - SOBRADINHO (BA)","Uso Sustentável","1.015","cnuc_2025_08.csv","APA","APA_LAGO_DE_SOBRADINHO"
"ÁREA DE PROTEÇÃO AMBIENTAL LAGOA DE ITAPARICA","Brazil","Bahia","GENTIO DO OURO (BA) - XIQUE-XIQUE (BA)","Uso Sustentável","329","cnuc_2025_08.csv","APA","APA_LAGOA_DE_ITAPARICA"
"ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA","Brazil","Bahia","ALMADINA (BA) - COARACI (BA) - ILHÉUS (BA) - ITAJUÍPE (BA) - URUÇUCA (BA)","Uso Sustentável","312","cnuc_2025_08.csv","APA","APA_LAGOA_ENCANTADA"
"ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS DE GUARAJUBA","Brazil","Bahia","CAMAÇARI (BA)","Uso Sustentável","316","cnuc_2025_08.csv","APA","APA_LAGOAS_DE_GUARAJUBA"
"ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS E DUNAS DO ABAETÉ","Brazil","Bahia","SALVADOR (BA)","Uso Sustentável","315","cnuc_2025_08.csv","APA","APA_LAGOAS_E_DUNAS_DO_ABAETE"
"ÁREA DE PROTEÇÃO AMBIENTAL LITORAL NORTE","Brazil","Bahia","CONDE (BA) - ENTRE RIOS (BA) - ESPLANADA (BA) - JANDAÍRA (BA) - MATA DE SÃO JOÃO (BA)","Uso Sustentável","323","cnuc_2025_08.csv","APA","APA_LITORAL_NORTE"
"ÁREA DE PROTEÇÃO AMBIENTAL MANGUE SECO","Brazil","Bahia","JANDAÍRA (BA)","Uso Sustentável","326","cnuc_2025_08.csv","APA","APA_MANGUE_SECO"
"ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA","Brazil","Bahia","IRAQUARA (BA) - LENÇÓIS (BA) - PALMEIRAS (BA) - SEABRA (BA)","Uso Sustentável","311","cnuc_2025_08.csv","APA","APA_MARIMBUS___IRAQUARA"
"ÁREA DE PROTEÇÃO AMBIENTAL PAULISTA","Brazil","Bahia","SAÚDE (BA)","Uso Sustentável","4.708","cnuc_2025_08.csv","APA","APA_PAULISTA"
"ÁREA DE PROTEÇÃO AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE","Brazil","Bahia","SALVADOR (BA)","Uso Sustentável","302","cnuc_2025_08.csv","APA","APA_PLATAFORMA_CONTINENTAL_DO_LITORAL_NORTE"
"ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS","Brazil","Bahia","ALCOBAÇA (BA) - CARAVELAS (BA)","Uso Sustentável","306","cnuc_2025_08.csv","APA","APA_PONTA_DA_BALEIA___ABROLHOS"
"ÁREA DE PROTEÇÃO AMBIENTAL PONTAL/PERIPERI","Brazil","Bahia","CARINHANHA (BA)","Uso Sustentável","4.561","cnuc_2025_08.csv","APA","APA_PONTAL_PERIPERI"
"ÁREA DE PROTEÇÃO AMBIENTAL PRATIGI","Brazil","Bahia","IBIRAPITANGA (BA) - IGRAPIÚNA (BA) - ITUBERÁ (BA) - NILO PEÇANHA (BA) - PIRAÍ DO NORTE (BA)","Uso Sustentável","319","cnuc_2025_08.csv","APA","APA_PRATIGI"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO CAPIVARA","Brazil","Bahia","CAMAÇARI (BA) - SALVADOR (BA)","Uso Sustentável","313","cnuc_2025_08.csv","APA","APA_RIO_CAPIVARA"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO PRETO","Brazil","Bahia","FORMOSA DO RIO PRETO (BA) - MANSIDÃO (BA) - SANTA RITA DE CÁSSIA (BA)","Uso Sustentável","1.016","cnuc_2025_08.csv","APA","APA_RIO_PRETO"
"ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO","Brazil","Bahia","BELMONTE (BA) - SANTA CRUZ CABRÁLIA (BA)","Uso Sustentável","327","cnuc_2025_08.csv","APA","APA_SANTO_ANTONIO"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO DESIDÉRIO","Brazil","Bahia","SÃO DESIDÉRIO (BA)","Uso Sustentável","1.017","cnuc_2025_08.csv","APA","APA_SAO_DESIDERIO"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA BRANCA / RASO DA CATARINA","Brazil","Bahia","JEREMOABO (BA)","Uso Sustentável","322","cnuc_2025_08.csv","APA","APA_SERRA_BRANCA___RASO_DA_CATARINA"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO","Brazil","Bahia","ABAÍRA (BA) - ÉRICO CARDOSO (BA) - PIATÃ (BA) - RIO DE CONTAS (BA) - RIO DO PIRES (BA)","Uso Sustentável","307","cnuc_2025_08.csv","APA","APA_SERRA_DO_BARBADO"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO OURO","Brazil","Bahia","IGUAÍ (BA)","Uso Sustentável","1.569","cnuc_2025_08.csv","APA","APA_SERRA_DO_OURO"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRAS DE PINDOBAÇU","Brazil","Bahia","PINDOBAÇU (BA)","Uso Sustentável","5.045","cnuc_2025_08.csv","APA","APA_SERRAS_DE_PINDOBACU"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CORREDOR ECOLÓGICO LAGOA ENCANTADA / SERRA DO CONDURU","Brazil","Bahia","ILHÉUS (BA)","Uso Sustentável","3.177","cnuc_2025_08.csv","ARIE","ARIE_CORREDOR_ECOLOGICO_LAGOA_ENCANTADA___SERRA_DO_CONDURU"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO NASCENTE DO RIO DE CONTAS","Brazil","Bahia","ABAÍRA (BA) - PIATÃ (BA)","Uso Sustentável","298","cnuc_2025_08.csv","ARIE","ARIE_NASCENTE_DO_RIO_DE_CONTAS"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ","Brazil","Bahia","ITABERABA (BA) - RUY BARBOSA (BA)","Uso Sustentável","300","cnuc_2025_08.csv","ARIE","ARIE_SERRA_DO_OROBO"
"ESTAÇÃO ECOLÓGICA RASO DA CATARINA","Brazil","Bahia","JEREMOABO (BA) - PAULO AFONSO (BA) - RODELAS (BA)","Proteção Integral","74","cnuc_2025_08.csv","EEC","EEC_RASO_DA_CATARINA"
"ESTAÇÃO ECOLÓGICA RIO PRETO","Brazil","Bahia","FORMOSA DO RIO PRETO (BA) - SANTA RITA DE CÁSSIA (BA)","Proteção Integral","898","cnuc_2025_08.csv","EEC","EEC_RIO_PRETO"
"ESTAÇÃO ECOLÓGICA WENCESLAU GUIMARÃES","Brazil","Bahia","WENCESLAU GUIMARÃES (BA)","Proteção Integral","294","cnuc_2025_08.csv","EEC","EEC_WENCESLAU_GUIMARAES"
"FLORESTA NACIONAL CONTENDAS DO SINCORÁ","Brazil","Bahia","CONTENDAS DO SINCORÁ (BA) - TANHAÇU (BA)","Uso Sustentável","81","cnuc_2025_08.csv","FLONA","FLONA_CONTENDAS_DO_SINCORA"
"FLORESTA NACIONAL CRISTÓPOLIS","Brazil","Bahia","BAIANÓPOLIS (BA)","Uso Sustentável","90","cnuc_2025_08.csv","FLONA","FLONA_CRISTOPOLIS"
"MONUMENTO NATURAL ÁGUAS DAS NEVES","Brazil","Bahia","PINDOBAÇU (BA)","Proteção Integral","5.046","cnuc_2025_08.csv","MONA","MONA_AGUAS_DAS_NEVES"
"MONUMENTO NATURAL CACHOEIRA DO ACABA VIDA","Brazil","Bahia","BARREIRAS (BA)","Proteção Integral","4.661","cnuc_2025_08.csv","MONA","MONA_CACHOEIRA_DO_ACABA_VIDA"
"MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO","Brazil","Bahia","MORRO DO CHAPÉU (BA)","Proteção Integral","295","cnuc_2025_08.csv","MONA","MONA_CACHOEIRA_DO_FERRO_DOIDO"
"MONUMENTO NATURAL CACHOEIRA DO PAULISTA","Brazil","Bahia","SAÚDE (BA)","Proteção Integral","4.678","cnuc_2025_08.csv","MONA","MONA_CACHOEIRA_DO_PAULISTA"
"MONUMENTO NATURAL CANIONS DO SUBAÉ","Brazil","Bahia","SANTO AMARO (BA)","Proteção Integral","1.014","cnuc_2025_08.csv","MONA","MONA_CANIONS_DO_SUBAE"
"MONUMENTO NATURAL CAVERNAS DE SÃO DESIDÉRIO","Brazil","Bahia","SÃO DESIDÉRIO (BA)","Proteção Integral","4.855","cnuc_2025_08.csv","MONA","MONA_CAVERNAS_DE_SAO_DESIDERIO"
"MONUMENTO NATURAL ILHAS DE TRINDADE","Brazil","Bahia",NA,"Proteção Integral","0000.00.3642","DadosGeoestatisticos_UCs_21jul2025.csv","MONA","MONA_ILHAS_DE_TRINDADE"
"MONUMENTO NATURAL MUNICIPAL DA CARRAPETA","Brazil","Bahia","PALMEIRAS (BA)","Proteção Integral","5.14","cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_DA_CARRAPETA"
"MONUMENTO NATURAL PENÍNSULA DA SIRIBINHA","Brazil","Bahia","CONDE (BA)","Proteção Integral","3.847","cnuc_2025_08.csv","MONA","MONA_PENINSULA_DA_SIRIBINHA"
"MONUMENTO NATURAL POÇO PELADO","Brazil","Bahia","PINDOBAÇU (BA)","Proteção Integral","5.022","cnuc_2025_08.csv","MONA","MONA_POCO_PELADO"
"PARQUE ESTADUAL MORRO DO CHAPÉU","Brazil","Bahia","MORRO DO CHAPÉU (BA)","Proteção Integral","296","cnuc_2025_08.csv","PE","PE_MORRO_DO_CHAPEU"
"PARQUE ESTADUAL PONTA DA TULHA","Brazil","Bahia","ILHÉUS (BA)","Proteção Integral","3.248","cnuc_2025_08.csv","PE","PE_PONTA_DA_TULHA"
"PARQUE ESTADUAL SERRA DO CONDURU","Brazil","Bahia","ILHÉUS (BA) - ITACARÉ (BA) - URUÇUCA (BA)","Proteção Integral","325","cnuc_2025_08.csv","PE","PE_SERRA_DO_CONDURU"
"PARQUE ESTADUAL SERRA DOS MONTES ALTOS","Brazil","Bahia","MORRO DO CHAPÉU (BA)","Proteção Integral","2.026","cnuc_2025_08.csv","PE","PE_SERRA_DOS_MONTES_ALTOS"
"PARQUE ESTADUAL SETE PASSAGENS","Brazil","Bahia","MIGUEL CALMON (BA)","Proteção Integral","297","cnuc_2025_08.csv","PE","PE_SETE_PASSAGENS"
"PARQUE MUNICIPAL DE MUCUGÊ","Brazil","Bahia","MUCUGÊ (BA)","Proteção Integral","4.81","cnuc_2025_08.csv",NA,"PARQUE_MUNICIPAL_DE_MUCUGE"
"PARQUE MUNICIPAL NATURAL DA BOA ESPERANÇA","Brazil","Bahia","ILHÉUS (BA)","Proteção Integral","2.321","cnuc_2025_08.csv",NA,"PARQUE_MUNICIPAL_NATURAL_DA_BOA_ESPERANCA"
"PARQUE NACIONAL ALTO CARIRI","Brazil","Bahia","GUARATINGA (BA)","Proteção Integral","1.91","cnuc_2025_08.csv","PARNA","PARNA_ALTO_CARIRI"
"PARQUE NACIONAL BOA NOVA","Brazil","Bahia","BOA NOVA (BA) - DÁRIO MEIRA (BA) - MANOEL VITORINO (BA)","Proteção Integral","1.908","cnuc_2025_08.csv","PARNA","PARNA_BOA_NOVA"
"PARQUE NACIONAL BOQUEIRÃO DA ONÇA","Brazil","Bahia","CAMPO FORMOSO (BA) - JUAZEIRO (BA) - SENTO SÉ (BA) - SOBRADINHO (BA)","Proteção Integral","3.652","cnuc_2025_08.csv","PARNA","PARNA_BOQUEIRAO_DA_ONCA"
"PARQUE NACIONAL CHAPADA DA DIAMANTINA","Brazil","Bahia",NA,"Proteção Integral","0000.00.0137","DadosGeoestatisticos_UCs_21jul2025.csv","PARNA","PARNA_CHAPADA_DA_DIAMANTINA"
"PARQUE NACIONAL DESCOBRIMENTO","Brazil","Bahia","PRADO (BA)","Proteção Integral","171","cnuc_2025_08.csv","PARNA","PARNA_DESCOBRIMENTO"
"PARQUE NACIONAL E HISTÓRICO DO MONTE PASCOAL","Brazil","Bahia","PORTO SEGURO (BA)","Proteção Integral","182","cnuc_2025_08.csv","PARNA","PARNA_E_HISTORICO_DO_MONTE_PASCOAL"
"PARQUE NACIONAL MARINHO DOS ABROLHOS","Brazil","Bahia","ALCOBAÇA (BA) - CARAVELAS (BA)","Proteção Integral","185","cnuc_2025_08.csv","PARNA","PARNA_MARINHO_DOS_ABROLHOS"
"PARQUE NACIONAL PAU BRASIL","Brazil","Bahia","PORTO SEGURO (BA)","Proteção Integral","176","cnuc_2025_08.csv","PARNA","PARNA_PAU_BRASIL"
"PARQUE NACIONAL SERRA DAS LONTRAS","Brazil","Bahia","ARATACA (BA) - SÃO JOSÉ DA VITÓRIA (BA) - UNA (BA)","Proteção Integral","1.909","cnuc_2025_08.csv","PARNA","PARNA_SERRA_DAS_LONTRAS"
"PARQUE NATURAL MUNICIPAL ANDARAÍ ROTA DAS CACHOEIRAS","Brazil","Bahia","ANDARAÍ (BA)","Proteção Integral","3.596","cnuc_2025_08.csv","PNM","PNM_ANDARAI_ROTA_DAS_CACHOEIRAS"
"PARQUE NATURAL MUNICIPAL BOSQUE DA NASCENTE DO RIO JIQUIRIÇÁ","Brazil","Bahia","MARACÁS (BA)","Proteção Integral","3.8","cnuc_2025_08.csv","PNM","PNM_BOSQUE_DA_NASCENTE_DO_RIO_JIQUIRICA"
"PARQUE NATURAL MUNICIPAL ENGENHEIRO GERALDO ROCHA","Brazil","Bahia","BARREIRAS (BA)","Proteção Integral","4.555","cnuc_2025_08.csv","PNM","PNM_ENGENHEIRO_GERALDO_ROCHA"
"PARQUE NATURAL MUNICIPAL ESPALHADO","Brazil","Bahia","IBICOARA (BA)","Proteção Integral","4.135","cnuc_2025_08.csv","PNM","PNM_ESPALHADO"
"PARQUE NATURAL MUNICIPAL MACAQUEIRAS","Brazil","Bahia","JACOBINA (BA)","Proteção Integral","3.623","cnuc_2025_08.csv","PNM","PNM_MACAQUEIRAS"
"PARQUE NATURAL MUNICIPAL MARINHO DO RECIFE DE FORA","Brazil","Bahia","PORTO SEGURO (BA)","Proteção Integral","3.033","cnuc_2025_08.csv","PNM","PNM_MARINHO_DO_RECIFE_DE_FORA"
"PARQUE NATURAL MUNICIPAL RESTINGA DE PRAIA DO FORTE","Brazil","Bahia","MATA DE SÃO JOÃO (BA)","Proteção Integral","3.581","cnuc_2025_08.csv","PNM","PNM_RESTINGA_DE_PRAIA_DO_FORTE"
"PARQUE NATURAL MUNICIPAL ZABELE","Brazil","Bahia","SANTA RITA DE CÁSSIA (BA)","Proteção Integral","3.797","cnuc_2025_08.csv","PNM","PNM_ZABELE"
"REFÚGIO DA VIDA SILVESTRE DA SAPIRANGA","Brazil","Bahia","MATA DE SÃO JOÃO (BA)","Proteção Integral","4.943","cnuc_2025_08.csv",NA,"REFUGIO_DA_VIDA_SILVESTRE_DA_SAPIRANGA"
"REFÚGIO DE VIDA SILVESTRE ARARINHA AZUL","Brazil","Bahia","CURAÇÁ (BA) - JUAZEIRO (BA)","Proteção Integral","3.694","cnuc_2025_08.csv","REVIS","REVIS_ARARINHA_AZUL"
"REFÚGIO DE VIDA SILVESTRE BOA NOVA","Brazil","Bahia","BOA NOVA (BA) - DÁRIO MEIRA (BA)","Proteção Integral","1.907","cnuc_2025_08.csv","REVIS","REVIS_BOA_NOVA"
"REFÚGIO DE VIDA SILVESTRE RIO DOS FRADES","Brazil","Bahia","PORTO SEGURO (BA)","Proteção Integral","1.813","cnuc_2025_08.csv","REVIS","REVIS_RIO_DOS_FRADES"
"REFÚGIO DE VIDA SILVESTRE SERRA DOS MONTES ALTOS","Brazil","Bahia","CANDIBA (BA) - GUANAMBI (BA) - PALMAS DE MONTE ALTO (BA) - PINDAÍ (BA) - SEBASTIÃO LARANJEIRAS (BA) - URANDI (BA)","Proteção Integral","2.016","cnuc_2025_08.csv","REVIS","REVIS_SERRA_DOS_MONTES_ALTOS"
"REFÚGIO DE VIDA SILVESTRE UNA","Brazil","Bahia","ILHÉUS (BA) - UNA (BA)","Proteção Integral","1.88","cnuc_2025_08.csv","REVIS","REVIS_UNA"
"REFÚGIO DE VIDA SILVESTRE VEREDAS DO OESTE BAIANO","Brazil","Bahia","COCOS (BA) - JABORANDI (BA)","Proteção Integral","219","cnuc_2025_08.csv","REVIS","REVIS_VEREDAS_DO_OESTE_BAIANO"
"RESERVA BIOLÓGICA UNA","Brazil","Bahia","UNA (BA)","Proteção Integral","202","cnuc_2025_08.csv","REBIO","REBIO_UNA"
"RESERVA EXTRATIVISTA CANAVIEIRAS","Brazil","Bahia","BELMONTE (BA) - CANAVIEIRAS (BA) - UNA (BA)","Uso Sustentável","253","cnuc_2025_08.csv","RESEX","RESEX_CANAVIEIRAS"
"RESERVA EXTRATIVISTA CASSURUBÁ","Brazil","Bahia","ALCOBAÇA (BA) - CARAVELAS (BA) - NOVA VIÇOSA (BA)","Uso Sustentável","1.808","cnuc_2025_08.csv","RESEX","RESEX_CASSURUBA"
"RESERVA EXTRATIVISTA MARINHA DA BAÍA DO IGUAPE","Brazil","Bahia","CACHOEIRA (BA) - MARAGOGIPE (BA) - SÃO FÉLIX (BA)","Uso Sustentável","245","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DA_BAIA_DO_IGUAPE"
"RESERVA EXTRATIVISTA MARINHA DO CORUMBAU","Brazil","Bahia","PORTO SEGURO (BA) - PRADO (BA)","Uso Sustentável","252","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DO_CORUMBAU"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ADÍLIA PARAGUASSU BATISTA","Brazil","Bahia","MUCUGÊ (BA)","Uso Sustentável","1.421","cnuc_2025_08.csv","RPPN","RPPN_ADILIA_PARAGUASSU_BATISTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AGDA","Brazil","Bahia","POJUCA (BA)","Uso Sustentável","1.432","cnuc_2025_08.csv","RPPN","RPPN_AGDA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS E DAS MATAS","Brazil","Bahia","TAPEROÁ (BA)","Uso Sustentável","3.664","cnuc_2025_08.csv","RPPN","RPPN_AGUAS_E_DAS_MATAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMETISTA","Brazil","Bahia","JACOBINA (BA)","Uso Sustentável","4.24","cnuc_2025_08.csv","RPPN","RPPN_AMETISTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAÇARI","Brazil","Bahia","ITACARÉ (BA)","Uso Sustentável","1.413","cnuc_2025_08.csv","RPPN","RPPN_ARACARI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARCO VERDE","Brazil","Bahia","MARACÁS (BA)","Uso Sustentável","3.388","cnuc_2025_08.csv","RPPN","RPPN_ARCO_VERDE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARUÁ","Brazil","Bahia","MATA DE SÃO JOÃO (BA)","Uso Sustentável","4.402","cnuc_2025_08.csv","RPPN","RPPN_ARUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AVE NATURA","Brazil","Bahia","RIO DE CONTAS (BA)","Uso Sustentável","3.073","cnuc_2025_08.csv","RPPN","RPPN_AVE_NATURA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BARREIRAS","Brazil","Bahia","CANUDOS (BA)","Uso Sustentável","5.023","cnuc_2025_08.csv","RPPN","RPPN_BARREIRAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BARREIRAS III","Brazil","Bahia","CANUDOS (BA)","Uso Sustentável","5.118","cnuc_2025_08.csv","RPPN","RPPN_BARREIRAS_III"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELAS ARTES","Brazil","Bahia","GUARATINGA (BA)","Uso Sustentável","2.029","cnuc_2025_08.csv","RPPN","RPPN_BELAS_ARTES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA UNIÃO","Brazil","Bahia","ILHÉUS (BA)","Uso Sustentável","2.07","cnuc_2025_08.csv","RPPN","RPPN_BOA_UNIAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO II","Brazil","Bahia","PORTO SEGURO (BA)","Uso Sustentável","2.071","cnuc_2025_08.csv","RPPN","RPPN_BOM_SOSSEGO_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO III","Brazil","Bahia","PORTO SEGURO (BA)","Uso Sustentável","2.072","cnuc_2025_08.csv","RPPN","RPPN_BOM_SOSSEGO_III"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOQUEIRÃO DA MATA","Brazil","Bahia","MUCURI (BA)","Uso Sustentável","4.674","cnuc_2025_08.csv","RPPN","RPPN_BOQUEIRAO_DA_MATA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOZI","Brazil","Bahia","PRADO (BA)","Uso Sustentável","2.03","cnuc_2025_08.csv","RPPN","RPPN_BOZI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRONZON","Brazil","Bahia","PRADO (BA)","Uso Sustentável","2.018","cnuc_2025_08.csv","RPPN","RPPN_BRONZON"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRUMADINHO","Brazil","Bahia","RIO DE CONTAS (BA)","Uso Sustentável","3.072","cnuc_2025_08.csv","RPPN","RPPN_BRUMADINHO"
