"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"MONUMENTO NATURAL MUNICIPAL CAPÃO DA AMIZADE","Brazil","Rio Grande do Sul","CRISTAL (RS)","Proteção Integral",1.86,"cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_CAPAO_DA_AMIZADE"
"MONUMENTO NATURAL PALEONTOLÓGICO SANGA DA ALEMOA","Brazil","Rio Grande do Sul","SANTA MARIA (RS)","Proteção Integral",4.584,"cnuc_2025_08.csv","MONA","MONA_PALEONTOLOGICO_SANGA_DA_ALEMOA"
"PARQUE ESTADUAL CAMAQUÃ","Brazil","Rio Grande do Sul","CAMAQUÃ (RS) - SÃO LOURENÇO DO SUL (RS)","Proteção Integral",3.736,"cnuc_2025_08.csv","PE","PE_CAMAQUA"
"PARQUE ESTADUAL DELTA DO JACUÍ","Brazil","Rio Grande do Sul","CANOAS (RS) - CHARQUEADAS (RS) - ELDORADO DO SUL (RS) - GUAÍBA (RS) - NOVA SANTA RITA (RS) - PORTO ALEGRE (RS) - TRIUNFO (RS)","Proteção Integral",2,"cnuc_2025_08.csv","PE","PE_DELTA_DO_JACUI"
"PARQUE ESTADUAL ESPIGÃO ALTO","Brazil","Rio Grande do Sul","BARRACÃO (RS)","Proteção Integral",1.019,"cnuc_2025_08.csv","PE","PE_ESPIGAO_ALTO"
"PARQUE ESTADUAL ESPINILHO","Brazil","Rio Grande do Sul","BARRA DO QUARAÍ (RS)","Proteção Integral",1.02,"cnuc_2025_08.csv","PE","PE_ESPINILHO"
"PARQUE ESTADUAL IBITIRIÁ","Brazil","Rio Grande do Sul","BOM JESUS (RS) - VACARIA (RS)","Proteção Integral",2.001,"cnuc_2025_08.csv","PE","PE_IBITIRIA"
"PARQUE ESTADUAL ITAPEVA","Brazil","Rio Grande do Sul","TORRES (RS)","Proteção Integral",1.863,"cnuc_2025_08.csv","PE","PE_ITAPEVA"
"PARQUE ESTADUAL ITAPUÃ","Brazil","Rio Grande do Sul","VIAMÃO (RS)","Proteção Integral",1.994,"cnuc_2025_08.csv","PE","PE_ITAPUA"
"PARQUE ESTADUAL PAPAGAIO-CHARÃO","Brazil","Rio Grande do Sul","SARANDI (RS)","Proteção Integral",2.002,"cnuc_2025_08.csv","PE","PE_PAPAGAIO-CHARAO"
"PARQUE ESTADUAL PODOCARPUS","Brazil","Rio Grande do Sul","ENCRUZILHADA DO SUL (RS)","Proteção Integral",2.003,"cnuc_2025_08.csv","PE","PE_PODOCARPUS"
"PARQUE ESTADUAL QUARTA COLÔNIA","Brazil","Rio Grande do Sul","AGUDO (RS) - IBARAMA (RS)","Proteção Integral",2.004,"cnuc_2025_08.csv","PE","PE_QUARTA_COLONIA"
"PARQUE ESTADUAL TAINHAS","Brazil","Rio Grande do Sul","CAMBARÁ DO SUL (RS) - JAQUIRANA (RS) - SÃO FRANCISCO DE PAULA (RS)","Proteção Integral",2.005,"cnuc_2025_08.csv","PE","PE_TAINHAS"
"PARQUE ESTADUAL TURVO","Brazil","Rio Grande do Sul","DERRUBADAS (RS)","Proteção Integral",1.018,"cnuc_2025_08.csv","PE","PE_TURVO"
"PARQUE MUNICIPAL NATURAL MATA DO RIO URUGUAI TEIXEIRA SOARES","Brazil","Rio Grande do Sul","MARCELINO RAMOS (RS)","Proteção Integral",4.894,"cnuc_2025_08.csv",NA,"PARQUE_MUNICIPAL_NATURAL_MATA_DO_RIO_URUGUAI_TEIXEIRA_SOARES"
"PARQUE NACIONAL LAGOA DO PEIXE","Brazil","Rio Grande do Sul","MOSTARDAS (RS) - TAVARES (RS)","Proteção Integral",140,"cnuc_2025_08.csv","PARNA","PARNA_LAGOA_DO_PEIXE"
"PARQUE NATURAL MUNICIPAL APERTADO","Brazil","Rio Grande do Sul","SEVERIANO DE ALMEIDA (RS)","Proteção Integral",4.676,"cnuc_2025_08.csv","PNM","PNM_APERTADO"
"PARQUE NATURAL MUNICIPAL BANHADO DA IMPERATRIZ","Brazil","Rio Grande do Sul","SÃO LEOPOLDO (RS)","Proteção Integral",1.975,"cnuc_2025_08.csv","PNM","PNM_BANHADO_DA_IMPERATRIZ"
"PARQUE NATURAL MUNICIPAL BARRA DO RIO GRANDE","Brazil","Rio Grande do Sul","RIO GRANDE (RS)","Proteção Integral",5.002,"cnuc_2025_08.csv","PNM","PNM_BARRA_DO_RIO_GRANDE"
"PARQUE NATURAL MUNICIPAL CASCATA DO SALSO","Brazil","Rio Grande do Sul","CAÇAPAVA DO SUL (RS)","Proteção Integral",4.201,"cnuc_2025_08.csv","PNM","PNM_CASCATA_DO_SALSO"
"PARQUE NATURAL MUNICIPAL LOGEMANN","Brazil","Rio Grande do Sul","HORIZONTINA (RS)","Proteção Integral",4.314,"cnuc_2025_08.csv","PNM","PNM_LOGEMANN"
"PARQUE NATURAL MUNICIPAL MANUEL DE BARROS PEREIRA","Brazil","Rio Grande do Sul","SANTO ANTÔNIO DA PATRULHA (RS)","Proteção Integral",4.194,"cnuc_2025_08.csv","PNM","PNM_MANUEL_DE_BARROS_PEREIRA"
"PARQUE NATURAL MUNICIPAL MATA LESTE","Brazil","Rio Grande do Sul","CAMPO BOM (RS)","Proteção Integral",4.91,"cnuc_2025_08.csv","PNM","PNM_MATA_LESTE"
"PARQUE NATURAL MUNICIPAL MORRO JOSÉ LUTZENBERGER","Brazil","Rio Grande do Sul","GUAÍBA (RS)","Proteção Integral",4.175,"cnuc_2025_08.csv","PNM","PNM_MORRO_JOSE_LUTZENBERGER"
"PARQUE NATURAL MUNICIPAL MORROS","Brazil","Rio Grande do Sul","SANTA MARIA (RS)","Proteção Integral",3.508,"cnuc_2025_08.csv","PNM","PNM_MORROS"
"PARQUE NATURAL MUNICIPAL PAMPA","Brazil","Rio Grande do Sul","BAGÉ (RS)","Proteção Integral",3.138,"cnuc_2025_08.csv","PNM","PNM_PAMPA"
"PARQUE NATURAL MUNICIPAL PINHEIROS","Brazil","Rio Grande do Sul","GRAMADO (RS)","Proteção Integral",4.1,"cnuc_2025_08.csv","PNM","PNM_PINHEIROS"
"PARQUE NATURAL MUNICIPAL RONDA","Brazil","Rio Grande do Sul","SÃO FRANCISCO DE PAULA (RS)","Proteção Integral",2.32,"cnuc_2025_08.csv","PNM","PNM_RONDA"
"PARQUE NATURAL MUNICIPAL SAINT HILAIRE","Brazil","Rio Grande do Sul","VIAMÃO (RS)","Proteção Integral",3.4,"cnuc_2025_08.csv","PNM","PNM_SAINT_HILAIRE"
"PARQUE NATURAL MUNICIPAL SERTÃO","Brazil","Rio Grande do Sul","SERTÃO (RS)","Proteção Integral",1.948,"cnuc_2025_08.csv","PNM","PNM_SERTAO"
"REFÚGIO DE VIDA SILVESTRE BANHADO DO MAÇARICO","Brazil","Rio Grande do Sul","RIO GRANDE (RS)","Proteção Integral",3.514,"cnuc_2025_08.csv","REVIS","REVIS_BANHADO_DO_MACARICO"
"REFÚGIO DE VIDA SILVESTRE BANHADO DOS PACHECOS","Brazil","Rio Grande do Sul","VIAMÃO (RS)","Proteção Integral",2.006,"cnuc_2025_08.csv","REVIS","REVIS_BANHADO_DOS_PACHECOS"
"REFÚGIO DE VIDA SILVESTRE ILHA DOS LOBOS","Brazil","Rio Grande do Sul","TORRES (RS)","Proteção Integral",190,"cnuc_2025_08.csv","REVIS","REVIS_ILHA_DOS_LOBOS"
"REFÚGIO DE VIDA SILVESTRE MOLHE LESTE","Brazil","Rio Grande do Sul","SÃO JOSÉ DO NORTE (RS)","Proteção Integral",3.207,"cnuc_2025_08.csv","REVIS","REVIS_MOLHE_LESTE"
"RESERVA BIOLÓGICA BIOPAMPA","Brazil","Rio Grande do Sul","CANDIOTA (RS)","Proteção Integral",2.922,"cnuc_2025_08.csv","REBIO","REBIO_BIOPAMPA"
"RESERVA BIOLÓGICA DÁRVIN JOÃO GEREMIA","Brazil","Rio Grande do Sul","BENTO GONÇALVES (RS)","Proteção Integral",3.791,"cnuc_2025_08.csv","REBIO","REBIO_DARVIN_JOAO_GEREMIA"
"RESERVA BIOLÓGICA ESTADUAL MATA PALUDOSA","Brazil","Rio Grande do Sul","ITATI (RS)","Proteção Integral",2.008,"cnuc_2025_08.csv","REBIO","REBIO_ESTADUAL_MATA_PALUDOSA"
"RESERVA BIOLÓGICA IBICUÍ MIRIM","Brazil","Rio Grande do Sul","ITAARA (RS) - SÃO MARTINHO DA SERRA (RS)","Proteção Integral",3.799,"cnuc_2025_08.csv","REBIO","REBIO_IBICUI_MIRIM"
"RESERVA BIOLÓGICA IBIRAPUITÃ","Brazil","Rio Grande do Sul","ALEGRETE (RS)","Proteção Integral",2.007,"cnuc_2025_08.csv","REBIO","REBIO_IBIRAPUITA"
"RESERVA BIOLÓGICA LAMI JOSÉ LUTZENBERGER","Brazil","Rio Grande do Sul","PORTO ALEGRE (RS)","Proteção Integral",4.436,"cnuc_2025_08.csv","REBIO","REBIO_LAMI_JOSE_LUTZENBERGER"
"RESERVA BIOLÓGICA MATO GRANDE","Brazil","Rio Grande do Sul","ARROIO GRANDE (RS)","Proteção Integral",1.993,"cnuc_2025_08.csv","REBIO","REBIO_MATO_GRANDE"
"RESERVA BIOLÓGICA SÃO DONATO","Brazil","Rio Grande do Sul","ITAQUI (RS) - MAÇAMBARÁ (RS)","Proteção Integral",2.009,"cnuc_2025_08.csv","REBIO","REBIO_SAO_DONATO"
"RESERVA BIOLÓGICA SERRA GERAL","Brazil","Rio Grande do Sul","ITATI (RS) - MAQUINÉ (RS) - TERRA DE AREIA (RS)","Proteção Integral",2.01,"cnuc_2025_08.csv","REBIO","REBIO_SERRA_GERAL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA VISTA","Brazil","Rio Grande do Sul","SANTANA DA BOA VISTA (RS)","Uso Sustentável",3.776,"cnuc_2025_08.csv","RPPN","RPPN_BOA_VISTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOSQUE DE CANELA","Brazil","Rio Grande do Sul","CANELA (RS)","Uso Sustentável",1.123,"cnuc_2025_08.csv","RPPN","RPPN_BOSQUE_DE_CANELA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHACARA SANANDUVA","Brazil","Rio Grande do Sul","VIAMÃO (RS)","Uso Sustentável",1.122,"cnuc_2025_08.csv","RPPN","RPPN_CHACARA_SANANDUVA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL COSTA DO SERRO","Brazil","Rio Grande do Sul","PORTO ALEGRE (RS)","Uso Sustentável",1.104,"cnuc_2025_08.csv","RPPN","RPPN_COSTA_DO_SERRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL BARBA","Brazil","Rio Grande do Sul","BARRA DO RIBEIRO (RS)","Uso Sustentável",3.753,"cnuc_2025_08.csv","RPPN","RPPN_ESTADUAL_BARBA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL MO'Ã","Brazil","Rio Grande do Sul","ITAARA (RS)","Uso Sustentável",3.754,"cnuc_2025_08.csv","RPPN","RPPN_ESTADUAL_MO'A"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL PASSO DO BURACO","Brazil","Rio Grande do Sul","VACARIA (RS)","Uso Sustentável",4.697,"cnuc_2025_08.csv","RPPN","RPPN_ESTADUAL_PASSO_DO_BURACO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL SALTO FORQUETA","Brazil","Rio Grande do Sul","SÃO JOSÉ DO HERVAL (RS)","Uso Sustentável",4.028,"cnuc_2025_08.csv","RPPN","RPPN_ESTADUAL_SALTO_FORQUETA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA IZABEL DO BUTUÍ","Brazil","Rio Grande do Sul","SÃO BORJA (RS)","Uso Sustentável",1.105,"cnuc_2025_08.csv","RPPN","RPPN_ESTANCIA_SANTA_IZABEL_DO_BUTUI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA RITA","Brazil","Rio Grande do Sul","SANTA VITÓRIA DO PALMAR (RS)","Uso Sustentável",1.124,"cnuc_2025_08.csv","RPPN","RPPN_ESTANCIA_SANTA_RITA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FARROUPILHA","Brazil","Rio Grande do Sul","VIAMÃO (RS)","Uso Sustentável",1.125,"cnuc_2025_08.csv","RPPN","RPPN_FARROUPILHA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BRANQUILHO","Brazil","Rio Grande do Sul","DOM PEDRITO (RS)","Uso Sustentável",1.117,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_BRANQUILHO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CANELEIRA","Brazil","Rio Grande do Sul","DOM PEDRITO (RS)","Uso Sustentável",1.116,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_CANELEIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CURUPIRA","Brazil","Rio Grande do Sul","PEDRO OSÓRIO (RS)","Uso Sustentável",1.115,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_CURUPIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DAS PALMAS","Brazil","Rio Grande do Sul","ENCRUZILHADA DO SUL (RS)","Uso Sustentável",1.119,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_DAS_PALMAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ESPORA DE OURO","Brazil","Rio Grande do Sul","SÃO LUIZ GONZAGA (RS)","Uso Sustentável",2.108,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_ESPORA_DE_OURO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MORRO DE SAPUCAIA","Brazil","Rio Grande do Sul","SAPUCAIA DO SUL (RS)","Uso Sustentável",2.109,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_MORRO_DE_SAPUCAIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRANJA SÃO ROQUE - RESERVA DO PAREDÃO","Brazil","Rio Grande do Sul","SÃO FRANCISCO DE ASSIS (RS)","Uso Sustentável",1.11,"cnuc_2025_08.csv","RPPN","RPPN_GRANJA_SAO_ROQUE_-_RESERVA_DO_PAREDAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JARDIM DA PAZ","Brazil","Rio Grande do Sul","PORTO ALEGRE (RS)","Uso Sustentável",1.108,"cnuc_2025_08.csv","RPPN","RPPN_JARDIM_DA_PAZ"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIANA PIMENTEL","Brazil","Rio Grande do Sul","MARIANA PIMENTEL (RS)","Uso Sustentável",1.12,"cnuc_2025_08.csv","RPPN","RPPN_MARIANA_PIMENTEL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA","Brazil","Rio Grande do Sul","DOM PEDRO DE ALCÂNTARA (RS)","Uso Sustentável",2.137,"cnuc_2025_08.csv","RPPN","RPPN_MATA_DO_PROFESSOR_BAPTISTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MINAS DO PAREDÃO","Brazil","Rio Grande do Sul","PIRATINI (RS)","Uso Sustentável",1.126,"cnuc_2025_08.csv","RPPN","RPPN_MINAS_DO_PAREDAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL O BOSQUE","Brazil","Rio Grande do Sul","GRAMADO (RS)","Uso Sustentável",3.078,"cnuc_2025_08.csv","RPPN","RPPN_O_BOSQUE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DA BARRA","Brazil","Rio Grande do Sul","PELOTAS (RS)","Uso Sustentável",1.121,"cnuc_2025_08.csv","RPPN","RPPN_PONTAL_DA_BARRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POSSE DOS FRANCIOSI","Brazil","Rio Grande do Sul","TAQUARUÇU DO SUL (RS)","Uso Sustentável",4.511,"cnuc_2025_08.csv","RPPN","RPPN_POSSE_DOS_FRANCIOSI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRÓ-MATA","Brazil","Rio Grande do Sul","SÃO FRANCISCO DE PAULA (RS)","Uso Sustentável",4.537,"cnuc_2025_08.csv","RPPN","RPPN_PRO-MATA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO MIRA-SERRA","Brazil","Rio Grande do Sul","SÃO FRANCISCO DE PAULA (RS)","Uso Sustentável",1.112,"cnuc_2025_08.csv","RPPN","RPPN_RANCHO_MIRA-SERRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DO ROBALO","Brazil","Rio Grande do Sul","TORRES (RS)","Uso Sustentável",1.106,"cnuc_2025_08.csv","RPPN","RPPN_RECANTO_DO_ROBALO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CAPÃO GRANDE","Brazil","Rio Grande do Sul","BARRA DO RIBEIRO (RS)","Uso Sustentável",1.103,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_DO_CAPAO_GRANDE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS MANANCIAIS","Brazil","Rio Grande do Sul","DOM PEDRITO (RS)","Uso Sustentável",1.118,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_DOS_MANANCIAIS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARAGATO","Brazil","Rio Grande do Sul","PASSO FUNDO (RS)","Uso Sustentável",2.181,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_MARAGATO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA PARTICULAR PROFESSOR DELMAR HARRY DOS REIS","Brazil","Rio Grande do Sul","VIAMÃO (RS)","Uso Sustentável",1.113,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_PARTICULAR_PROFESSOR_DELMAR_HARRY_DOS_REIS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA PARTICULAR SCHUSTER","Brazil","Rio Grande do Sul","HUMAITÁ (RS)","Uso Sustentável",1.107,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_PARTICULAR_SCHUSTER"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RINCÃO DAS FLORES","Brazil","Rio Grande do Sul","PORTO ALEGRE (RS)","Uso Sustentável",2.195,"cnuc_2025_08.csv","RPPN","RPPN_RINCAO_DAS_FLORES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RONCO DO BUGIO","Brazil","Rio Grande do Sul","VENÂNCIO AIRES (RS)","Uso Sustentável",2.204,"cnuc_2025_08.csv","RPPN","RPPN_RONCO_DO_BUGIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA BÁRBARA","Brazil","Rio Grande do Sul","CAXIAS DO SUL (RS)","Uso Sustentável",4.485,"cnuc_2025_08.csv","RPPN","RPPN_SANTA_BARBARA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PORTO DA CAPELA","Brazil","Rio Grande do Sul","PORTO ALEGRE (RS)","Uso Sustentável",1.111,"cnuc_2025_08.csv","RPPN","RPPN_SITIO_PORTO_DA_CAPELA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SOLAR DAS BORBOLETAS","Brazil","Rio Grande do Sul","ITAARA (RS)","Uso Sustentável",4.521,"cnuc_2025_08.csv","RPPN","RPPN_SOLAR_DAS_BORBOLETAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL UNISC","Brazil","Rio Grande do Sul","SINIMBU (RS)","Uso Sustentável",2.093,"cnuc_2025_08.csv","RPPN","RPPN_UNISC"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL UNIVERSIDADE DE PASSO FUNDO","Brazil","Rio Grande do Sul","PASSO FUNDO (RS)","Uso Sustentável",3.669,"cnuc_2025_08.csv","RPPN","RPPN_UNIVERSIDADE_DE_PASSO_FUNDO"
