"family","scientificName","scientificNameAuthorship","x"
"POLYPORACEAE","Amauroderma aurantiacum","(Torrend) Gibertoni & Bernicchia",12
"Ramalinaceae","Ramalinaceae","De Not.",12
"Malpighiaceae","Byrsonima nitidissima","Kunth",12
"Parmeliaceae","Pseudoparmelia cyphellata","Lynge",12
"Apocynaceae","Aspidosperma nanum","Markgr.",12
"Eunotiaceae","Eunotia desmogonioides","Metzeltin & Lange-Bertalot",12
"Annonaceae","Guatteria coriacea","R.E.Fr.",12
"Sapindaceae","Toulicia eriocarpa","Radlk.",12
"LAMIACEAE","Salvia grewiaefolia","S.Moore",12
"Poaceae","Tristachya avenacea","Scribn. & Merr.",12
"Polyporaceae","Amauroderma camerarium","(Berk.) J.S.Furtado",11
"Eunotiaceae","Eunotia guianensis","(Ehrenberg) De Toni",11
"Hymenochaetaceae","Hymenochaete luteobadia","(Fr.) Höhn. & Litsch.",11
"Parmeliaceae","Parmotrema zollingeri","(Hepp) Hale",11
"MARANTACEAE","Goeppertia mansoi","(Körn.) Borchs. & S. Suárez",11
"Parmeliaceae","Parmotrema cornutum","(Lynge) Hale",11
"Nyctaginaceae","Guapira psammophila","(Mart. ex J.A.Schmidt) Angely",11
"Polyporaceae","Amauroderma schomburgkii","(Mont. & Berk.) Torrend",11
"Parmeliaceae","Parmotrema mesotropum","(Müll.Arg.) Hale",11
"Opegraphaceae","Cresponea proximata","(Nyl.) Egea & Torrente",11
"Brachytheciaceae","Rhynchostegium ambiguum","(Schwägr.) Paris",11
"Cladoniaceae","Cladonia subradiata","(Vain.) Sandst.",11
"Cladoniaceae","Pycnothelia papillaria","Dufour",11
"Pyrenulaceae","Pyrenula adacta","Fée",11
"Pucciniaceae","Uromyces bauhiniae","Henn.",11
"Amaranthaceae","Gomphrena serrata","L.",11
"Rubiaceae","Spermacoce hispida","L.",11
"Caliciaceae","Buellia curatellae","Malme",11
"Trypetheliaceae","Laurera ambigua","Malme",11
"Lecideaceae","Lecidea stylophora","Malme",11
"Eunotiaceae","Eunotia pseudosudetica","Metzeltin, Lange-Bertalot & García-Rodríguez",11
"Poaceae","Elionurus planifolius","Renvoize",11
"Blechnaceae","Blechnum confluens","Schltdl. & Cham.",11
"Fabaceae","Dypteryx alata","Vogel.",11
"Malmideaceae","Malcolmiella granifera","(Ach.) Kalb & Lücking",10
"POLYPORACEAE","Amauroderma camerarium","(Berk.) J.S.Furtado",10
"Ramalinaceae","Phyllopsora corallina","(Eschw.) Müll.Arg.",10
"Caliciaceae","Buellia glaucotheca","(Fée) Malme",10
"Gomphonemataceae","Placoneis symmetrica","(Hustedt) Lange-Bertalot",10
"Trypetheliaceae","Polymeridium albocinereum","(Kremp.) R.C.Harris",10
"Parmeliaceae","Parmelinella cinerascens","(Lynge) Benatti & Marcelli",10
"Ramalinaceae","Phyllopsora cuyabensis","(Malme) Zahlbr.",10
"Pottiaceae","Chionoloma arborea","(Mitt.) A.Jaeger",10
"Thuidiaceae","Cyrto-Hypnum scabrosulum","(Mitt.) W.R. Buck & H.A. Crum",10
"Parmeliaceae","Pseudoparmelia uleana","(Müll.Arg.) Elix & T.H.Nash",10
"Bartramiaceae","Philonotis gardneri","(Müll.Hal.) A.Jaeger",10
"Pilocarpaceae","Byssoloma leucoblepharum","(Nyl.) Vain.",10
"Lecythidaceae","Imbiriba nana","(O.Berg) O.M.Vargas, M.Ribeiro & C.W.Dick",10
"Polyporaceae","Amauroderma sprucei","(Pat.) Torrend",10
"POLYPORACEAE","Amauroderma sprucei","(Pat.) Torrend",10
"Caliciaceae","Cratiria obscurior","(Stirt.) Marbach & Kalb",10
"Ophiocordycipitaceae","Ophiocordyceps curculionum","(Tul. & C.Tul.) G.H.Sung, J.M.Sung, Hywel-Jones & Spatafora",10
"OPHIOCORDYCIPITACEAE","Ophiocordyceps curculionum","(Tul. & C.Tul.) G.H.Sung, J.M.Sung, Hywel-Jones & Spatafora",10
"Polyporaceae","Hexagonia variegata","Berk.",10
"Gentianaceae","Chelonanthus abditus","Calió & Pirani",10
"Humiriaceae","Humiria balsamifera f. attenuata","Cuatrec.",10
"Myrtaceae","myrcia dc","DC",10
"Asteraceae","Wedelia macrodonta","DC.",10
"Graphidaceae","Fissurina incrustans","Fée",10
"Marasmiaceae","Marasmius amazonicus","Henn.",10
"Endocladiaceae","Endocladia vernicata","J.G.Agardh",10
"Marattiaceae","Eupodium cicutifolia","Kaulf.",10
"Gomphonemataceae","Encyonema vulgare","Krammer",10
"Poaceae","Thrasya paspaloides","Kunth",10
"Plagiochilaceae","Plagiochila serrata","Lindenb.",10
"HYGROPHORACEAE","Hygrocybe cf. prieta","Lodge & Pegler",10
"Hygrophoraceae","Hygrocybe melleofusca","Lodge & Pegler",10
"Poaceae","Elytrostachys","McClure",10
"Pilotrichaceae","Lepidopilum subulatum","Mitt.",10
"Polyporaceae","Polyporus leprieurii","Mont.",10
"Graphidaceae","Ocellularia umbilicata","Müll.Arg.",10
"Acanthaceae","Mendoncia squamuligera","Nees",10
"Dioscoreaceae","Stenomeris","Planch.",10
"Apocynaceae","Forsteronia amblybasis","S.F.Blake",10
"Cyperaceae","Rhynchospora unisetosa","T.Koyama",10
"Aulacoseiraceae","Aulacoseira pantanalensis","Tremarin, Torgan & T.Ludwig",10
"Melastomataceae","Microlicia matogrossensis","Versiane & R.Romero",10
